"","baseMean","lgFC_Treatment_6H_vs_Naive","lfcSE","stat","pvalue","padj"
"Adora3",10.695474565277,-1.72935597593755,0.666902482333379,-2.5931167175849,0.00951104864788131,0.0342268165648138
"Hspe1-rs1",21.3033009332715,-3.46725722462947,1.33792933859769,-2.59150997336195,0.0095555771824905,0.0343773006582334
"Rtl8b",28.1825825142548,-1.00549023279585,0.388048740122326,-2.5911441755458,0.00956574066796356,0.0344041021811183
"Emc8",158.515653163789,-0.566146000103794,0.218507335999313,-2.59097021852655,0.00957057734638372,0.0344117355636565
"Fam114a1",36.9802119081582,0.947568002548781,0.365870001459301,2.5899035142792,0.00960028356396499,0.0345087595758288
"Sdr42e1",12.5673102959442,-1.50983277973983,0.583042115090503,-2.58957756337287,0.00960937722352804,0.03453165658727
"Rtn4",1957.13480607195,0.667944006562266,0.258013426704018,2.58879553322046,0.00963122629881377,0.0346003646971836
"Pafah2",76.4297179656289,-0.675578745102196,0.260979560491958,-2.58862703205071,0.00963593983445602,0.0346074915640888
"Ddhd2",55.7551859403463,-0.730700431932222,0.282309711421798,-2.58829364477826,0.00964527184054439,0.0346237602642892
"Phf5a",184.033081999835,0.46098905850131,0.178107014901657,2.58827008445371,0.00964593163381208,0.0346237602642892
"Psmd5",152.555596644512,0.574035708812029,0.221873440147418,2.58722138364387,0.0096753406784981,0.0347194930999148
"Dhdh",10.1064559007377,-1.64015480161639,0.634091184919758,-2.58662293471869,0.00969215896516963,0.0347700032146068
"Unc5b",8.79683907716279,2.04484276564406,0.7907757594715,2.58586930764126,0.00971337531145358,0.0348362580476969
"Amigo3",4.47325995326222,2.48146129998505,0.959944395226835,2.58500524855784,0.0097377515058057,0.0349138047484742
"Mocs2",216.932576505637,0.502824154353886,0.194631240811845,2.58347093846038,0.00978117071943255,0.0350595652759304
"Eya3",215.395952767567,0.601553338312722,0.23287032570613,2.58321165004016,0.00978852530183943,0.0350760101121312
"Actr10",191.229785235982,0.531963332249999,0.206030955850459,2.58195827929909,0.00982414604931898,0.0351539722306706
"H1f10",36.5256231262517,-1.13362534354855,0.439023682519277,-2.58215077838944,0.00981866773586684,0.0351539722306706
"Jmjd1c",60.5240842630285,-0.837541844559977,0.32437265781997,-2.58203589103007,0.00982193697677746,0.0351539722306706
