"","baseMean","lgFC_LMoDC_vs_PMoDC","lfcSE","stat","pvalue","padj"
"Rpl7l1",110.633761162259,0.755390111585333,0.164597889139356,4.58930619059023,4.44721689423996e-06,4.5158787054624e-05
"Prkce",121.354864040074,-0.907730675662961,0.197839694239221,-4.58821309421033,4.47056175958904e-06,4.53665334402712e-05
"Mad1l1",37.9790979359275,1.04127420058349,0.226999442710185,4.58712227726879,4.49397495348052e-06,4.55696358498432e-05
"Mthfs",71.4535842714938,-0.946830802422053,0.206421704703048,-4.58687619009898,4.49927316234853e-06,4.55696358498432e-05
"Tmc6",263.588710450014,-0.640167703006405,0.139565028790554,-4.58687759071156,4.49924299050666e-06,4.55696358498432e-05
"Pla1a",24.5785396885862,-1.32772965789101,0.289479367440645,-4.58661240567776,4.50495903457053e-06,4.55978435701315e-05
"Cd69",313.391962400111,-2.52394139179497,0.550444947813363,-4.58527487957024,4.53389550844085e-06,4.58611991616356e-05
"Spcs2-ps",15.0417984908059,1.98274609595477,0.432582350591147,4.5835113088762,4.57232143241676e-06,4.62201418624817e-05
"Os9",303.952957407094,0.605928168426905,0.132206294313723,4.58320212038504,4.57909031293407e-06,4.62588178849682e-05
"Igfbp4",7.53485264657806,-4.38341930412044,0.956461267867325,-4.58295537036685,4.5844991512241e-06,4.62837136532381e-05
"Asb6",130.573072468771,0.668541975504653,0.145885515031705,4.58264808099255,4.59124358856505e-06,4.63220526114596e-05
"Gm11539",9.68179598205408,2.63673318415642,0.575534156006802,4.58136699036374,4.61946372590067e-06,4.65470194278414e-05
"Trmt1",207.186599312324,0.694644597180847,0.151621120730236,4.58145008977185,4.61762816627931e-06,4.65470194278414e-05
"Lonp2",126.621844600933,-0.745994894624618,0.162856509056631,-4.58068823251767,4.63448281130108e-06,4.66684403016282e-05
"Prr13",674.296448951428,-0.469389180873218,0.102494821724898,-4.57963800486512,4.65781374202648e-06,4.68733509672947e-05
"Adrm1",90.8553842056398,0.913878515682327,0.199561516633442,4.57943260353625,4.66238989154199e-06,4.68893836885147e-05
"Akap11",55.7467149383029,-0.940917025880854,0.205544994325478,-4.57766937583954,4.70185051328773e-06,4.72560026971674e-05
"Ldha",2094.26748519738,0.494269367853496,0.107985619341617,4.57717769150217,4.71291120951228e-06,4.73369017906221e-05
"Lgals3",1798.75884101139,0.785405957364982,0.171615004830973,4.57655761591793,4.72689567166157e-06,4.74470453785748e-05
"Rps24",3207.53591906432,-2.53625564845066,0.554237161272963,-4.57611980154025,4.73679355690355e-06,4.75160548315041e-05
"Gm14056",33.5407922990715,2.11034616544098,0.461194786024583,4.5758239888872,4.7434923738202e-06,4.75529060102549e-05
"Gm15675",16.2969673311172,-2.18265327403769,0.477017424498046,-4.57562588271161,4.74798365383433e-06,4.7567594043736e-05
"Cobll1",28.6351467362248,-1.66816652475844,0.36468552163628,-4.57426035800289,4.77905255117581e-06,4.78483611795749e-05
"Vav1",331.888627541021,1.01807696088469,0.22262077815657,4.57314438173722,4.80458814081562e-06,4.80734061015155e-05
"Drg2",83.8148875528032,0.849579055514773,0.185827159000855,4.57187776040242,4.83372910177888e-06,4.83342161265027e-05
"Atp5mk",144.744633363003,-1.83361075657844,0.401079217606863,-4.57169226448363,4.83801096281033e-06,4.83462773836081e-05
"Calhm6",93.6143186039496,-1.18548381955437,0.259359371411142,-4.5708154407697,4.85830018123661e-06,4.85181833220192e-05
"Arhgap4",250.423212388197,-0.640985277054709,0.14028761165102,-4.56907968929735,4.8987051098466e-06,4.88906321407484e-05
"H2-Oa",371.332270357782,-0.762786287784069,0.166981229077214,-4.56809601893246,4.92174571459032e-06,4.90894168068815e-05
"Gm8692",111.654843592052,2.49400524223007,0.546242582851781,4.56574664906122,4.97719593500644e-06,4.96109974016273e-05
"Wfdc21",506.73851155937,0.988564223048174,0.216633303920701,4.56330677304373,5.03541537402633e-06,5.01595020686438e-05
"Gm2296",12.1141161336858,1.96255302218322,0.430134086756798,4.56265402488984,5.05110124857204e-06,5.02838888703635e-05
"Tpi1",481.366594369613,1.01307234017312,0.222067877675178,4.56199406586378,5.06700796902281e-06,5.04103153576389e-05
"Zbtb17",74.958488611656,0.881012492343463,0.193128203211785,4.56180132001405,5.07166268622251e-06,5.04247095286095e-05
"Cdc26",22.4634718952548,1.47854278392236,0.324150254748391,4.56128836014652,5.08407037186691e-06,5.05161202119949e-05
"Eps8",32.0497943713659,-1.41401236254093,0.310059610037772,-4.56045327015884,5.10433207773668e-06,5.06844151380794e-05
"Mrpl45",123.404176897943,0.902867862653302,0.197983237796854,4.56032476638106,5.10745680887574e-06,5.06844151380794e-05
"Atp11a",72.6208238917806,-0.807617952393823,0.177191603839303,-4.55787935147458,5.167270414136e-06,5.12456300566585e-05
"Mrpl51",160.993216800876,0.809999682891305,0.177749268107519,4.55697900483813,5.18946090988797e-06,5.14332509725908e-05
"Uba52rt",52.2580784800156,1.77523435232296,0.389603676383985,4.55651334915362,5.20097351728988e-06,5.15148725382984e-05
"Blmh",193.555748053165,0.656184110027295,0.144137361724515,4.55249147186028,5.30143106127512e-06,5.24768229547755e-05
"Fiz1",66.4633017093303,0.826856852498305,0.181642551423948,4.5521098774287,5.31105835034168e-06,5.25390347445065e-05
"Dicer1",152.503882704849,-0.580865070950718,0.127687438866046,-4.54911678164435,5.38715421751304e-06,5.32582875126337e-05
"Gatad2a",383.340325743056,0.501977413026397,0.110349712862289,4.54896890989505,5.39094061061298e-06,5.32622221610468e-05
"Jdp2",125.168875474793,0.873681452531197,0.192081244737214,4.54849953584212,5.40297625480967e-06,5.33476028576339e-05
"Myb",125.342467073697,0.946940763291445,0.208266050898359,4.54678407357704,5.4471831692963e-06,5.37503278331252e-05
"Nckap5l",16.1013348556755,1.63593951559524,0.35990511548087,4.5454744743193,5.48116398438693e-06,5.40517043102749e-05
"Nfkbid",262.540940099231,0.716257399372268,0.157635712838066,4.54375081938478,5.52619793131266e-06,5.4461633405833e-05
"Tecr",484.885628237969,0.661818606668319,0.145695521874659,4.54247734009065,5.55969743146744e-06,5.47574460684441e-05
"Als2",103.278776305595,0.80223155500148,0.176640040909477,4.54161780574203,5.58241769608807e-06,5.49467900844135e-05
"Smarca2",92.9153402765272,-0.871749392206404,0.191974610167131,-4.54096190869963,5.59981493174831e-06,5.50835362403953e-05
"Lmo4",358.414212367695,0.702152678262812,0.154669093042872,4.5397090294451,5.63319108626951e-06,5.53771924234336e-05
"Dtx4",46.7553360933765,1.154393534037,0.254316007264091,4.53920909838063,5.64656211126343e-06,5.54046877821161e-05
"Git1",121.403355310427,0.72626649478951,0.159990908298797,4.53942353669962,5.64082308366295e-06,5.54046877821161e-05
"Gm4335",6.43603252614326,3.12404901381429,0.688235818337921,4.53921305833634,5.64645608005842e-06,5.54046877821161e-05
"Mrto4",150.132783620748,1.07757518112117,0.237479201780437,4.5375560177158,5.6909916231941e-06,5.58057999532052e-05
"Cd5",50.4285072837354,-1.20019372891979,0.264727344508035,-4.53369760932788,5.79599902213405e-06,5.68000677237688e-05
"Gnl1",228.946131091754,0.524713575398712,0.115752797052159,4.53305309903027,5.81371928915051e-06,5.69382264835868e-05
"Robo3",5.74716439691849,2.33356043454545,0.514863187901786,4.53238935969645,5.83202243439587e-06,5.70819182106281e-05
"Map4",258.739701867783,-0.459651438704967,0.101487896339652,-4.52912569166514,5.9228259242667e-06,5.79345990687917e-05
"Ccr10",5.7001218676605,3.75009049924318,0.828200344731357,4.52799920103825,5.95448068267136e-06,5.82080111013129e-05
"Tpt1-ps6",30.5399309852214,2.09425280792353,0.462622977842119,4.52691048268303,5.98522784411593e-06,5.84722165827584e-05
"Ncoa7",117.324676042593,-1.05711274302145,0.233581571665409,-4.5256684227457,6.02049117342284e-06,5.87801868043687e-05
"Bcl2l11",268.160748158437,-0.625619065995685,0.138263553995981,-4.5248299202107,6.04440943068456e-06,5.89770774928185e-05
"Ythdf2",98.6187462506029,0.647462856546666,0.143117994035036,4.52397939834292,6.06876342505525e-06,5.91779728774463e-05
"Cry1",72.2865266645148,0.750591679583715,0.165926470802543,4.5236403567996,6.07849775456135e-06,5.92361476775883e-05
"Rest",36.2786484098391,-1.78626663261736,0.394925988314013,-4.52304149504861,6.09572838126794e-06,5.9367258008148e-05
"Tes",284.430948390711,-0.450179974667624,0.0995544193009448,-4.52194867720304,6.12729179987908e-06,5.96377088559129e-05
"Rab28",57.5019435568094,0.815059575083161,0.180258808441819,4.52160747166058,6.13717869942835e-06,5.96969752328678e-05
"Parvg",339.918056938128,0.762033341346204,0.168558109074221,4.52089398446361,6.15790233281443e-06,5.98615131536858e-05
"Wdr73",81.9405081142373,0.729296790608882,0.16134128708824,4.52021180548794,6.17777921020818e-06,6.00176213876776e-05
"Tmtc2",11.3127141010026,-2.01401639364185,0.445647936996428,-4.51929926393443,6.20446425200747e-06,6.02396377870941e-05
"P2rx4",232.985825897655,0.737193903171265,0.163133235700561,4.51896819189207,6.21417288211715e-06,6.02966565024688e-05
"Lyz2",3428.45334531876,-1.84013111394507,0.407254108800535,-4.51838563241195,6.23129164274287e-06,6.0425461648535e-05
"Ppp4c",288.618818991551,0.889280240609679,0.196836714597175,4.51785756752536,6.24684803953435e-06,6.05389669133418e-05
"Klk1b27",4.00917622672972,-5.1337974482225,1.13650285357898,-4.51718834849869,6.26661612616611e-06,6.06931231590912e-05
"Pgrmc1",39.9156940635611,1.19039508597753,0.263697513475798,4.51424463692101,6.35428349141813e-06,6.15042993852227e-05
"Eif2b4",154.136173768389,0.570525590902411,0.126504002155971,4.5099410388534,6.48456462592342e-06,6.27266900645479e-05
"Ppp3r1",92.4962792371172,-1.27510844656543,0.282855288439146,-4.50798870900289,6.54450579781088e-06,6.32675809568199e-05
"Gm11942",24.0101138444703,2.33845865593339,0.51875589006399,4.50782092449097,6.54968184420008e-06,6.32787024640326e-05
"Gps2",218.29302069057,0.688225564307008,0.152686424203618,4.50744437756438,6.56131234074338e-06,6.33521306413668e-05
"Ilf2",90.9793615765154,0.643341732693573,0.142743227297913,4.50698603970109,6.57549579698318e-06,6.34111769526249e-05
"Rasgrp4",119.672992261143,1.03245880139543,0.229078748551818,4.50700384877425,6.57494414049546e-06,6.34111769526249e-05
"Twf1",108.933688136717,-0.694172086862949,0.15418007935048,-4.50234615124931,6.72074029565985e-06,6.47721132479933e-05
"Gar1",342.207730384747,0.527643418281307,0.117227538315209,4.50101934975845,6.76283483296582e-06,6.51378681001163e-05
"Shb",21.8702694546089,-1.39949518042057,0.311012571563385,-4.49980260728898,6.80165920077654e-06,6.54716968628331e-05
"Gimap7",77.5413835455773,-1.31982061956182,0.29333680106462,-4.49933528548664,6.81662730952609e-06,6.55756209782378e-05
"Tuba1b",1588.34575294835,1.07956893842222,0.23998836817299,4.49842193036638,6.84597268577207e-06,6.5817641986331e-05
"Dmac2",146.502105799577,-0.939275150358294,0.208820654086109,-4.49799927343861,6.85959317969338e-06,6.59082794569684e-05
"Exoc6",183.10251146214,-0.751341517696583,0.167062585207157,-4.49736556371927,6.88006361515403e-06,6.60645815312194e-05
"Ivns1abp",160.657143429592,-0.851112304353252,0.189254362481402,-4.49718724151941,6.88583440209774e-06,6.60796281847218e-05
"Lad1",82.2892777049252,-1.33196374102907,0.296283468291574,-4.49557225959794,6.93830902217474e-06,6.65425744475685e-05
"Pycr1",7.26173725796469,2.22230154105191,0.494580010906154,4.49331046958465,7.01244331742033e-06,6.72125588454452e-05
"Lrrcc1",22.8314931035932,-1.64429667228636,0.366042682889819,-4.49208999154151,7.05276080604739e-06,6.75577983609134e-05
"Scarna2",6.37667521880253,2.89183673799627,0.643850477364218,4.49147253852293,7.07324221812404e-06,6.76776963855425e-05
"Selenok",420.814987582186,-0.719558977760442,0.16020627735373,-4.49145307940513,7.0738886164162e-06,6.76776963855425e-05
"Il7r",43.021691901227,-1.44515590231063,0.321782449097126,-4.4910961003794,7.08575687316406e-06,6.77500074752225e-05
"Rbm8a",410.545205147869,0.532221867989326,0.118527654289825,4.49027588690762,7.11309818342011e-06,6.79700853162193e-05
"Mier1",210.057115393885,-0.6429219326849,0.143190837941915,-4.48996557269747,7.12346860094714e-06,6.80278268154849e-05
"Mrpl13",119.612737144987,-1.04883968902342,0.233621408103351,-4.48948449347341,7.13957441999517e-06,6.81402369811197e-05
"Prkag2",25.8882699025862,-1.45001199889337,0.323017439764597,-4.48895886225242,7.15721158593061e-06,6.82671170626476e-05
"Olfm4",12.9594548776243,1.83713433170489,0.409412280174595,4.48724774674918,7.21491586917017e-06,6.87340985136278e-05
"Srsf3",954.708983199883,0.358010496002974,0.0797833843126236,4.48728139433324,7.21377688871843e-06,6.87340985136278e-05
"Tmem134",467.605778641909,-0.659226840051825,0.147005690411364,-4.48436273593981,7.31321647125471e-06,6.96283765667189e-05
"Dennd2a",13.2342276687217,-2.20452819454138,0.491669042110642,-4.48376449547801,7.33375995380009e-06,6.97817026112492e-05
"Gid8",133.806954764522,0.553934394501343,0.123611201991867,4.48126371700347,7.42023534662225e-06,7.05618145272566e-05
"Acyp1",87.7787688538351,-0.86733116832974,0.193577129726796,-4.48054565926172,7.44524497561015e-06,7.07568354121015e-05
"Pomt2",22.3938026542002,1.2933214830151,0.288681762075403,4.48009418301002,7.46101094156558e-06,7.08638253718848e-05
"Gm6204",14.3500806983865,2.06802861757455,0.461644002099587,4.47970429198478,7.47465197938067e-06,7.08649303159739e-05
"Mga",49.7772521454224,-1.53010142898783,0.34155589589513,-4.47979802830759,7.4713702699022e-06,7.08649303159739e-05
"P2ry2",23.9037157424022,1.70582956455684,0.380776567292205,4.47987011566235,7.46884742821888e-06,7.08649303159739e-05
"Hk1",245.076087437897,0.646406680599653,0.144330874491032,4.47864452341982,7.51185049878133e-06,7.11746702774826e-05
"Tars",27.159080635422,1.40111361949346,0.312966173929274,4.47688515951277,7.57399640844497e-06,7.17202708098472e-05
"Ccl3",1154.98163673852,1.2830808242102,0.286664533147357,4.47589665217023,7.6091287810216e-06,7.20095697223832e-05
"Tap1",1510.1227876006,-0.472955342797936,0.105807896452554,-4.46994372494701,7.82401804244593e-06,7.39986399574053e-05
"Trub2",49.4011722229024,0.853202303362486,0.190882156115684,4.46978555106744,7.82980619946369e-06,7.40088536676907e-05
"Nubp2",120.794536623828,0.647541751252537,0.144898984462328,4.4689184928062,7.86160781036965e-06,7.42647915692311e-05
"Lsm11",34.5639670966981,1.22999986818744,0.275251495103682,4.46864009848204,7.87184480754382e-06,7.43168339518206e-05
"Xkrx",11.281582836631,-3.17899986715664,0.711447778721451,-4.46835307135213,7.88241258878973e-06,7.4371934863857e-05
"Arl1",140.438516297182,0.744894271089323,0.166775804866075,4.46644087064962,7.95316304780818e-06,7.49944630764828e-05
"Tgif1",247.073329017779,0.719444887315226,0.161094757884117,4.4659732989745,7.97055510970801e-06,7.51134027395085e-05
"Foxp4",141.490363945248,0.74936433030498,0.168059362377058,4.4589264156775,8.23711912116518e-06,7.75789547427174e-05
"Eif3b",509.897552368812,0.567710757705039,0.127400998059029,4.45609348713264,8.3466645161925e-06,7.85636045089999e-05
"Cebpd",47.4967548639099,1.79695753408322,0.403338322807078,4.45521149980766,8.38105303149892e-06,7.8840079354956e-05
"Ahnak",173.52268290709,-0.991453723231765,0.222621424098996,-4.45354137520423,8.44654220952898e-06,7.94086106409007e-05
"Cpq",16.8168612803572,-2.30344345778967,0.517244150518068,-4.45330015908844,8.45604113786057e-06,7.94503948870474e-05
"B2m",4114.97150823484,-3.3317109997402,0.7485407722505,-4.45094124896278,8.54947313690012e-06,8.02802677651929e-05
"Mir142hg",272.681665398687,0.875028380700434,0.196676760068494,4.44906851422455,8.62435038040052e-06,8.09350230623974e-05
"Celsr1",26.69507649564,-1.4558082162709,0.32728789458915,-4.44809673788393,8.66345132600692e-06,8.12534554853835e-05
"Cdca8",234.00334942231,0.786970873923576,0.176948276220438,4.44746278818328,8.68905053482347e-06,8.14449525085809e-05
"Bbc3",72.5312440416565,1.12925254742946,0.253972581446946,4.44635614205213,8.73391078948096e-06,8.18166529796491e-05
"Abhd14a",20.0158016506274,1.56287749921123,0.351540465617006,4.44579686286797,8.75666647032244e-06,8.19809650071462e-05
"Tsen54",50.5863039583434,0.897299617316396,0.201918372674255,4.44387306331933,8.83537451228828e-06,8.26686023563449e-05
"Kdelr2",208.982790452308,0.789524298930086,0.177690885958656,4.44324589114711,8.86117968383756e-06,8.28607278109712e-05
"Hcfc1r1",231.915798785168,-0.593347632836595,0.133588244073875,-4.44161562980401,8.92859458536505e-06,8.34414853075822e-05
"Plxna1",54.8307563976233,-1.14304730633681,0.257380621270132,-4.44107757878607,8.95095154592516e-06,8.36007173799154e-05
"H2az2",455.973348480021,-0.416819109442458,0.0939067384210104,-4.43864962675778,9.05250420892256e-06,8.44989986104832e-05
"Il17ra",442.958366367897,-0.522612894736518,0.117776848968835,-4.43731428809754,9.10882499138398e-06,8.49742552163589e-05
"Gemin7",158.724123750171,0.719905220267366,0.16226833707105,4.43651074055288,9.14287752554599e-06,8.52379346133728e-05
"Rbm47",48.7299334530517,-1.08505088326151,0.244579598208356,-4.43639163368469,9.14793534529932e-06,8.52379346133728e-05
"Setd2",182.265927826441,-0.695122944735043,0.156721868498719,-4.4353921465703,9.19048358717343e-06,8.55341673546543e-05
"Tpsg1",3.79338828598759,3.51632274300162,0.79278787256783,4.43538916862124,9.19061064075393e-06,8.55341673546543e-05
"Gm31718",21.1284185978481,1.48688255264264,0.335345099651723,4.43388781940414,9.25487954140039e-06,8.6081332255191e-05
"Srsf2",427.31834990846,0.619301059619447,0.139683663339616,4.43359692044821,9.26738173687796e-06,8.61466431235865e-05
"Rasa4",196.427488370366,0.689125435402493,0.155504529705496,4.43154573508308,9.35599628458294e-06,8.69189749393376e-05
"Spty2d1",45.5156501113867,-1.19148149864105,0.268880660973447,-4.43126513572026,9.36818139584301e-06,8.69807698530752e-05
