"","baseMean","lgFC_MoDC_Treatment_6H_vs_MoDC_Naive","lfcSE","stat","pvalue","padj"
"Rasa3",202.616011833788,-1.53511044313058,0.249183483346657,-6.16056258028537,7.24869620052605e-10,1.13096420719421e-08
"Nav1",26.3313357434858,-2.67102581060569,0.43377215423578,-6.15767006831387,7.38229493970895e-10,1.15047866635464e-08
"Cnpy3",169.387567865862,-1.06650156435127,0.173287095779096,-6.15453539431946,7.52979070189221e-10,1.17211136462211e-08
"Acox3",193.337411848907,-1.08942716877793,0.177170969700096,-6.14901623342721,7.79650001344242e-10,1.21223000209008e-08
"Lrrc75a",23.5052689988817,2.23870454131198,0.36417129507215,6.14739429385408,7.87661575267743e-10,1.22327740158958e-08
"Kif5b",356.976287367026,0.878517390116019,0.142972399908533,6.14466421965394,8.01328475669071e-10,1.24307231122181e-08
"Tifab",17.4231979086047,-2.92494024879775,0.476136648238749,-6.14306892699236,8.0942137743144e-10,1.25418494946208e-08
"Dnajb6",90.8214660426664,1.21998106349228,0.198628279307323,6.14203107305125,8.14729142971464e-10,1.26096152678244e-08
"Mdp1",38.1306272139125,-2.5325392085132,0.412412072610411,-6.14079794629483,8.21079707702501e-10,1.2693346775662e-08
"Bin2",137.127611057471,-2.22529686457095,0.362916552753559,-6.13170396248652,8.69427761601649e-10,1.3425397105922e-08
"Hspa1b",71.1881258520614,2.34396208483128,0.382476286270823,6.12838539007245,8.87753418544944e-10,1.36927087276372e-08
"Srsf3",527.010815915131,0.886995448481353,0.144770606762793,6.12690288667987,8.96061250078762e-10,1.38050714966472e-08
"Myo1e",100.458512724269,-1.69896353815746,0.277340192528865,-6.12591893971747,9.01617021793404e-10,1.38748270537329e-08
"Asph",23.5304528655394,-1.94690191372252,0.318011616877449,-6.12210941486704,9.23445734629393e-10,1.41945599482441e-08
"Rtcb",204.741673028823,0.891299165333074,0.145631510112161,6.12023568695142,9.34370509176247e-10,1.43461483411179e-08
"Rdx",120.238652651912,1.36584716685738,0.223183384764922,6.11984251558881,9.3667884234839e-10,1.4365247336743e-08
"Myo1g",1073.87743039511,0.977415934666988,0.15985032475346,6.11456958986149,9.68179143480819e-10,1.4831493439747e-08
"Lad1",123.884365177492,6.48711395231982,1.06172420929498,6.10998025243062,9.96434687878e-10,1.52470323668951e-08
"Micall2",85.4790163658373,1.7612099373837,0.288432783012078,6.10613647655284,1.02071737248912e-09,1.56009078812154e-08
"Arid4a",160.742040197161,1.34114375332083,0.219788172116717,6.10198328874869,1.04760330523542e-09,1.5993726479024e-08
"Abcc5",393.96222936596,1.01946226642524,0.167166989038771,6.09846640348827,1.0709089894532e-09,1.63170384916537e-08
"Gm13822",29.2685753671195,5.1785457574397,0.849161432353291,6.09842317389326,1.07119858503298e-09,1.63170384916537e-08
"Pgap2",232.901011315066,1.22319412109515,0.20063926385122,6.0964842953281,1.08426596276709e-09,1.64974672305576e-08
"Syne2",21.1446863879555,3.35289833954241,0.550169254071763,6.09430337069521,1.0991504208975e-09,1.67051059464331e-08
"Gm15753",62.4752065777368,3.59550121536017,0.590078296139939,6.09326124834709,1.10633289606534e-09,1.67953529418423e-08
"Pcyox1",41.6433566455079,-1.40563871505658,0.230695102228095,-6.09305833318811,1.10773673292918e-09,1.67977696040586e-08
"Dusp3",236.238754266476,-1.27779614252484,0.209730224562004,-6.09257032549009,1.11112005307227e-09,1.6830164125997e-08
"Oas1g",12.2780214722314,4.43240330173084,0.728052716218315,6.08802522536257,1.1431186421624e-09,1.72954363168428e-08
"Tnfrsf12a",33.9486541440498,-1.76029924223314,0.289851478041945,-6.07310769682672,1.25458253406702e-09,1.89606336839513e-08
"Slc25a13",22.0700038218995,-1.8757076417327,0.309098185365708,-6.06832304600388,1.292527208858e-09,1.95122452021784e-08
"Eif4e2",239.6367385077,0.812419696253174,0.134069794926693,6.05967732476498,1.36394887811274e-09,2.05674347028039e-08
"Nt5c2",91.292133812261,-1.14090404329367,0.188449782217948,-6.05415421480392,1.41157334414072e-09,2.12618234961195e-08
"Ski",45.575462274944,-1.7581943778815,0.290510258595493,-6.05209050579384,1.42978096998241e-09,2.15120668571712e-08
"Acot2",20.3432298032669,-3.5899480896407,0.593397295914938,-6.04982212483036,1.45005847815593e-09,2.17928610480984e-08
"Nherf2",19.0640116161111,-3.40843822439979,0.563426682969062,-6.04947959943699,1.4531446375356e-09,2.18149499757291e-08
"Dnase2a",195.829127977247,-1.42333879421176,0.235601030136955,-6.04130972340983,1.52868210344123e-09,2.29234374089365e-08
"Psma5",215.100548243238,1.71881759258647,0.284620971541748,6.03897029539287,1.55100791262073e-09,2.32324115302213e-08
"Mon1b",48.4510304966003,1.66635447560655,0.276462527909818,6.02741531810818,1.66602491525663e-09,2.49275745635293e-08
"Eeig1",101.674075139382,-1.98446065990906,0.329554323724251,-6.02164959477068,1.7264834848028e-09,2.58035671217039e-08
"Msrb1",553.50324191753,-0.982993731774659,0.163263043891678,-6.02092003397204,1.73428429255795e-09,2.58914831995156e-08
"Tubb6",213.948047297236,1.21627953920565,0.202043045968231,6.01990300322879,1.74521620132588e-09,2.60258981802145e-08
"Chpf2",318.360839586917,1.01053808010263,0.168083445332589,6.0121214085246,1.83111098796113e-09,2.72665743216377e-08
"Phka2",46.3077701070806,-1.79766898963022,0.299013337462637,-6.01200269153494,1.83245279414088e-09,2.72665743216377e-08
"Usf2",333.077480006187,-0.936988526943882,0.155919804089549,-6.00942601496434,1.86181302602219e-09,2.76729389858981e-08
"Slc35f6",81.5492313736952,-1.51693158002212,0.252498537201789,-6.00768462595025,1.88191450671798e-09,2.79409440953419e-08
"Pilrb1",45.5674852771163,2.3337405241803,0.388483670556303,6.00730661558676,1.88630586775105e-09,2.79753670232618e-08
"Samd4b",201.448555091454,0.924817818831285,0.154147516228434,5.9995635444478,1.97848594607649e-09,2.93102594162989e-08
"Mvb12b",65.5613312624353,-1.68035993149754,0.280113354791884,-5.99885690114987,1.98711370074816e-09,2.94057966066856e-08
"Dock2",413.885811778822,-0.949506771989373,0.158335576651832,-5.99679991109809,2.01243767712746e-09,2.97479286862126e-08
"Ly75",192.596610880486,1.62463173259176,0.271234842747485,5.98976044572662,2.10150345378188e-09,3.10305148930418e-08
"Acp6",33.7025811757685,-2.05744225635654,0.343573493093518,-5.98836143566092,2.11965610718082e-09,3.12643484399043e-08
"Hs6st1",69.2861582542752,-1.34782449736047,0.22509456481574,-5.98781449238362,2.12679434546216e-09,3.1335389177246e-08
"Pithd1",67.5882893056039,-1.4061571510409,0.234967776498767,-5.98446804916792,2.17098198654384e-09,3.19515516798208e-08
"Tmem67",20.0003332539608,2.56254713389323,0.428244537362071,5.98384079731217,2.17936339387092e-09,3.20399655377799e-08
"Kank3",13.5054933694009,-3.47951677916677,0.581861424518954,-5.97997501216619,2.2317185201935e-09,3.27727727830387e-08
"Pcsk7",105.27714742723,1.23638245036994,0.206759702599176,5.97980377620678,2.23406572024271e-09,3.27727727830387e-08
"Hnrnpd",283.815876453607,1.19391281172545,0.199713516267905,5.97812723963998,2.2571740784547e-09,3.30758103830887e-08
"Mxd1",186.941785720941,2.30290345064139,0.385346195994509,5.97619354901899,2.28411609767355e-09,3.34343067832997e-08
"Tmbim6",2110.59478036245,1.02696183829417,0.171916502657581,5.97360824829975,2.3206268063862e-09,3.39319386554585e-08
"Igsf6",413.173744039169,1.24959504611864,0.209209038583158,5.97294961336931,2.33001880997622e-09,3.40323959517739e-08
"Mbp",152.726157738934,-1.38589090028109,0.232107502845454,-5.97090091139306,2.35947020525774e-09,3.44253079893605e-08
"Pdgfrb",14.7568565105665,4.44455265001357,0.745178467402875,5.96441368670233,2.45514005208234e-09,3.5782473156483e-08
"Rmnd5b",109.844856508033,-1.21236816191733,0.203314719743369,-5.96301223761677,2.4762986835179e-09,3.6051916971691e-08
"Rbfa",93.635182841948,-1.15169848325179,0.193260873714996,-5.95929461102518,2.53329033257872e-09,3.68419033712096e-08
"Dgkz",142.635041977191,-1.39794794153827,0.23473922385457,-5.95532318196786,2.5955839206166e-09,3.77072126939092e-08
"Hnrnph3",118.075806952974,1.56123335662442,0.262514536335557,5.94722630760832,2.72724236948434e-09,3.95772720629684e-08
"Cds2",236.676428957495,-1.26753812216093,0.213266882335511,-5.94343626295828,2.7910830616733e-09,4.0460211600798e-08
"Setd1b",214.42751620163,1.05349164243007,0.177333101133419,5.94075012333686,2.83720801629959e-09,4.10847203733684e-08
"Mtmr10",29.3846456495425,-1.6277956757632,0.274061432960058,-5.93952844142225,2.85843085284051e-09,4.13476771596308e-08
"Mbnl2",210.842573983923,1.13452003152595,0.191168435846773,5.9346618938458,2.94451657211119e-09,4.25473186908058e-08
"Atp1b3",1301.64788020026,1.0023383988932,0.168910477505492,5.93413986921331,2.95389936490522e-09,4.26372468756801e-08
"Ciao2b",214.870264947117,1.099439971384,0.185314572737695,5.93283061953368,2.97755987846806e-09,4.29328505553472e-08
"Endod1",40.0426616574264,1.73701349021242,0.292803509094296,5.93235202537488,2.98625491720333e-09,4.30122693303908e-08
"Klrk1",22.610190271013,3.92536732005271,0.662270267445754,5.92713807792109,3.0825976751991e-09,4.43525993864467e-08
"Ak4",25.1609847200289,2.44875497187882,0.413169360987341,5.92675837827637,3.08973074930644e-09,4.44078873191052e-08
"Rnaset2b",521.323533778259,1.7644283137558,0.297768200641596,5.92550954048826,3.11330507436323e-09,4.46991120038363e-08
"Ms4a4c",65.6245652947592,5.26844545971949,0.889214932005857,5.92482792415005,3.12624573779963e-09,4.48372077336279e-08
"Fas",57.5383021756147,2.83010476472504,0.478183540142093,5.91844872762468,3.24992284148858e-09,4.65615272491825e-08
"Ptgr2",38.7116390128513,-1.58210305350135,0.267519987020999,-5.91396205987841,3.339748453717e-09,4.77977148794959e-08
"Hes6",58.2477225719421,-1.27402807555634,0.215456077791601,-5.9131684221442,3.35588715622831e-09,4.79778104453997e-08
"Cebpa",129.174714869182,-1.56522168227481,0.264780436201273,-5.91139475684299,3.39222974636254e-09,4.84460663036073e-08
"Ppm1k",25.9910837272301,3.3559978169688,0.56775951056296,5.91094953854877,3.40141230713072e-09,4.85258567621948e-08
"Tk2",60.8918558265696,-1.51265450452438,0.255917496065435,-5.91071156830019,3.40633032722481e-09,4.85447033751066e-08
"Txnl1",285.668624445338,1.4742970468187,0.24946163366183,5.90991498443107,3.4228433777789e-09,4.87285804077047e-08
"Wdr43",218.707650205215,1.74735536486341,0.29567901211636,5.90963610286876,3.42864294333677e-09,4.8759710393333e-08
"Add3",176.19815648789,-1.45526951477557,0.246508972792238,-5.90351539050098,3.55836411907402e-09,5.05512443694979e-08
"Mxi1",110.322072676369,-1.41495383291031,0.240006160076515,-5.89548965101235,3.7357192344832e-09,5.30150018807416e-08
"Rnf166",232.521419114901,-0.938304467893014,0.159230122003915,-5.89275732558907,3.79803984401743e-09,5.38428001416589e-08
"Irf2",317.188194623972,1.18380718554145,0.201106553264821,5.88646747867332,3.94537347651587e-09,5.58460639386019e-08
"Pfkfb4",49.5402180004841,-1.34192622060822,0.227971653614552,-5.88637314916843,3.94762485161724e-09,5.58460639386019e-08
"Stab1",46.8278207399662,-2.01959931230461,0.343295612537866,-5.88297443528164,4.02958186978562e-09,5.69457978163631e-08
"Gm6548",49.7903198712474,2.73362959482376,0.464887980285766,5.88018987529727,4.09796121979806e-09,5.78515529522956e-08
"Nlrx1",18.2133825850195,-2.26714428233221,0.38557241885235,-5.87994413366062,4.10404974586756e-09,5.7876964859173e-08
"Mtf2",61.7180851601717,1.51924477221101,0.258468323780199,5.87787605843328,4.15563866166567e-09,5.85433187660124e-08
"Polr3gl",36.9284467913076,-1.74293291339131,0.296932509061361,-5.86979485304902,4.3633470684794e-09,6.14053514454619e-08
"Per1",37.3151010960207,-1.61281377218917,0.274890798011314,-5.86710717076382,4.43464056621859e-09,6.2343655293423e-08
"Engase",9.70341906321716,-3.39964994046499,0.579525855496933,-5.86626102738739,4.45731907812228e-09,6.25972718817255e-08
"Cd69",347.139007596466,5.63727733936007,0.961287201679092,5.86430083487366,4.51029101714699e-09,6.32753509016796e-08
"Ifi213",59.2862868893767,4.10769820590175,0.70089858162966,5.86061709006592,4.61150234172035e-09,6.46280743549926e-08
"Zfp800",50.3641067096348,2.09322862630216,0.357199717755381,5.86010716765362,4.62568551110875e-09,6.47595971555225e-08
"Tfeb",48.8158930692471,-2.42620872350088,0.414114049550883,-5.8587935524819,4.66241869828802e-09,6.52062204684924e-08
"Lpcat1",88.3151930699802,-1.98447522683137,0.338836572560663,-5.85673267745052,4.72062052198561e-09,6.59518577274511e-08
"Xylt1",20.743042598138,-3.28786230405238,0.561458404115597,-5.85593212240073,4.74341938813834e-09,6.62018490820218e-08
"Dnmt3l",24.4621011845215,3.35393895950709,0.572913534899604,5.8541800030869,4.79369218355615e-09,6.68343695343738e-08
"Gfod1",40.548317988733,-2.61234377361461,0.446374147340414,-5.85236351428387,4.84635919681801e-09,6.74989305678595e-08
"Dr1",119.563688771987,1.61166261572722,0.275644807765026,5.84688182155453,5.00873076525798e-09,6.96167151471903e-08
"Oxct1",127.526750167605,-1.08480561052882,0.18553249229725,-5.84698452059171,5.00564065056321e-09,6.96167151471903e-08
"Zfp652",68.3675526831014,-1.33358008894872,0.228155346494609,-5.84505298445954,5.06407054347714e-09,7.0313473307374e-08
"Madd",85.3986297173432,-1.60103338914993,0.273953038767461,-5.8441891951742,5.09041482551043e-09,7.06066171480871e-08
"Lhx2",13.0699039450441,5.70819391034086,0.976899758094138,5.84317261115628,5.12158995569454e-09,7.09660965524164e-08
"Mknk1",126.342854834532,-0.993925093392271,0.170149222085988,-5.84149067040677,5.17357765943056e-09,7.16129272735127e-08
"5031439G07Rik",340.915594722653,-1.34051554453436,0.229526902369669,-5.84034172332166,5.20938565617554e-09,7.20347016554766e-08
"Apol9b",16.6970972578858,6.39139375266095,1.09473414461226,5.83830675613457,5.27339993091542e-09,7.28452461285921e-08
"Agfg2",27.2716851411452,-2.90652746912441,0.497927740750247,-5.83724751857575,5.30702273209043e-09,7.32347431414033e-08
"Trip10",93.1215268420875,1.27111195470727,0.217847243267306,5.83487739226325,5.38301358530983e-09,7.42075090371211e-08
"Furin",279.679859887554,1.34733242555788,0.231025720895913,5.83195853835214,5.4780532828471e-09,7.54406194952086e-08
"Lpar1",11.8108987482618,3.35321144647563,0.575468739640329,5.82692197767581,5.64589912093644e-09,7.76728384670318e-08
"Dusp28",41.2954600128908,2.04083236855787,0.350606881166738,5.82085657237088,5.85467955932705e-09,8.04630909701405e-08
"Hnrnpm",555.924796536467,0.960346869549566,0.165176986423067,5.814047648804,6.09800442303851e-09,8.37219406849722e-08
"Mfsd14b",157.9163597084,1.19673381506426,0.206206625990664,5.80356624970164,6.49190850839005e-09,8.90394280784879e-08
"Wbp1",63.0686842021735,-1.3084242922705,0.22553753467765,-5.80135937967294,6.5779447817692e-09,9.01278606850326e-08
"Tsc22d3",83.9146569188896,-2.29284236822858,0.395421363980889,-5.79847872948867,6.69191888713469e-09,9.1596488134655e-08
"Eif2s2",256.863653448744,1.03927479687116,0.179252192628495,5.79783589607233,6.71761375487601e-09,9.18550306340493e-08
"Ttc9c",34.8379933601358,2.17379502289652,0.375054943704758,5.79593752697665,6.79405533218736e-09,9.28062457117415e-08
"Foxred2",15.2713280126999,-2.94650750893789,0.50839759959585,-5.79567549351179,6.80467284691744e-09,9.28572949868532e-08
"Utp11",141.779486713989,0.905485271553738,0.156248939096928,5.79514508570217,6.8262142226334e-09,9.30571587360206e-08
"Idnk",153.236845770547,1.40751793050936,0.243018366285412,5.79181710429371,6.96289441702596e-09,9.48246448558853e-08
"Kcnab2",108.261434380429,-1.44937892867339,0.250462673763359,-5.78680610126675,7.1737303341998e-09,9.75974441435086e-08
"Dok7",117.602868873884,1.61910806825513,0.279824015816442,5.78616550667053,7.2011266236474e-09,9.78715054509016e-08
"Eif3c",881.886633586905,0.852460043091925,0.147367116442775,5.78460150180754,7.26844251929356e-09,9.86870223746336e-08
"Rbbp8",66.8076359758604,1.79362420117737,0.310191304954946,5.78231617884289,7.3679060271978e-09,9.99369444653884e-08
"Rab31",92.6760702528243,-1.70915847310972,0.295679027375629,-5.78045216219687,7.45001204903892e-09,1.00949159250833e-07
"Hook2",92.7457052686044,1.43796765281026,0.248906377161497,5.77714267191022,7.59798561653718e-09,1.02850966781129e-07
"Bmf",66.7398904624125,-2.73762115181526,0.474233631652498,-5.77272670914511,7.79988940851003e-09,1.05478263985222e-07
"Mmp2",23.7540078694585,3.31646004018938,0.574885295876707,5.7689074046184,7.97871262677679e-09,1.07788494105085e-07
"Txnip",345.12222545481,-0.950151655963186,0.16471354757956,-5.76850945125956,7.99757286229037e-09,1.07935243349471e-07
"1700017B05Rik",81.9607256099195,-1.70648250248119,0.29592301478891,-5.76664340790957,8.0865901472294e-09,1.09027593033974e-07
"Flvcr1",43.1258318595977,-2.12666337574729,0.368894341029625,-5.76496611417659,8.1674249511315e-09,1.10007552036398e-07
"Tns1",13.3494604409334,-3.27026198480658,0.56762921131658,-5.76126443038654,8.34861235022927e-09,1.1233586468464e-07
"Ulk1",73.129208007506,-1.22448592238174,0.212622762072176,-5.75895972024898,8.46338933248648e-09,1.13766835090874e-07
"Sass6",20.6653279276563,2.76531710254161,0.480320669200472,5.75723111633876,8.55048099525838e-09,1.14823175633838e-07
"Poldip3",253.590319919316,0.980163122776877,0.170532098475051,5.74767525610596,9.04787991120664e-09,1.21381895906208e-07
"Ilrun",478.186727479912,0.962543186473563,0.167543412772675,5.74503748338679,9.19006261790011e-09,1.23044727272996e-07
"Zfp704",41.3318647880777,-1.71315674073328,0.298196485624407,-5.7450601308933,9.18883266476695e-09,1.23044727272996e-07
"Cnn2",914.496813440821,-1.12739817755374,0.196551054752415,-5.73590499920677,9.69930201406199e-09,1.29734172429911e-07
"Gtf3a",69.7043707031821,-1.73895689326277,0.303340474610807,-5.73268995999922,9.8850227221849e-09,1.32087392731295e-07
"Arhgap27",89.1454415017132,-1.94962856138841,0.340357141968802,-5.72818466540984,1.01511031953624e-08,1.35508693100505e-07
"2510009E07Rik",90.4480964287124,-0.967328173647891,0.168896506405176,-5.72734270374609,1.0201595261354e-08,1.3604815182533e-07
"Spint1",114.211249755876,-1.70465724185766,0.297650806264196,-5.72703720595537,1.02199761136447e-08,1.36158734086622e-07
"Psmb9",287.665682662046,1.62142399168142,0.283168449294359,5.72600512423583,1.02823116342662e-08,1.36854120134178e-07
"Tent2",37.2752847053139,1.83655218470474,0.320886385904734,5.72337208861825,1.04430199871954e-08,1.3885615541595e-07
"Pdpn",120.205464292311,1.70903070505332,0.298619267366686,5.72310929607476,1.04591929712351e-08,1.38934319232076e-07
"Mllt3",52.2983632367128,2.44820997945862,0.42813181704122,5.71835561388074,1.07559856852686e-08,1.42736266281597e-07
"Slc36a2",40.1234270041734,-1.78707918317123,0.312551738149309,-5.71770675073809,1.07971265243879e-08,1.43141473058094e-07
"Or2v1",29.2763254709463,4.49327513213925,0.786986899132262,5.70946624028123,1.13331033848246e-08,1.50099669559954e-07
"Cyp4f16",26.3335488571133,-2.15452986071139,0.377627631881615,-5.70543487502743,1.16046421804485e-08,1.53415021963575e-07
"Pstk",23.5484729740846,-2.15149919842533,0.377097915659061,-5.70541259732268,1.16061601529942e-08,1.53415021963575e-07
"Dennd5a",335.22397619068,1.01035089210189,0.177126147681015,5.70413180284044,1.16937569372295e-08,1.54421666951907e-07
"Plxdc1",12.8372454369391,-3.65097575911715,0.641252115504623,-5.69351066583862,1.24453437877437e-08,1.64186079921202e-07
"Cbr1",82.1091218691101,-1.3825076363063,0.242969273952078,-5.69005131315071,1.27001201654848e-08,1.67383614993538e-07
"Xpr1",70.0401751096771,-1.39953122849302,0.246135859420278,-5.68601109886761,1.30040947333992e-08,1.71222695143371e-07
"Rnd3",16.0430015240622,3.0797667150737,0.541870588814305,5.68358345820668,1.31901310657231e-08,1.73502932615009e-07
"Clec5a",175.956369991051,1.73916801863651,0.306031768683472,5.68296561536175,1.32378891855795e-08,1.73961589531238e-07
"Actr2",1124.18616959816,0.707831439917271,0.12462571184886,5.67965814932072,1.34964209944488e-08,1.7718647640183e-07
"Ppip5k2",35.2532260596867,2.05842566315961,0.362604519697746,5.67677883572836,1.372547426105e-08,1.80018465138125e-07
"Rgl2",206.998293598938,-0.999215131521647,0.176304213223897,-5.66756240959878,1.44843305125777e-08,1.89786917085192e-07
"Magohb",48.9615218141068,2.23007627135859,0.393620161470114,5.66555397729013,1.46550280673615e-08,1.91837302422027e-07
"Eva1b",103.91992990053,1.74656588838301,0.308305496206908,5.66504947161521,1.46982123589669e-08,1.92216156973466e-07
"Snw1",275.403982102618,1.06000569702631,0.187130883288621,5.66451500894918,1.47440957196993e-08,1.92629540980698e-07
"Ccdc86",32.5214817065271,1.9336626135837,0.341471535124857,5.6627344146758,1.48979649859739e-08,1.94451581673795e-07
"Tbrg1",203.256008888249,1.32827658540217,0.23486583633775,5.65546954854699,1.55420784918363e-08,2.02662696933163e-07
"Cipc",91.7914565453529,-1.36179023724866,0.240803181389201,-5.655200356542,1.55664578667475e-08,2.02784667345197e-07
"Mob1a",658.403797886096,1.09706158263486,0.194262728445037,5.64730862896971,1.62979095449403e-08,2.12108570123929e-07
"Sft2d2",134.801632851423,-1.01370848162629,0.17953761892622,-5.64621769904875,1.64016134085084e-08,2.13252576648583e-07
"Arhgap19",16.4460665259241,-3.09068709394079,0.54750512185094,-5.64503777333108,1.65144986220178e-08,2.14513641388597e-07
"Aebp2",465.682256722327,1.15465425868624,0.204583961189356,5.6439138824648,1.66227243451789e-08,2.15711815156283e-07
"C77080",81.3864834597955,-2.0804541985778,0.369313311604401,-5.6333041166042,1.76789298705867e-08,2.29197730579671e-07
"Gcnt2",34.6317711270301,2.08967711393132,0.371023399023775,5.63219764421763,1.77927605112926e-08,2.30452107351636e-07
"Cybb",2717.12787457946,1.04629740749359,0.185898518846377,5.62832567998152,1.81967271925784e-08,2.35458322330813e-07
"Man2a2",53.2554550057433,-2.1581531988412,0.383828434845615,-5.6227027570515,1.87992716004794e-08,2.43022001456006e-07
"Lrp11",17.9960660769945,2.25458349914463,0.401192286561858,5.61970799206033,1.91280476269918e-08,2.47035531841035e-07
"2310043P16Rik",11.0437975705983,4.38099041736853,0.779749884638409,5.61845599938769,1.92671446454183e-08,2.48594057490024e-07
"2410002F23Rik",51.4687279532564,-2.69362733347342,0.479759499423066,-5.61453673499459,1.97089556918319e-08,2.54051638984683e-07
"Hsd17b12",184.279136134304,0.809847186385131,0.144260420718076,5.6137863896002,1.97946553231722e-08,2.54912851375508e-07
"Adap2",147.850093037184,1.77490102927804,0.31642360045871,5.60925615758439,2.03198075676353e-08,2.61426237304867e-07
"Arhgap24",50.4321865575913,-1.91461392602034,0.341810589615552,-5.601388559008,2.12641477352163e-08,2.7331517888998e-07
"Lztfl1",20.8828686602457,3.04964354201485,0.544928890766958,5.59640641868453,2.1884035791902e-08,2.81015173213615e-07
"Gpsm3",189.396111914546,-1.41763587856391,0.253325256591069,-5.59610951407161,2.19215259565363e-08,2.81229005997542e-07
"Nectin2",62.4119555568215,1.71369565716246,0.306310759713269,5.59463095180402,2.21091543540962e-08,2.83366711455729e-07
"Kmt5a",416.704706119903,1.06999244622862,0.191290800157302,5.59353845218249,2.22487922292998e-08,2.84885863307999e-07
"Inpp5f",48.3366885557578,-1.63678554193448,0.292837760835375,-5.58939372185213,2.27863774907164e-08,2.91492844184558e-07
"Rars",213.42191860329,1.58744476777163,0.284111142551924,5.58740763742311,2.30484269997076e-08,2.94565881428081e-07
"Hspa5",1092.50279826504,1.32581200124542,0.237437174121566,5.5838434152127,2.35260539864692e-08,3.00385642953064e-07
"Phc2",337.622032756181,1.34682582612519,0.241210669941623,5.58360799897927,2.35579371487568e-08,3.0050843077469e-07
"Trim30b",37.9322349275892,4.02594527682538,0.721653656675024,5.57877763049755,2.4221464405079e-08,3.08680721067938e-07
"Glul",42.8615551521733,-2.34595791280293,0.420568252156047,-5.57806705754975,2.43205905795379e-08,3.09651594774947e-07
"Camk2d",111.847780980298,1.41295880765751,0.253374350539103,5.57656607565511,2.45312761340193e-08,3.12039682096818e-07
"Paox",15.7314571586442,-2.96136062811901,0.53111232132605,-5.57577090421337,2.46436071739565e-08,3.1317337327657e-07
"Kdm5c",148.247198324122,1.31282043124243,0.235573693227021,5.57286517547304,2.50583499351421e-08,3.18144393908445e-07
"Fbxw17",39.2403923594342,2.16308191434137,0.388608155620769,5.56622881700984,2.60311378506296e-08,3.30184432736934e-07
"Mindy2",131.552052620041,-0.940628250943578,0.169218425539983,-5.55866329533558,2.71848547873459e-08,3.44494648084526e-07
"Osgin2",49.1090569269827,1.72140256646503,0.309729629333831,5.55775877873692,2.73260672966777e-08,3.45959291028107e-07
"Capza2",234.702147544759,1.09557069138961,0.197173315739519,5.55638417541724,2.75420331547906e-08,3.48366709894146e-07
"Agap3",122.931436415674,-1.00005988870178,0.180095052013664,-5.55295593921096,2.80878891983336e-08,3.54606316763995e-07
"Ppp2r2a",124.645963130521,1.46055883428109,0.263023150229431,5.5529668510436,2.80861352370142e-08,3.54606316763995e-07
"Dctpp1",48.3569080433172,-1.61232533630788,0.29045689686302,-5.55099690770384,2.84045111156702e-08,3.58268487866435e-07
"Il1a",25.6685881766264,5.23802359614181,0.944106124118512,5.54813009081201,2.88741008883474e-08,3.63851415115907e-07
"Macroh2a1",844.596535364163,0.945306588021906,0.170474566782102,5.54514732529095,2.93706765872308e-08,3.69763667184017e-07
"Slc28a2",63.5583824275745,3.53542488895486,0.638804107709376,5.53444294782667,3.12219035381191e-08,3.92703457735746e-07
"Timeless",29.9485698832294,2.21373797254951,0.400017978042542,5.53409620083145,3.12837246477963e-08,3.93114662799497e-07
"Kat2b",51.7253572583868,1.47669845499649,0.26687534190074,5.53328922964236,3.14280587031992e-08,3.94561004891513e-07
"Fbxw11",260.004483673116,1.33675038138023,0.24175350979189,5.52939389600155,3.2133908729617e-08,4.03047613582631e-07
"Nr3c1",337.039067187428,0.957345795464392,0.173188845278993,5.52775667464141,3.24351483279685e-08,4.0644824682847e-07
"Atxn7l1",109.182435510526,1.51333322767906,0.273867805428456,5.52577994814509,3.2802506567873e-08,4.10670341966617e-07
"Septin9",89.1281553296231,-1.48215748627882,0.268272615742235,-5.52481840972886,3.29826564806815e-08,4.12543032310729e-07
"Abhd17a",198.750148101292,-0.952159885904479,0.172444745042116,-5.52153610521407,3.36048741561732e-08,4.1993646445529e-07
"Sumo1",171.314686969912,1.15943143531469,0.210069912462789,5.51926461872575,3.40421241940746e-08,4.25006945534903e-07
"Manba",51.2584467544631,-1.40463617651342,0.254515761390863,-5.51885733456129,3.41211056833145e-08,4.25599299724595e-07
"Map4",345.44478167336,1.06660310246772,0.193481160469476,5.51269746304827,3.5337537078387e-08,4.40365097331405e-07
"Mat2a",470.734784433327,1.28482417905499,0.233292753029966,5.50734715231365,3.64281457440451e-08,4.53537135573461e-07
"Srgap2",67.9205923195941,1.53013637091597,0.277852825309727,5.50700310212898,3.64993831426228e-08,4.54005230315979e-07
"Zfp513",154.36128311155,1.3564671795991,0.246375641328369,5.50568705690839,3.67731261473453e-08,4.56989052011576e-07
"Nhlrc3",48.4565279137015,-1.26326689551415,0.229477403858896,-5.50497292661947,3.69225005751627e-08,4.58423245411587e-07
"Lsm14a",219.862132549327,0.954734168435767,0.173463517658327,5.50394792705815,3.71379283401742e-08,4.60674155219661e-07
"Cptp",41.0135252273657,1.55794914741431,0.28311207507364,5.50294135991575,3.73506681611735e-08,4.6288761937851e-07
"Max",347.939851438468,1.64391872253722,0.298999991989854,5.49805607550986,3.84000830179032e-08,4.75456440742772e-07
