"","baseMean","lgFC_cDC_Treatment_6H_vs_MoDC_Naive","lfcSE","stat","pvalue","padj"
"Ptgs1",74.9747580308418,-2.94302364472185,0.375014733861831,-7.84775471196864,4.2355157602702e-15,5.96785793425045e-14
"Tapbp",1794.85551432648,1.34703195327653,0.17166074938359,7.84705856238852,4.25908400098226e-15,5.99532302913389e-14
"Xylt2",86.1641600616627,-2.30017618777911,0.2932521523103,-7.84368049699841,4.37529476561244e-15,6.15301969427906e-14
"Fcho1",105.670908180887,1.61694529903493,0.206253070843647,7.83961805960542,4.51918893189117e-15,6.34930937804385e-14
"Dnal4",43.9559237214588,-2.02055196353523,0.257767312864495,-7.83866635796992,4.55356664011118e-15,6.39150432023239e-14
"Susd3",89.4093574447956,-1.69173685808625,0.215878174902745,-7.8365349292414,4.63149555595393e-15,6.49469014567038e-14
"Fus",441.386059686985,1.23914990272348,0.158135906023942,7.83598066928502,4.65197447873639e-15,6.50784982683839e-14
"Ptpn7",105.954766829146,-2.18248865601999,0.278515369018391,-7.83615160524904,4.64564920956794e-15,6.50784982683839e-14
"Wdr7",30.5344072095692,-2.76892519651942,0.353363043048869,-7.83592186842383,4.65415228948605e-15,6.50784982683839e-14
"Skil",154.397892870442,1.75163652922827,0.223741459014742,7.82884198995437,4.92383994917796e-15,6.87841269253635e-14
"Psmb9",287.665682662046,2.21129011153019,0.282511908706334,7.82724566074409,4.98674101614931e-15,6.95967365726341e-14
"Sgsh",27.2886442635956,-2.94269609569182,0.3760588876235,-7.82509386837831,5.07278264428798e-15,7.07304575331528e-14
"Cenpx",109.436951018435,-1.71305074655363,0.218942412507499,-7.824206954397,5.10867063458779e-15,7.11633949193053e-14
"Dpagt1",44.4289794357268,-2.1035392619938,0.268876029778914,-7.82345404208571,5.13933245118508e-15,7.15227817946382e-14
"Rbm38",200.667920938309,3.33420256354532,0.426190362062924,7.82327067981197,5.14682713815971e-15,7.15593829889691e-14
"Kmt2e",172.718692632429,1.24116862690646,0.158670884717705,7.82228339568819,5.1873663533095e-15,7.20549188453095e-14
"Clec7a",634.677340507515,-3.05243482106433,0.390266826348743,-7.82140477996115,5.22370772700317e-15,7.24912647775629e-14
"Rela",416.470538765792,1.50972738996191,0.193185609766575,7.81490604701928,5.50040417015611e-15,7.62591379293085e-14
"Btg2",144.461075657058,1.57532580807747,0.201601115949613,7.81407285697366,5.53690629833545e-15,7.6692929989185e-14
"Ssh2",80.9518330639499,2.44294201952799,0.312657526982389,7.81347579604437,5.56321014553391e-15,7.69847800948296e-14
"Ncbp2as2",150.304239118227,-1.51926481088175,0.19447512436242,-7.81212926775392,5.6229845482032e-15,7.7738818330892e-14
"Aifm2",37.0922597499653,-3.46530179361507,0.443605438974192,-7.8116756224368,5.64326456536663e-15,7.79459359216367e-14
"Znfx1",696.66968599962,2.07224404819826,0.265309489183693,7.81066691046055,5.68861698617443e-15,7.84986452782607e-14
"Slc27a1",24.9793317000759,-4.43944421687781,0.568427416087332,-7.81004591128966,5.71671578535884e-15,7.88124547353594e-14
"Usp25",404.422511582093,2.1380290837374,0.273907225347368,7.80566880273406,5.9186825222897e-15,8.15204306206755e-14
"Cyth1",344.999321210674,1.2794195187535,0.163926547738032,7.80483415534448,5.95798413385655e-15,8.19849827960991e-14
"Renbp",256.305571691705,-1.40171438726732,0.179640169662987,-7.80290059788411,6.05002041940113e-15,8.31736452050379e-14
"Traf2",105.066745459814,1.86852630476551,0.239585985874446,7.79897996932387,6.24095688100718e-15,8.57184647241976e-14
"Lbr",86.1788526957748,2.57273442982243,0.329956698281408,7.79718806504798,6.33018665475071e-15,8.68629157568871e-14
"Dus3l",107.398153484935,1.58626265197467,0.203489282279294,7.79531302192857,6.4249008785541e-15,8.80804211775683e-14
"Ephx1",174.808277629739,-2.17481165776444,0.279014025732865,-7.79463201554842,6.4596447886999e-15,8.84742782511876e-14
"Rhobtb2",59.9816722981264,2.46183314174702,0.315991824725633,7.79081276512316,6.65795140412021e-15,9.11055489810309e-14
"Rasgrp1",68.8943786341512,5.71482998469766,0.733752686348153,7.78849616638551,6.78114290811476e-15,9.27050299055466e-14
"Chtop",219.057986498808,1.25054312396615,0.160572616490423,7.78802233717566,6.80661507024996e-15,9.29668595017428e-14
"Ripor2",57.3324599542366,3.83017784117063,0.491840431531512,7.78743998179262,6.83805042431312e-15,9.33095748994861e-14
"Tpcn1",67.8044405575,-2.64937303680423,0.340251063329935,-7.78652390054454,6.88778960827091e-15,9.39011910451021e-14
"Il12b",382.389382484829,5.66062639129711,0.727257452408818,7.78352476492061,7.05313384319598e-15,9.60662952161231e-14
"Sdad1",89.6573016131211,1.77153525321064,0.227626422919827,7.78264329108487,7.10246858419555e-15,9.66487630652327e-14
"Egln1",55.2244458038962,-1.81292195343089,0.23299023269369,-7.78110709822898,7.18925996436477e-15,9.77393845432585e-14
"Prkd2",71.2033340495793,2.95144055089111,0.379327942223577,7.78070957174974,7.21188878725675e-15,9.79564949774209e-14
"Traf3ip3",87.6149876888064,1.91537345559058,0.246322442741478,7.77587878015979,7.49254292906045e-15,1.01674636980147e-13
"Gtpbp2",335.352562532731,1.46209717051905,0.188132812943542,7.7716223323457,7.74871926416727e-15,1.05054064862581e-13
"Sec14l1",134.272037301813,-1.46985581254323,0.189136703175995,-7.77139385355313,7.76271152343976e-15,1.05146856823019e-13
"Ms4a4b",28.4776924162673,5.75188582403119,0.740243523740426,7.77026159576122,7.83241987530915e-15,1.05993464917937e-13
"Cox6b1",709.765125420501,-1.12445701487012,0.144724327215004,-7.76964755344564,7.8704811553695e-15,1.06410641356145e-13
"Rcc2",213.01783924585,1.91402811659044,0.246416060972676,7.76746494946479,8.00724864900016e-15,1.08160355947468e-13
"Batf",161.54239190149,3.39702077196016,0.437577949948104,7.76323572145953,8.27895334283243e-15,1.11727893278041e-13
"Hip1",20.8169028787311,-4.001077029778,0.516645948351015,-7.74433060502708,9.60867007769708e-15,1.29554112596631e-13
"Rab34",37.7744116109234,-3.1659587855362,0.409080354613546,-7.73921003497479,1.00036406871951e-14,1.3475600229729e-13
"C5ar1",39.0358648573183,-2.32774484838263,0.300891357891039,-7.73616385893531,1.02461391098506e-14,1.3777029826865e-13
"Cd99l2",26.5648200621866,-2.63731472521735,0.340904705520479,-7.73622271124363,1.02413996766232e-14,1.3777029826865e-13
"Layn",43.8611892200905,-4.2302638388481,0.546874363415819,-7.73534859528895,1.03120155417733e-14,1.3852945079405e-13
"Zc3h7a",326.270613073559,1.5186488176966,0.196522733300422,7.72759869655924,1.09594189029322e-14,1.47092200786617e-13
"Upp1",109.613921257997,5.60975694321345,0.725952032973626,7.72744849302909,1.0972353563921e-14,1.4713155964018e-13
"Ehd3",33.9930000759427,5.60146205003537,0.72515559686839,7.72449674831924,1.12296107487571e-14,1.50444056570325e-13
"Acvrl1",55.6257440004376,-2.8116522342687,0.364126737425901,-7.72163080949491,1.14850651768323e-14,1.53726395587992e-13
"Lamtor3",166.828312871079,-1.33326561596716,0.17276692973403,-7.71713439614682,1.18974184982788e-14,1.59100932826983e-13
"Nsg2",32.9140705095592,6.16317189911619,0.798756176592193,7.71596149079021,1.20073564572941e-14,1.60425262022522e-13
"Zc3hav1",321.72923835686,1.43155383389052,0.185593843914666,7.71336917052453,1.22538964383116e-14,1.63570613981456e-13
"Tifab",17.4231979086047,-5.1301274651508,0.66527350717552,-7.71130581605636,1.24536838085177e-14,1.66086753239615e-13
"Idua",83.4998494987431,-1.45027111180735,0.18815855850246,-7.707707389714,1.2809803598504e-14,1.7068135048369e-13
"Lrrc27",20.5643571684315,-5.50201387269641,0.713964201309695,-7.70628816207244,1.29529968881983e-14,1.72433107896286e-13
"Kri1",136.19861247463,1.54391560586647,0.200444211979321,7.70247038126372,1.33460559228192e-14,1.77504957165162e-13
"Mgll",251.939881300469,-3.21901343004298,0.418186532892151,-7.69755402638266,1.38695455179245e-14,1.84300826168626e-13
"Cd274",1269.3120362708,1.87649439118362,0.243860527257842,7.69494929041771,1.41550300994402e-14,1.8792463245737e-13
"Mocs2",99.5653568282923,-1.90849632002384,0.2483603298143,-7.68438470608744,1.53734052359789e-14,2.03915952228358e-13
"Anapc11",233.949165882008,-1.37683076455438,0.179178316634974,-7.68413717916154,1.54031548501217e-14,2.03942761336895e-13
"Slc6a6",940.081413783976,-1.85992568648121,0.242045864630046,-7.68418700036048,1.53971624211556e-14,2.03942761336895e-13
"Dynlt3",56.4102105840646,-2.44558509440696,0.318432939602114,-7.68006317896242,1.59010148679086e-14,2.10345259628539e-13
"S1pr4",67.3393010673389,4.08820207985458,0.532490963215254,7.67750508885532,1.62216804844335e-14,2.14394357525622e-13
"Phf11d",401.568921263662,3.23004870049339,0.42078254038109,7.67628974711744,1.63762489170208e-14,2.16242927800158e-13
"Mfsd11",47.350503991198,-2.76680148835898,0.360509872628971,-7.6746899278581,1.65819264884829e-14,2.1876245618438e-13
"Vps37b",224.889830290386,1.74977756074686,0.228032149261173,7.6733809965663,1.67520951435321e-14,2.20809426130248e-13
"Slamf6",37.0522753483279,4.28434606768279,0.558384989293319,7.67274577546393,1.68352956141621e-14,2.2170742926081e-13
"Phgdh",52.3659102945814,3.09996043157612,0.40407479242971,7.67174911589013,1.69666568410337e-14,2.23237497434353e-13
"C2cd2l",51.2167755177726,-2.30727794480193,0.300854311810119,-7.66908717684639,1.73224678331566e-14,2.27715372498422e-13
"Pigs",110.29306452761,-1.45563453129111,0.189898917711999,-7.66531241372703,1.78396424822827e-14,2.34304590102123e-13
"Rnf157",49.9716291070952,2.24521370735621,0.292921274598407,7.66490488078879,1.78963783520942e-14,2.34840076324091e-13
"Creld1",44.1875583873313,-2.66313837247624,0.347707584588937,-7.65913224361968,1.87193567608029e-14,2.45420443806962e-13
"Foxp1",242.704814180487,2.07075749106292,0.27053648646708,7.65426326816326,1.94423611093614e-14,2.54672423792258e-13
"Rassf2",72.3734232952104,2.49272912840977,0.325937023324093,7.64788578783558,2.04310551485892e-14,2.67385072273797e-13
"Ninj1",906.643829675133,-1.51819711308177,0.198551641259921,-7.64635891926134,2.06750066486164e-14,2.70337198045465e-13
"Rpl18a",4085.79839856461,0.941989582034324,0.123218006145412,7.64490200338631,2.09104521182617e-14,2.73172957957042e-13
"Gpr137b",142.928325975899,-2.67992068729179,0.350570406874748,-7.6444578171405,2.09827582342451e-14,2.73874333297024e-13
"Ptgs2",704.295143087015,5.18246047947465,0.678133080790071,7.64224696638709,2.13463225594613e-14,2.78372699334819e-13
"Phlda3",38.4088568763432,-3.33075788772291,0.43622071141904,-7.63548772566954,2.24967140804385e-14,2.93114848647697e-13
