"","baseMean","lgFC_MoDC_Treatment_6H_vs_cDC_Naive","lfcSE","stat","pvalue","padj"
"Usp25",404.422511582093,2.59810809752731,0.24315805051544,10.6848532961171,1.19838373165664e-26,2.78985875889841e-25
"Rasgef1b",226.292637877606,3.80037495391617,0.356097169787255,10.6722975534645,1.37191451400672e-26,3.18908878322901e-25
"G3bp2",282.727137660878,1.60704801616681,0.150672184222011,10.665857301165,1.4703673085559e-26,3.41286890445047e-25
"Sp140",189.47419637617,2.4318639387953,0.228240401133853,10.654835544953,1.65536981639778e-26,3.83657743352371e-25
"Sppl2a",131.119422703906,2.03673436930098,0.191221047866309,10.6512038921832,1.72124462959656e-26,3.98334257169302e-25
"Il1rn",1561.59871740128,3.6077259180145,0.338757041572914,10.6498920325409,1.74567406765963e-26,4.0339015696614e-25
"Adcy6",198.228222344573,-4.85350697900377,0.455788889735891,-10.6485855366421,1.77034521362008e-26,4.08486891904863e-25
"Nfatc1",102.023877504638,-2.24653916833695,0.211055614998607,-10.6442994579973,1.85373371107637e-26,4.27096966087375e-25
"Mars1",140.324483467944,-1.64980314314703,0.155158114370603,-10.6330445548365,2.0917040235926e-26,4.81215148049191e-25
"Mcm7",63.6504164095427,-3.26833166967836,0.307429534474507,-10.6311570723514,2.1344766258822e-26,4.90333226072144e-25
"Acap1",94.1886370162865,-4.76698967006105,0.448413616591292,-10.630787053922,2.1429627785343e-26,4.91559788010048e-25
"Mertk",104.645266697548,3.07895750425967,0.289687724845411,10.6285397695146,2.19522611308196e-26,5.02809781707526e-25
"Btg2",144.461075657058,-1.83027403049188,0.172678879956977,-10.5992929242296,3.00241589714373e-26,6.86687243474117e-25
"Ccm2",233.298322974767,-1.44706095220696,0.136665748949948,-10.5883219703931,3.37589121723589e-26,7.7097656000646e-25
"Iqsec2",54.3989635787412,3.47974362460209,0.328793906439652,10.583358013786,3.55967023488381e-26,8.11760711519999e-25
"Mapkbp1",53.7484536829486,2.33655455745483,0.220806069649542,10.581930837152,3.61432011809992e-26,8.23021786659458e-25
"Smc4",139.15077310447,-2.09965147223288,0.19854174826257,-10.5753650837007,3.87664695742335e-26,8.81471646607135e-25
"Tlk2",146.132913855186,1.7869830425928,0.169001596095466,10.5737642950033,3.94341470590852e-26,8.95350016293562e-25
"Map3k1",37.8426709038239,-3.65214279898688,0.345705849997442,-10.5643071964617,4.36177411926389e-26,9.88900921872587e-25
"Foxp1",242.704814180487,-2.47518418183357,0.234347463179058,-10.5620267796215,4.46906620277242e-26,1.01175772686244e-24
"Arhgap27",89.1454415017132,-3.15502065214895,0.298784658618692,-10.5595135531218,4.59034406396214e-26,1.03771005243347e-24
"Ifi203",269.477500076881,2.32452052354846,0.220139538905161,10.5593049531638,4.60055564467291e-26,1.03851560296872e-24
"Kmo",45.9086563297935,-4.08958612737671,0.387365057233087,-10.5574471703469,4.69249858445374e-26,1.05774199693726e-24
"Nudt19",91.9847300124031,2.2217906672276,0.210528965186992,10.5533728589517,4.90056532505538e-26,1.10305087813674e-24
"Degs1",664.976705469987,1.54931070076474,0.146822586433167,10.5522640514849,4.95875588422353e-26,1.11454281535908e-24
"Adar",332.790750191902,1.59172985922994,0.150905451766741,10.5478618604869,5.19661970160477e-26,1.16632753389035e-24
"Bfar",194.076283117044,1.95563656910717,0.185410761409038,10.5475893321683,5.21171149375432e-26,1.16803651712965e-24
"Capza2",234.702147544759,1.89326625538987,0.179613746997119,10.5407647635135,5.60413012310615e-26,1.25418505233583e-24
"Nap1l1",480.596657029767,-1.57973146171874,0.14992185038284,-10.537032845344,5.83096294712819e-26,1.30308257792689e-24
"Kdm2b",51.72332359988,-3.54451663899868,0.336453264587312,-10.5349450044609,5.96181145092128e-26,1.33042080964059e-24
"Sdcbp",982.99839950961,2.26892091056541,0.215398858739698,10.5335790720569,6.04898740564808e-26,1.34794910504463e-24
"Lilra6",40.9293499200186,-4.46024921104655,0.42375608594391,-10.5255106864398,6.59030967848164e-26,1.46648472204504e-24
"Blk",73.1959728742957,-6.00236282737235,0.571269753507176,-10.5070551880653,8.01574824126913e-26,1.78027893177203e-24
"Kbtbd11",44.4970334654989,-6.13159328235013,0.583574071600515,-10.5069666058562,8.02327871434295e-26,1.78027893177203e-24
"Rbm38",200.667920938309,-3.91099329632816,0.372338773605465,-10.50385716872,8.29210553603014e-26,1.83731887345144e-24
"Plek",443.25444162255,2.90618032580721,0.276694984516252,10.503191197658,8.35083278886309e-26,1.84771046734887e-24
"Stau1",148.11596999777,1.87324635333876,0.178423112610983,10.4988996432486,8.73928744880161e-26,1.93092516602164e-24
"Lpcat2",197.246719853128,2.09633760551156,0.199839021007501,10.4901314815432,9.58948553572525e-26,2.1157818298526e-24
"Vgll4",61.8997072401524,-4.4033227784539,0.420637090917388,-10.4682227828518,1.20891289427807e-25,2.66353008766117e-24
"Cd84",329.242800493711,1.87985951888987,0.179617953145099,10.4658776362476,1.23922777551856e-25,2.72647564526414e-24
"Arl2bp",155.762254179296,-1.79477908856547,0.171695579494554,-10.4532632339692,1.41568649099604e-25,3.10947550017781e-24
"Pacsin1",34.4389552584425,-4.27768485415621,0.409224243448536,-10.4531559961065,1.41728862180821e-25,3.10947550017781e-24
"Rnaset2b",521.323533778259,2.86839525405682,0.27442545046199,10.4523660222764,1.42914631615686e-25,3.13109321243848e-24
"Niban3",68.8945631963315,-3.46562305864908,0.331796248422516,-10.4450338878934,1.54400236049255e-25,3.37799171894315e-24
"Sh2d2a",54.1142485374532,-6.19416302418294,0.593601480979751,-10.4348847209063,1.71822184578219e-25,3.75389418922567e-24
"Tbc1d13",243.692494193789,2.60933783947831,0.250316274686145,10.4241637614254,1.92343819210786e-25,4.19637262554705e-24
"Tifa",91.7451527876243,2.39487883970521,0.229751383946524,10.4237841729938,1.93113304997235e-25,4.20728443146696e-24
"Tagln2",1676.74112782426,1.90536842166724,0.182820363026731,10.4220798499818,1.96606008294036e-25,4.27741289075366e-24
"Ifit2",2514.86927774673,7.3917594092696,0.709729142038639,10.4149019272865,2.12015991621101e-25,4.60626120321728e-24
"Lrrfip2",260.129685210656,1.51689442607098,0.145672537479386,10.4130432016785,2.16197805756043e-25,4.69059156071549e-24
"S1pr4",67.3393010673389,-3.8526886251718,0.370264137806435,-10.4052438024281,2.34654653313776e-25,5.08396718365394e-24
"Sema4d",784.974943438977,2.23036835232344,0.214694030867605,10.3885904200981,2.79452440536438e-25,6.04615868922397e-24
"Gimap3",73.9537492345628,-5.62323732659876,0.541327839483647,-10.3878591057917,2.81603013830534e-25,6.07946696451891e-24
"Rbm7",260.679818107338,1.9174648180521,0.184588109749287,10.3878024465198,2.81770314468452e-25,6.07946696451891e-24
"Tmbim6",2110.59478036245,1.64041036058623,0.157922270410746,10.3874542603752,2.82800585567465e-25,6.09327992710259e-24
"Dennd1c",104.808864712072,-2.1154038815611,0.203654637164482,-10.3872119536006,2.83519765219327e-25,6.10036122932659e-24
"Cpd",44.6982445942561,3.38933882289647,0.326377697610996,10.3847133174405,2.91042380038252e-25,6.25360800354544e-24
"Spred1",99.193371030904,3.00651755563196,0.289836116744789,10.3731639431234,3.28465611305686e-25,7.04802378325017e-24
"Dennd2d",37.0995444356396,-3.26366477274261,0.314741657105,-10.3693448231857,3.41860549832839e-25,7.32538223448393e-24
"Eif6",420.154177669178,1.55889464031177,0.150386366943987,10.3659305826066,3.54292899528649e-25,7.58138271717401e-24
"Dst",66.8466977640728,2.77771805638045,0.267989053181763,10.3650429873957,3.57597636036215e-25,7.6416315629572e-24
"Taok3",257.732082777893,1.59637779819679,0.154134128497498,10.3570689616784,3.88690602911801e-25,8.29472118590881e-24
"Ifit3",1249.53049181089,5.92900857448693,0.573048273026185,10.3464382558501,4.34344816810586e-25,9.25634431568645e-24
"Tnfsf10",42.7728509837544,4.74857982735662,0.459069827368769,10.343916206765,4.45933218051013e-25,9.49035803702299e-24
"Arc",43.244265824122,-5.25241221756039,0.507893600159431,-10.34156015337,4.57035456918644e-25,9.71340254765461e-24
"Ifi44",48.4574587511495,7.65243017449424,0.740462129637959,10.3346678624008,4.9111043552481e-25,1.0423418632246e-23
"Tspan32",103.588353079981,-5.01430673791804,0.48533026277169,-10.3317413368819,5.06329454073302e-25,1.07318485781263e-23
"Cd38",116.435002279049,2.45532388701965,0.237693434504076,10.3297926261297,5.16721725480074e-25,1.09372765226616e-23
"Dusp3",236.238754266476,2.17459884740246,0.210529133319804,10.3292062866147,5.19889776579328e-25,1.09745921620888e-23
"Gna13",428.318016542815,2.14106384877561,0.207280738113966,10.3292947924492,5.19410340280745e-25,1.09745921620888e-23
"Etnk1",592.316102918975,1.65720948017345,0.160458903148188,10.3279372328937,5.26812658834175e-25,1.11057227309698e-23
"Ggh",145.671356660608,1.9371648579972,0.187572248824805,10.3275664184553,5.2885269817139e-25,1.113370350153e-23
"Heg1",54.4525593137794,-3.10842094716954,0.301055170807576,-10.3250873879072,5.42693651752297e-25,1.14097140430991e-23
"Vat1",357.066640461625,2.95841295265419,0.286817432537425,10.3146204415876,6.05199638054647e-25,1.27067520780264e-23
"Adam15",87.124823078117,2.06520201309298,0.20029207298439,10.310952312396,6.28751627381736e-25,1.31835290890337e-23
"Rnf114",947.572535710731,1.90529394170911,0.184886742237037,10.3051950543128,6.67561165572976e-25,1.39785160421119e-23
"C1qc",583.398450549505,2.92407480348693,0.283935499637121,10.2983769455528,7.16601309485662e-25,1.49853133272765e-23
"Ptpn18",285.906934144474,-1.7480220870997,0.169787131457825,-10.2953744025878,7.39314040189934e-25,1.54396051093676e-23
"Ltf",401.02548266948,-6.3379932679499,0.615719821899711,-10.2936320100837,7.52819920875806e-25,1.57006675353818e-23
"Cd2",63.695057317503,-3.76550456971945,0.36588137478001,-10.2915994889969,7.68883851030171e-25,1.60143128492564e-23
"Abhd16a",249.438767932983,1.82060376418674,0.176914960690932,10.2908411876331,7.7496364599233e-25,1.6119450218437e-23
"Clec4d",1562.38742218824,3.73077623267649,0.36286972717181,10.2813102149744,8.5556517607568e-25,1.7772318637604e-23
"Entrep3",50.7136754278092,-3.59500309084636,0.349677761812769,-10.280902829535,8.59189545879736e-25,1.78239042446047e-23
"Atp2a2",256.806534821204,1.74232258693805,0.169556943874808,10.2757371483676,9.06487796103206e-25,1.87801669269605e-23
"Elovl1",327.205687133417,1.03506064436966,0.100757671346353,10.2727725893113,9.34787771018231e-25,1.93408208888421e-23
"Cyb5a",475.005449965778,1.95309586451901,0.190219407122523,10.2675951632054,9.8632668753963e-25,2.03801708810272e-23
"Tnfrsf13b",100.992162369477,-2.88828226711293,0.281305229398388,-10.2674318329949,9.87997571797968e-25,2.03877279644069e-23
"Hmox1",2700.91543626403,2.55103886438759,0.248546159856942,10.2638434078238,1.02542345173817e-24,2.1132110474409e-23
"Rasal3",125.300291632429,-2.85704966045998,0.278441922614915,-10.2608459014675,1.05776044106356e-24,2.17697969036283e-23
"Lgals1",1204.88461595988,2.14645608015811,0.209379555185651,10.2515074991678,1.16512008443216e-24,2.39478168933089e-23
"Arl4c",101.24977133778,-2.24492184389138,0.218989451960955,-10.2512784236368,1.16788502400963e-24,2.39731037582845e-23
"Stat4",108.597166825211,-5.19002721383349,0.506292810731775,-10.2510387345458,1.17078502875038e-24,2.40010930893827e-23
"Cd55",32.7289103269865,-5.20828941689653,0.508352546357635,-10.2454280089952,1.24074503544437e-24,2.54019373508212e-23
"Slc26a11",45.4732589234688,-4.36258073091002,0.425895548644025,-10.2433114053427,1.26819946951054e-24,2.59300313000316e-23
"AI467606",102.501647820422,-2.25180705627858,0.22002843913208,-10.2341636615749,1.39394333319218e-24,2.846377621934e-23
"Gas2l3",65.0140775884819,2.83640449439145,0.277188573252397,10.232761261081,1.41428289429022e-24,2.88414009030124e-23
"Oas1a",44.4946289662234,4.18873412664712,0.409547392205943,10.2277152934252,1.4899287520688e-24,3.03444289909605e-23
"Mocs2",99.5653568282923,2.26912049997331,0.222177067846697,10.2131175011231,1.73208518414808e-24,3.5230342007262e-23
"Alox15",60.0294173981905,-3.89059724988846,0.381584920490325,-10.1958883618597,2.06844725530921e-24,4.20171841029716e-23
"Dnajc1",122.653577952695,2.22908672241676,0.218632227845686,10.1955999094062,2.07459710095839e-24,4.20873783299623e-23
"Lims1",355.26339466013,1.55896975136937,0.152920210898523,10.1946612694897,2.09473467532521e-24,4.24407916514334e-23
"Gpr84",129.754138330524,3.11693330386639,0.305757833261809,10.1941241230522,2.10634559919113e-24,4.26207572603168e-23
"Spsb4",41.1541114640039,4.96242720736332,0.487618304386025,10.176868183018,2.51526406015629e-24,5.08291589698596e-23
"Il6",83.571595197176,4.15437846149304,0.408274916784288,10.175443777478,2.55233891020932e-24,5.15117391684494e-23
"Azi2",200.525557799739,1.99155631247319,0.196052120747076,10.1583002769068,3.04335643091031e-24,6.1263235576353e-23
"Creg1",3193.66403855015,2.74317957382949,0.270040869505136,10.15838668738,3.04066079707041e-24,6.1263235576353e-23
"Mical1",119.951952844549,-2.37323518695897,0.233714809523476,-10.1544065256189,3.16731299791929e-24,6.3676443166663e-23
"Grap",146.19285796956,-2.66180162236388,0.26214217583966,-10.1540380285543,3.1792998920547e-24,6.38352745678489e-23
"Timp2",403.699195316126,3.33762499442912,0.329174407413748,10.1393817965744,3.69430037564823e-24,7.40804443748408e-23
"Pttg1ip",246.995437878051,1.61991592051914,0.159902305046453,10.1306602181159,4.03912917960206e-24,8.08913293776459e-23
"Neurl3",236.06801253361,-1.82641348275521,0.180393959266303,-10.1245822763888,4.29810048201604e-24,8.59675129700033e-23
"Tnrc6b",74.6565047486735,-3.03238031382718,0.299572483695813,-10.1223592915372,4.39687031646419e-24,8.7830576999344e-23
"Pou2af1",82.0421798446974,-3.92752379158409,0.388032342001438,-10.1216403027806,4.4292944678639e-24,8.83652731577293e-23
"Il10rb",343.296700349329,1.52068512878901,0.150244211464084,10.1214224093587,4.43916746390622e-24,8.84492792776518e-23
"Wdr6",39.4493393528756,-2.76256026282481,0.272954376481607,-10.1209597678349,4.46020260630112e-24,8.87551909720126e-23
"Prkch",52.5053942612516,-3.37331463857086,0.333393113886972,-10.1181293135961,4.59106300295653e-24,9.12429963984528e-23
"Susd6",314.598459476342,2.06671865841594,0.204457370851986,10.1083108415402,5.07517341151624e-24,1.00736065897453e-22
"Il12b",382.389382484829,6.43533028298116,0.63684861694682,10.1049607579167,5.25165911801308e-24,1.04106811018379e-22
"Mbp",152.726157738934,-2.05837302181435,0.203729776822573,-10.1034470950556,5.33338121952474e-24,1.05592836540172e-22
"Ralgds",534.749938533566,2.10445349301883,0.208448211434165,10.095809786708,5.76532448375685e-24,1.14000169317425e-22
"Rnf135",48.4245398703395,2.89342212340904,0.287007557052571,10.0813447322541,6.68054906342638e-24,1.31930286877097e-22
"Nedd9",60.9889810207606,-2.54036437183079,0.252021195229396,-10.0799631932484,6.77514975835975e-24,1.33629563605224e-22
"Ppfia3",69.7801752482017,9.11680021290633,0.90493299962166,10.0745582454369,7.15817322670675e-24,1.41006083195947e-22
"Renbp",256.305571691705,1.64204283873475,0.163072724111176,10.0693898853083,7.54446282115356e-24,1.48428279255969e-22
"Sdc4",144.566572692824,2.42261093403806,0.240631477172017,10.0677224879696,7.67343730641176e-24,1.50775803979193e-22
"Rnf14",174.802417185573,1.89438729264727,0.188524390468067,10.0484997614574,9.32765935538518e-24,1.83049455766924e-22
"Kcnn4",292.027472009237,2.14288397512518,0.213257279799909,10.0483508799126,9.34176000640941e-24,1.83096151894757e-22
"Spaca6",23.7043598467735,4.40543174021215,0.438739409811461,10.0411124273183,1.00533909317249e-23,1.96797017223653e-22
"Atp6v1f",924.966226238674,1.34824764524377,0.134324733748891,10.0372255177085,1.04574137111217e-23,2.04449636522442e-22
"Shmt2",195.105417011654,-2.50675821684669,0.249761465576972,-10.0366091745012,1.0522939660366e-23,2.05473550543221e-22
"Ankrd11",257.919747199079,-1.76017690653849,0.175698034009264,-10.0181935242695,1.26799298524667e-23,2.4728237731009e-22
"Cbfa2t3",59.7023505902866,-5.78697001759027,0.578271632766407,-10.0073558682204,1.41483388271158e-23,2.75575063364559e-22
"Xylt2",86.1641600616627,2.57968785973134,0.257983873598732,9.99941517175523,1.53299701029377e-23,2.98218509312566e-22
"Nod1",68.0907705663545,3.25763019404337,0.325838862170659,9.99767238426331,1.5602108405462e-23,3.03134994280749e-22
"Gusb",424.994036946793,1.87136283946567,0.187228235195084,9.99508881508064,1.60143615927663e-23,3.10758189367208e-22
"Serpinb6a",302.228779886073,2.6287586650036,0.263036128805573,9.99390721320525,1.62064839399696e-23,3.14096136012735e-22
"Sgpl1",882.266470309654,2.16183508552053,0.216384600816434,9.99070672018145,1.6738406904728e-23,3.24003289044308e-22
"Lck",186.432386498878,-3.67923646246896,0.368294424593022,-9.9899325560919,1.68696483453039e-23,3.26139575249989e-22
"Mapre2",207.143988926647,2.12658196653172,0.213043169602176,9.98192981498899,1.82874851254544e-23,3.53113479783342e-22
"Sgk3",119.759235287447,1.9083564807822,0.191566563524474,9.96184535376079,2.23868210600808e-23,4.31733989851262e-22
"H2-DMb2",89.9138571257111,-4.68788629394033,0.470651490877614,-9.96041951380826,2.27102374411219e-23,4.37431096261116e-22
"Gabarapl1",403.059348437383,2.59624213113796,0.260689028529172,9.95915380783825,2.30012051558134e-23,4.4248993317606e-22
"Crispld2",57.2428492110553,-6.97664325382787,0.700970207710613,-9.95283847599425,2.45090922090661e-23,4.70918240341723e-22
"Mef2d",237.422390359812,-1.57826294131039,0.15861022743307,-9.95057485795724,2.50730635586195e-23,4.81162562468299e-22
"Cgas",64.1335115439499,2.48042657019305,0.249281237420258,9.95031393402202,2.51388920647447e-23,4.81833905451996e-22
"Bcl9l",73.7820257342208,-2.15344843677075,0.21648145890359,-9.94749595497591,2.58608367182511e-23,4.95063885264461e-22
"Rps6ka2",52.9225376921571,3.5506721088812,0.357024488687673,9.94517805188244,2.64700240627478e-23,5.06105564117727e-22
"A930005H10Rik",59.2543735115592,-3.49868022018289,0.351823628223438,-9.94441515440494,2.66736188924594e-23,5.09374817505023e-22
"Phf11a",152.971019031126,4.46512141720987,0.449492079059492,9.93370434147047,2.97011952612637e-23,5.66498621704763e-22
"Ube2f",208.906114081668,1.39192718960079,0.140154561235566,9.93137274541708,3.04040604272938e-23,5.79197351139947e-22
"Pkp3",43.0880058753466,-5.30500742747476,0.534221434598793,-9.93035300326144,3.0716617223735e-23,5.84438827834306e-22
"Mfge8",8212.2052785158,6.58487670866419,0.663557427658517,9.92359731681419,3.28691555458479e-23,6.24633915792811e-22
"Pilra",394.183628218171,2.06802074220004,0.208407335156599,9.92297483505611,3.30748533712944e-23,6.27779203539478e-22
"Zc3hav1",321.72923835686,1.60140306288847,0.161410332150806,9.92131694142281,3.3628939658036e-23,6.37521439803617e-22
"Zfp692",34.3092204125868,-2.96961884779496,0.29938300161273,-9.91912978291381,3.43739944293539e-23,6.50855959976894e-22
"Rnh1",1130.5662796799,1.35115327069264,0.136224109051566,9.91860603897346,3.45548193542372e-23,6.53487691443752e-22
"Tspan5",123.269400813084,1.94103256067746,0.195734194496807,9.91667585557784,3.52293924466828e-23,6.65439346323619e-22
"Cdk2ap2",192.544327475625,-1.5213286388788,0.153443489509403,-9.91458577840526,3.59745549602393e-23,6.78693868398428e-22
"Cdc25b",38.6329596181792,-4.96233624850516,0.500544744213656,-9.913871448797,3.62327919322245e-23,6.82741185492496e-22
"Atrx",147.083098847786,-1.62644445032274,0.164078780856985,-9.9125824913362,3.67034146995967e-23,6.90775953039036e-22
"Luzp1",40.0093199074147,2.66351687980483,0.268704237842747,9.91244835283764,3.67527375521449e-23,6.90871857162522e-22
"6530402F18Rik",62.6842963541752,2.49356237390052,0.251778560422347,9.90379152902329,4.00785916322874e-23,7.52485192173031e-22
"Tmed5",79.8919778017126,1.88976726558185,0.190848033380061,9.90194780691559,4.08245256961757e-23,7.65570127130804e-22
"Vcl",60.7889210997075,2.47636277359237,0.250102096996197,9.90140747852277,4.10457249287256e-23,7.68795286704584e-22
"Parp9",469.463589005498,2.90846539691827,0.293788542016432,9.89985986844782,4.16858725751089e-23,7.79850317959013e-22
"Prkcd",1253.52261399827,1.22957399829886,0.124315854407179,9.89072555678671,4.56705701041948e-23,8.52353614811979e-22
"Tsc22d1",184.688396514123,2.89161154236765,0.292355850342026,9.89072576787765,4.56704737956016e-23,8.52353614811979e-22
"Tmem171",83.568649726902,8.4369641843172,0.853111673198794,9.88963631535164,4.61702150381462e-23,8.60650273402007e-22
"Tmem170b",56.408785679005,2.09626963412011,0.212015881353249,9.88732363226799,4.72490777382077e-23,8.79711374670492e-22
"Thada",56.8169988740882,-3.92965637984162,0.397510254678379,-9.88567296967235,4.80343373000387e-23,8.93267122576076e-22
"Fam167a",41.9073016507337,-5.34000023298388,0.540230492596418,-9.88467016609732,4.85176897612017e-23,9.01182915291001e-22
"Cox6b1",709.765125420501,1.30116836027544,0.131670983506996,9.88196735240694,4.98445607325552e-23,9.24729077438533e-22
"Zer1",60.4340654720283,-2.97319060247566,0.301395163747572,-9.86475882859821,5.91764852786282e-23,1.09655501368618e-21
"Vamp8",638.170701292358,1.3618747912589,0.138146372653651,9.85820159515357,6.31706753667017e-23,1.16918142168631e-21
"Gamt",35.840091888692,4.79111342669115,0.486500054316344,9.84812516295374,6.98344562677528e-23,1.29098703119357e-21
"Eea1",194.923459601183,1.93296232656883,0.196582267222696,9.83284176074284,8.12918833753951e-23,1.50101715154497e-21
"Retreg1",145.446068804857,-2.06975835231753,0.210562199490217,-9.82967672891208,8.38876177386188e-23,1.54711744592085e-21
"Naip2",109.083111389056,2.4681272205483,0.251507119773744,9.81334931102001,9.86390841890132e-23,1.81702963928841e-21
"Mapk1ip1",44.8679508769155,-2.55012272931263,0.259949357629431,-9.81007513374177,1.0189266576178e-22,1.87466550169027e-21
"Mast3",101.450314155237,-2.26051771663764,0.230430855221154,-9.80996105954701,1.02007917318784e-22,1.87466550169027e-21
"Zbp1",897.46827491383,3.1803081513949,0.324391575935432,9.8039172016844,1.08302286329014e-22,1.98800236750356e-21
"Gapt",35.3870288559608,-4.9874346453233,0.50880015268223,-9.80234502492022,1.10001688823452e-22,2.01682673839337e-21
"Tank",317.117542224121,3.23980708859414,0.330668923079615,9.79773683725968,1.15136346690838e-22,2.10849340170877e-21
"Irf7",1563.63444050267,3.86043894608838,0.394083036662501,9.79600385437175,1.17128104032664e-22,2.14245680690193e-21
"Slc49a3",47.2058403369417,5.11497442294883,0.522189211669523,9.79525104816974,1.18003912206383e-22,2.15595217845135e-21
"Spn",80.3914752192184,-2.80764048771346,0.286758508690318,-9.79095790578805,1.23123837196524e-22,2.24686619257816e-21
"Rcc2",213.01783924585,-2.23190183249766,0.228051098109365,-9.78684974990702,1.28228821826236e-22,2.33729571265768e-21
"Daam1",33.0650777083752,2.85737307030377,0.292029311586262,9.78454202005587,1.31187844226608e-22,2.38844442268513e-21
"Camkk2",233.665433004718,1.82015866025981,0.18603433348518,9.78399323480151,1.31901397781541e-22,2.39863997060007e-21
"Pgd",1374.04483742164,2.0287134756162,0.207394954057991,9.78188444762708,1.34679255279055e-22,2.44630772873734e-21
"Ppfia1",99.04134801424,1.9082835098276,0.195137747729013,9.77916129521811,1.38352227529192e-22,2.51010469945821e-21
"Psen1",127.64600228289,1.46453856078186,0.149859974337037,9.77271327624879,1.47449343736453e-22,2.67204895418461e-21
"Pold4",165.207827255609,-2.23616153709204,0.228872668021303,-9.7703301858827,1.50959279041678e-22,2.73248539734652e-21
"Vdr",28.7919368975063,-4.87113280828523,0.498709854783577,-9.76746852215129,1.55283507385124e-22,2.80750424636924e-21
"Trib2",35.4864224680719,-5.3028855704997,0.542950963357338,-9.7667854527954,1.56333679176979e-22,2.82322358661686e-21
"Cox5a",826.811320468509,1.17022895039951,0.119877709454719,9.76185610921719,1.64123491650719e-22,2.96047697814767e-21
"Rab8b",184.14411055972,1.89170467087691,0.193808332309965,9.76069835765075,1.660080887757e-22,2.99101771022516e-21
"Nop53",367.374492438204,-1.70948369578015,0.175146438346016,-9.76031092566622,1.6664352458001e-22,2.99900748555799e-21
"Cd200r1",167.113901196111,1.4130724848475,0.144855559597715,9.75504487899396,1.75523025548745e-22,3.15517282174563e-21
"Vwf",44.8760290155811,3.60664736805025,0.3698394164197,9.75192802045029,1.80997577064965e-22,3.24984270268025e-21
"Acsl4",78.4729369913312,2.23347250450252,0.229290849435977,9.7407834198205,2.01991062756051e-22,3.62262042630571e-21
"Phf1",48.1306291379984,-3.84874134103832,0.39574282835592,-9.72535966609323,2.35073166108215e-22,4.21109854102802e-21
"Ilrun",478.186727479912,1.46999975828984,0.151155068501333,9.72511059579107,2.35649180047567e-22,4.21658171995767e-21
"Sumf1",100.619192843593,1.92083653937074,0.197641058354434,9.71881326361884,2.50686036960791e-22,4.48051096494795e-21
"Tnk2",25.3016146491735,-4.80484946038429,0.495617556209129,-9.69467162772751,3.17657849463397e-22,5.67100944739168e-21
"Ak4",25.1609847200289,5.07638344922985,0.523643604971865,9.69434821896203,3.18665777173043e-22,5.68250925253437e-21
"Lox",59.2275000090273,10.1738334714723,1.04954958903577,9.69352337207725,3.21250827891322e-22,5.72207432439035e-21
"Tspan13",80.1484577849916,-2.66187759876142,0.274620428546561,-9.69293367157536,3.23111647171731e-22,5.74866405520456e-21
"Mcm2",36.946392545722,-3.71985892334034,0.383811506620045,-9.69189005326729,3.26430999825007e-22,5.80111336549082e-21
"Chst15",48.1150995476736,-2.60820379651904,0.269177705315047,-9.689523853643,3.34082500383259e-22,5.93034402100783e-21
"Cnpy3",169.387567865862,-1.46689178382705,0.151556587823522,-9.67883880795173,3.70904595611889e-22,6.5765047537495e-21
"Faah",35.8419186233249,-5.3492342269389,0.553612802278913,-9.66241063233926,4.35493486878239e-22,7.71297478290813e-21
"Cacybp",354.907680353781,1.81301027248851,0.187706004932367,9.65877609052392,4.51222349767466e-22,7.98249640511617e-21
"Brox",178.88451387653,1.63611709558149,0.169436069357034,9.65625030012872,4.62482766240972e-22,8.17244716227401e-21
"Psme2",1961.06990944928,1.22268126523275,0.126700865413589,9.65014138807619,4.90880025415509e-22,8.66444844860527e-21
"Cd72",197.484656722743,-1.71599116815981,0.177863383959866,-9.64780456750457,5.02193201466091e-22,8.85413092562281e-21
"Bex3",46.2339396452613,-2.58101221991213,0.267715692018314,-9.64087013523126,5.37305718005641e-22,9.46251704731243e-21
"Ankrd10",86.9476530757378,-2.18796581854077,0.226960045759053,-9.64031273091816,5.40231409247231e-22,9.50332752685923e-21
"Lipe",94.7768817782586,-1.67427312983144,0.173696751969807,-9.63905836375384,5.4687308361039e-22,9.60934132629685e-21
"Pithd1",67.5882893056039,-1.97285947236946,0.204906862954767,-9.62807904001228,6.08564669310275e-22,1.06813356171863e-20
"Def6",101.078803375864,-1.77713912028707,0.184691013158423,-9.62222844466551,6.44201420570254e-22,1.12941306293243e-20
"Slc16a10",179.315796120344,3.01197611566891,0.313304590225355,9.61357161573165,7.00751651876015e-22,1.22717954640754e-20
"Eef1akmt4",69.7361429659475,1.94838739740871,0.202685389223501,9.61286555914608,7.05574920321239e-22,1.23424253419239e-20
"Carmil2",33.5812937273821,-4.9445970680994,0.51450804433172,-9.61033966829771,7.23100496376868e-22,1.26348465927327e-20
"Zfp207",306.538139360002,1.11498369018595,0.11602803986949,9.60960550087809,7.28274738761438e-22,1.27110387644608e-20
"Zfp740",118.561192188427,-1.51198482825536,0.157417786597799,-9.604917340875,7.62190620310533e-22,1.32881469641416e-20
"Cpq",37.4886093619639,2.97807914954547,0.310238736953833,9.59931431769798,8.04780088636427e-22,1.40150164599661e-20
"Sh2d3c",86.316707103261,-3.21904897141014,0.335364885365529,-9.59864646503331,8.1001106175477e-22,1.40904040040883e-20
