"","baseMean","lgFC_LcDC_vs_PcDC","lfcSE","stat","pvalue","padj"
"Trac",400.364947999321,-1.18310310132447,0.185128989193046,-6.39069605728128,1.65132326951296e-10,5.15752218471376e-09
"Hspa1b",54.1060031860098,2.65266011140199,0.415287444848436,6.3875278299591,1.68588934572378e-10,5.25372793652894e-09
"Nol7",584.238990626196,-0.602668702615549,0.0944781226404542,-6.37892335042541,1.78337260466286e-10,5.54513695628021e-09
"Trip10",65.7900894300696,1.13569938302551,0.178320026580484,6.36888298417177,1.90409803756179e-10,5.90735837831114e-09
"Riok3",484.73712714881,0.582851084965998,0.0916006285669191,6.36295944781858,1.979029549775e-10,6.12036359865233e-09
"Sbk1",267.144320183478,-1.12686390397262,0.177102832813332,-6.36276611769583,1.9815230618085e-10,6.12036359865233e-09
"Bicral",74.7953015404442,-1.02261111493957,0.161019693364289,-6.35084500270425,2.14135384519772e-10,6.59943510657954e-09
"Gpd1l",117.244396819162,-0.900265447633263,0.141769640552184,-6.3501991267438,2.15036395454994e-10,6.61260598446512e-09
"Itpr3",128.183173053138,-0.91332269797226,0.14386695707626,-6.34838406631574,2.17588317332567e-10,6.67637472149443e-09
"Msantd2",57.496841012382,1.21636682645216,0.191751516740012,6.34345348152515,2.24670834099966e-10,6.8785734975211e-09
"Zfp36l1",631.075431855495,-0.841811675069348,0.13279898103756,-6.3389919748801,2.31273283373728e-10,7.06522168310858e-09
"Por",258.523550549847,1.11161427842541,0.175472190528978,6.33498832535425,2.37359245826664e-10,7.2353109846857e-09
"Ndst1",170.685188529133,-0.723339692963322,0.11422957226669,-6.33233302558946,2.41481560227653e-10,7.34493259768685e-09
"H2-Q5",31.652914789845,2.08673917991992,0.329624359918935,6.3306582694104,2.44117469177878e-10,7.40896518954859e-09
"Wdfy3",36.0018525830265,1.7704382195416,0.279999040797377,6.32301530212307,2.56507888467824e-10,7.76812718199413e-09
"Tm7sf3",40.7179322214325,-1.6856060923857,0.266709109010276,-6.32001696020347,2.61534597101875e-10,7.90321322540968e-09
"Hmgxb3",89.6631996030558,0.907282463573665,0.143650575269425,6.31589857452366,2.68596171810367e-10,8.09907376813074e-09
"Alcam",72.2755896451152,1.39696770825399,0.221298661901824,6.31258994631305,2.74403877419961e-10,8.25636321693982e-09
"Prps2",32.0061984381099,-1.67204642557915,0.264934412667479,-6.31117116400335,2.76931700895052e-10,8.31450209934585e-09
"Ckb",30.4669187213706,-1.83168505738132,0.290251353841829,-6.31068566308736,2.77801921997081e-10,8.32273097210567e-09
"Trp53i11",167.83940349556,-1.1619508474503,0.184190091292726,-6.30843298515805,2.8187473109478e-10,8.42666621159362e-09
"Mia2",434.351724216392,0.656443954462572,0.104172812382856,6.30149018200653,2.94797459268868e-10,8.79416095908689e-09
"Fbxl19",48.8520645991454,1.22877210378268,0.19520737465566,6.29470124246176,3.07992468737665e-10,9.16819372291372e-09
"Rapgef4",26.6953970402978,-2.06670131249019,0.328607448931041,-6.28927104121699,3.18960154438128e-10,9.47447386406532e-09
"Ank",68.1576500368838,1.31811085180758,0.209594536836541,6.2888607293975,3.19804209140592e-10,9.47937699323101e-09
"Tk2",92.7099469735284,-1.02392833086001,0.162895281366305,-6.28580719018795,3.2615453804169e-10,9.64712607118652e-09
"Gtpbp2",323.241872940645,0.796148088513145,0.126751858536387,6.28115514601778,3.36066557615145e-10,9.91929220056035e-09
"Me1",9.49097724481214,3.58724667518233,0.571684048904257,6.27487627485493,3.49912430024382e-10,1.03061760244101e-08
"Cd38",116.208763569574,-1.35974054664546,0.21673304219862,-6.27380362888717,3.52332832578131e-10,1.03556182644701e-08
"Fam20c",89.1859951884182,1.51832741160092,0.24223139759924,6.26808674122799,3.65511171072294e-10,1.07203812171014e-08
"Atp8b2",106.096382218758,-0.995012529865667,0.158836973966548,-6.26436342255692,3.74351495584502e-10,1.09566482806189e-08
"B4galt6",108.1330446362,-1.90287714688804,0.304118783648941,-6.25701945817533,3.92404470137879e-10,1.14610016895291e-08
"Psmb10",657.698095878479,-0.752826101102982,0.120449647575464,-6.25013120633104,4.10108015670279e-10,1.19281625141099e-08
"Rit1",115.044828512478,0.87578946357095,0.140119701707435,6.25029494709864,4.09678277005958e-10,1.19281625141099e-08
"Serpina3f",73.8011559247464,1.92477523184174,0.308183511493322,6.24554903185807,4.22314024330356e-10,1.22576426063952e-08
"Mtss1",183.80691239089,-1.00408558674654,0.160912693152196,-6.2399402252055,4.37738136140496e-10,1.26789670511566e-08
"Rere",314.023087030101,-0.705015484602559,0.113121251524517,-6.23238759385328,4.59379152292527e-10,1.32782450210268e-08
"Ebf1",154.393221307517,-1.3035260990832,0.209213511538896,-6.23060188366878,4.64646528523823e-10,1.34027483155395e-08
"Cdc6",34.4276460935212,-1.49249431142104,0.239568071360746,-6.22993833420153,4.66618809028741e-10,1.34318869955675e-08
"Lars",178.409551464203,0.708448816540915,0.113792263821791,6.22580826452676,4.79079671133649e-10,1.37622042977302e-08
