"","baseMean","lgFC_LcDC_vs_PMoDC","lfcSE","stat","pvalue","padj"
"Cd33",74.0895115035364,1.68171078238802,0.202219995579966,8.31624378966524,9.07949630351827e-17,3.03675700576831e-15
"Nucb1",331.333936858333,1.47344021360613,0.177191266087205,8.31553521876733,9.13391144077883e-17,3.04853888780784e-15
"Phxr4",39.978072254401,-1.8524396981326,0.222843380574176,-8.31274275843254,9.35150890235947e-17,3.11462100485922e-15
"Usp25",235.441388336875,-0.942609723905465,0.113436180033055,-8.30960389913334,9.60220503460644e-17,3.1914274348283e-15
"Tnfsf14",57.2868180016203,1.5212780660759,0.18310742890372,8.30811767269042,9.72320836016605e-17,3.22489793774443e-15
"Macroh2a1",1096.14266447836,-0.657308023464846,0.0791350779428567,-8.3061524743741,9.88551912053094e-17,3.27190088058073e-15
"Isyna1",200.987233382668,1.16057642612263,0.139808221833793,8.30120296860903,1.03062445616616e-16,3.39699807782404e-15
"Lgals3",1796.04255815645,1.44378637035793,0.173922808881279,8.30130550239368,1.02973523003016e-16,3.39699807782404e-15
"Cst3",1676.3708230216,-1.61855259136126,0.195189215838442,-8.2922234428204,1.11150878480833e-16,3.65601243566251e-15
"Marcks",51.1811849922058,-1.97282996829314,0.237927509061764,-8.29172707297587,1.11615805387014e-16,3.66371962847828e-15
"Srsf7",924.817546184527,0.607680376889302,0.0732909236117276,8.29134559837999,1.11974417847636e-16,3.66791252854721e-15
"Cyth1",421.042732919575,-1.07145252499039,0.129360675144805,-8.28267573426793,1.20438039814665e-16,3.93703526447652e-15
"Macf1",295.333162885631,-1.12202774591601,0.135616069519368,-8.27356042608034,1.30016861202198e-16,4.24143300599449e-15
"Il4ra",476.434407553873,-1.09301061930721,0.132129520340946,-8.27226660996583,1.31435980955777e-16,4.26009653716325e-15
"Nsmaf",70.446303541833,-1.48255509312976,0.179224364612625,-8.2720622072459,1.3166157233884e-16,4.26009653716325e-15
"Plekhs1",13.6006912943319,-3.10867194394292,0.375791761727295,-8.27232595428431,1.31370556341678e-16,4.26009653716325e-15
"Sgsm3",54.9318948239884,1.611287241393,0.194778394444256,8.27241258451866,1.3127510779923e-16,4.26009653716325e-15
"Bmp2k",180.755106100802,-1.40702289760118,0.170293339280922,-8.26234838979873,1.4283409504131e-16,4.61220582910833e-15
"Gbp2b",12.4195052048523,-4.82565964418067,0.586243318966952,-8.23149618606179,1.84889411513766e-16,5.95808941322354e-15
"Ift43",18.4483791022935,-2.54907711282974,0.309805534920607,-8.22799087008883,1.9037958909694e-16,6.12259217000624e-15
"Apol8",20.966036986946,-4.07574698466217,0.495419232300677,-8.22686468132214,1.9217735337225e-16,6.16792245055542e-15
"Irag2",383.985649219969,-1.05280427073799,0.128024409454807,-8.22346515966266,1.97706220230182e-16,6.33257806612278e-15
"Slfn1",219.241654793858,-1.58865862877482,0.19349023911903,-8.21053628342212,2.20202751657257e-16,7.03895596695944e-15
"Nomo1",260.067882725985,1.32835838500678,0.161808752351204,8.20943469191081,2.22232300469938e-16,7.08956738467049e-15
"Gpatch4",141.226362459154,1.11837533201911,0.136269013358442,8.20711403462893,2.26568361684897e-16,7.21340994406403e-15
"Spty2d1",43.3437172074442,-1.73921911103721,0.212125823291716,-8.19899757628956,2.42399813982273e-16,7.70201168947273e-15
"Map3k1",72.6842148581721,-1.64110284902975,0.200179074678999,-8.19817381842419,2.44066278873311e-16,7.73948297896265e-15
"Tnfrsf23",46.1531384917403,1.66029726637167,0.202552923138689,8.19685660737095,2.4675449724317e-16,7.80914083207619e-15
"Thoc6",108.766690724828,1.13336704202417,0.138468906486794,8.18499308458297,2.72319288226104e-16,8.60106666411156e-15
"Spns1",172.202105593757,1.16639188744969,0.142577315147767,8.18076765045582,2.82041280499749e-16,8.89045599861014e-15
"Cd8b1",355.954233318203,-2.18392697125456,0.267027235620991,-8.1786674912605,2.86999866077397e-16,9.01327080207159e-15
"Slc18a2",26.9957864813737,2.64385648105106,0.323263697052201,8.17863714719605,2.87072136076555e-16,9.01327080207159e-15
"Ubap1",162.171539743286,0.983422860847937,0.120360170187322,8.17066691844481,3.06689292868058e-16,9.61020275304702e-15
"Crem",91.1198642512631,-1.2778029437159,0.156595878423856,-8.15987595955297,3.35368817991316e-16,1.04881976602914e-14
"Hsp90ab1",4516.85907534516,0.534728657089517,0.0656814753706309,8.141240038719,3.9124983794441e-16,1.2211760658984e-14
"Cebpe",354.377148356413,1.40349690365889,0.172446077460006,8.13875806473119,3.99353075807978e-16,1.24158949419987e-14
"Mcub",27.622058696017,-2.12598810521648,0.261211808610903,-8.13894332159891,3.98742572831542e-16,1.24158949419987e-14
"Bcl11b",92.1950078798823,-1.34146170022476,0.165060621287193,-8.12708500527649,4.39737012504576e-16,1.36447303079301e-14
"Pirb",377.684327172753,-0.948384338136097,0.116740687322156,-8.12385432954447,4.51607745778527e-16,1.39857548872972e-14
"Slc4a8",29.7014153734733,-2.27418516814096,0.280100947897319,-8.11916269906608,4.69410879900146e-16,1.45088144921666e-14
"Hcar2",50.1675403439743,2.90439498163107,0.357740496884604,8.1187201530833,4.71125462601081e-16,1.45335344162007e-14
"Mapkapk2",1204.08117251273,1.39081943541062,0.17141535499018,8.11373890915604,4.90855473156041e-16,1.51128312054846e-14
"Tbc1d10c",421.846161813421,-0.734719280310894,0.0905590130163397,-8.11315468045491,4.93222213809414e-16,1.51563274870216e-14
"Herc3",44.8419471999683,-1.64165659701665,0.20240632750437,-8.11069800661842,5.0329800034448e-16,1.54360913734995e-14
"Cd86",69.5083277648415,-1.64823799554414,0.203455623627684,-8.10121620703072,5.4412449464893e-16,1.66560806290704e-14
"Camk1",221.481670654682,1.54156670615476,0.190389121609982,8.09692640587262,5.63651471528852e-16,1.7220636400344e-14
"Cd180",522.37543964284,-1.25569565826507,0.155165869121682,-8.09260222865344,5.84033478929914e-16,1.78090976578878e-14
"Scin",55.01486615795,-1.69295519516837,0.209382197416452,-8.08547821189002,6.19207478690651e-16,1.88454965784643e-14
"Mgll",96.8191364603801,2.06496883492868,0.25548006292213,8.08270051020805,6.33480614910015e-16,1.92430335163966e-14
"Tmem86a",53.6524497090134,-1.49614348134618,0.185219740034692,-8.07766753730434,6.60172959656847e-16,2.00155874237945e-14
"Cd2",179.800497136034,-1.45473060221442,0.180166658521745,-8.0743607843448,6.78310406151139e-16,2.05263189000441e-14
"Mindy1",166.89655524121,1.25334885090272,0.155415335917149,8.06451206057862,7.35289472711633e-16,2.22082582756078e-14
"H2-T22",624.284737336572,-1.10293832225409,0.136811584526534,-8.06173195107012,7.52210003690559e-16,2.26762055571763e-14
"Aurka",118.608353267662,1.11407027585373,0.13839865220842,8.04971911269778,8.29842663983835e-16,2.49691484899833e-14
"Tnfsf15",12.3044912776452,-5.01384534340481,0.623026459952701,-8.04756405335571,8.44581707268862e-16,2.53645927852182e-14
"Slc6a12",53.8686309170624,2.42461778325073,0.301984831310466,8.02893897924963,9.83192415402432e-16,2.94716564216952e-14
"Fam89a",14.1479756454447,-3.52491288004753,0.439459159658065,-8.02102494072531,1.04866431074262e-15,3.13750092368511e-14
"Card19",293.873709648793,1.02908199466152,0.128354392315675,8.01750509737596,1.07914607117011e-15,3.22263038208263e-14
"Sord",48.1725392106886,2.02424296826175,0.252598629695715,8.0136735923714,1.11331938819342e-15,3.31844373737877e-14
"Hvcn1",1491.58322902737,-0.810706581078704,0.101192152532224,-8.01155584491137,1.13266281270082e-15,3.36977792235542e-14
"Trafd1",347.491351008364,-1.14833903204354,0.143393337922169,-8.00831509108762,1.16290644150853e-15,3.45328871705533e-14
"Lamtor3",108.584674128763,1.25213725831018,0.156430547891101,8.00442928309536,1.20022004193117e-15,3.55744324741801e-14
"1700020L24Rik",69.5805751182058,2.13114118168953,0.266315686460037,8.00231188037556,1.22104634362391e-15,3.61243263708624e-14
"Reep4",145.796363736899,1.16315874677061,0.145538720697463,7.99209132247713,1.32668701927456e-15,3.91767224446375e-14
"Lsr",27.8871368117657,-2.62943297506656,0.329146890323234,-7.98863076751042,1.36445684630666e-15,4.02173022583931e-14
"Rapgef4",26.6953970402978,-2.53752849754302,0.317764614668278,-7.98556031857735,1.39885441502235e-15,4.11548149841852e-14
"Cyp1a1",32.4735182495236,2.92478467134325,0.366374082530035,7.98305560029203,1.42754562825064e-15,4.19212890869093e-14
"Slc7a11",81.3576807868223,1.97026256834314,0.246887255729724,7.98041422802338,1.45843016816975e-15,4.27492252430125e-14
"Slfn5",52.0052700353225,-3.31737046862152,0.415705050179024,-7.98010624887259,1.46207381611583e-15,4.27771026088989e-14
"Ifngr1",271.608861914688,-1.12221037971411,0.140644018571051,-7.97908358361639,1.4742372286762e-15,4.30536890661374e-14
"Gm15848",21.4733333470029,-2.68420909937952,0.336468286583793,-7.97759909747408,1.49207100494306e-15,4.3494554230331e-14
"Alox5",218.021011502421,1.55901004171578,0.195444310606396,7.97674814313453,1.50238952805955e-15,4.37001041271187e-14
"Etnk1",437.28418871309,-0.899217028326986,0.112732368839948,-7.97656465113094,1.50462371483187e-15,4.37001041271187e-14
"Rigi",317.671343390819,-1.1213261001623,0.140591833746544,-7.97575556332672,1.51451420680243e-15,4.39070934369893e-14
"H2-Ob",528.691425256116,-1.37762616066743,0.172965804346568,-7.96473132866837,1.65583145439065e-15,4.79165652384412e-14
"Cd7",67.2247324477092,-2.06613223501361,0.259517106921454,-7.96144909105721,1.70036022897529e-15,4.90682487780443e-14
"Ndc1",91.2237275700131,1.16923099919774,0.146863521511426,7.96134388692825,1.70180682801677e-15,4.90682487780443e-14
"Psmd11",184.27416235737,1.10956121053631,0.139464975733146,7.95584127630263,1.779183735847e-15,5.12063261076109e-14
"Haao",71.2542814501985,-1.865255052159,0.234520665249458,-7.95347842875567,1.81346367518462e-15,5.20985486576095e-14
"Extl1",18.7047655779648,-2.59400694438795,0.326296177399677,-7.94985391817991,1.86731574843207e-15,5.35488182226359e-14
"Apba1",13.4406199164605,-3.41328446388976,0.430038327430984,-7.93716337862362,2.06857496088927e-15,5.92134241507169e-14
"Pdgfb",30.9936498865009,-1.70299338844377,0.214660960196352,-7.93340990781941,2.13209245232963e-15,6.09218575362606e-14
"Lrrc61",72.7125011451147,-1.54351829779949,0.194820233517959,-7.92278230000792,2.32254009716373e-15,6.61257966373479e-14
"Tmem134",417.362779354671,-1.11728097832661,0.141019347491589,-7.92289142022336,2.32050201753439e-15,6.61257966373479e-14
"Cntnap1",12.5152282116086,4.20592036238142,0.531062794446944,7.91981740457175,2.37859624057275e-15,6.76006412772439e-14
"Chi3l1",234.809714342994,2.2084311432697,0.27898139303902,7.91605174528903,2.45171613482523e-15,6.95332959435391e-14
"Psmg4",218.61752691445,-0.928143054641411,0.117250960473527,-7.91586739155938,2.45535211332067e-15,6.95332959435391e-14
"Bicral",74.7953015404442,-1.2176326988153,0.153852936440415,-7.91426362724551,2.4872077455395e-15,7.03100879953488e-14
"Sco2",88.8676348642395,1.21791444420762,0.153895510299517,7.9139049725185,2.4943872122306e-15,7.03877968751467e-14
"Washc5",131.314551463811,0.9736039941363,0.123100530416339,7.90901542701296,2.59432466369491e-15,7.30780778938316e-14
"Tapbp",1121.95252375456,-0.86444487717169,0.109429043890922,-7.89959270806903,2.79816249925763e-15,7.86803674791257e-14
"Tra2b",160.6779860127,-1.22314742100055,0.15505517023326,-7.88846588708061,3.05923823652319e-15,8.58694661901837e-14
"Stap2",36.4466215993676,-2.25981602733724,0.286594981632312,-7.88505093308463,3.14407251535908e-15,8.80950265458725e-14
"Zc3h7a",340.827616919636,-0.66292155462136,0.0841430010897054,-7.87851094013886,3.31305493594417e-15,9.26663798720862e-14
"Tnfsf12",32.2570239500531,-1.73718888421293,0.220524146837561,-7.87754497239954,3.33876031662473e-15,9.32212392798192e-14
"G6pdx",678.001793976633,1.3395367369712,0.170205411901131,7.87011835880583,3.54305891621433e-15,9.87518894770123e-14
"Nsun2",280.053904052428,0.818405479343969,0.104122694323891,7.86001058326615,3.84101005801445e-15,1.06868873540588e-13
"Wdr74",164.232697695487,1.01133227986306,0.128746875285658,7.85519864166924,3.99139062321425e-15,1.10858781173085e-13
"Arhgef18",193.167767039552,-0.883726335463351,0.11251042768796,-7.85461715525872,4.00995100270334e-15,1.11179915497291e-13
"Dbf4",138.246379135438,0.971258338977867,0.123804830145362,7.84507630144554,4.3269032435253e-15,1.19758731410952e-13
"Traf3ip2",88.0756451173518,-1.58895593957725,0.203126909604312,-7.82247877778731,5.17931883266162e-15,1.43102327468687e-13
"Lonrf3",23.1987047021647,2.24094894192218,0.28648374744574,7.82225505601019,5.18853464748657e-15,1.43108072820519e-13
"Sidt1",38.263817047573,-1.83324946469488,0.234463073037212,-7.81892619996461,5.32758312755132e-15,1.46688584310932e-13
"Sh3bgrl3",2061.39624468362,-0.849797512745485,0.108749464438504,-7.81426848521198,5.5283144461369e-15,1.51952130805842e-13
"Dtnbp1",359.02263662422,0.718697189517249,0.0920071397759881,7.81131976569512,5.65922336226101e-15,1.55281660718896e-13
"Dhcr24",83.5322164098444,1.9708932904394,0.252431900348741,7.8076237104604,5.82762652308365e-15,1.5962672857281e-13
"Hsd17b7",33.9313923645694,1.89775102183767,0.24307834932589,7.80715776250972,5.84920355007803e-15,1.59941991050068e-13
"Jade1",119.871272678371,1.13660890186661,0.14567782342009,7.802209527726,6.08325329286701e-15,1.66056091174877e-13
"Ccr9",34.0243772969054,-3.11549132965512,0.399515459899984,-7.7981746449438,6.28090463798579e-15,1.71157344740446e-13
"Daxx",436.921025462585,-1.37369977700611,0.176197998831653,-7.79634153687863,6.37277601003979e-15,1.73080144344888e-13
"Dmkn",51.0936604413753,2.06882212890618,0.265358390370997,7.79633207004975,6.37325388315977e-15,1.73080144344888e-13
"Rilpl2",794.591916089094,0.725547563322658,0.0932490302041916,7.7807518398196,7.20947939013022e-15,1.95455629813991e-13
"Luc7l3",472.419588307603,0.889886661097341,0.114461074676713,7.77457894407123,7.56987706561525e-15,2.04876723920664e-13
"Gm45745",29.223429027552,-2.44931312151324,0.315087218504978,-7.77344486753449,7.63799062936234e-15,2.06368634572584e-13
"Pdcd1lg2",36.8551635872339,-1.94603131502669,0.250558097712837,-7.76678675640739,8.05022031144049e-15,2.1713726670264e-13
"Abca1",13.9090354415712,-3.68816010928501,0.475303573098771,-7.75958843574396,8.52054342188614e-15,2.29433683633059e-13
"Hdgf",731.380087315135,0.778369955162508,0.100359551870135,7.75581337957465,8.77790287536853e-15,2.35963693707242e-13
"Map2k3",205.366308058004,1.19230389047591,0.153898122508762,7.74735825908488,9.38239697817656e-15,2.51787399986978e-13
"Dennd1c",202.260891381233,-1.02630046451469,0.132601293306093,-7.73974701849712,9.96148228742456e-15,2.66877013659889e-13
"Lama5",31.8517407472603,2.15474466756571,0.278411406276567,7.73942668651025,9.9866103589422e-15,2.67099795913324e-13
"Mgat4a",118.070185430374,-1.57310411934254,0.203396792225462,-7.73416385838956,1.04084903830724e-14,2.77915439858606e-13
"Ccr6",128.777552503936,-1.98149462512232,0.256232647062968,-7.73318563358312,1.04888176460064e-14,2.79590345540443e-13
"2310010J17Rik",47.9665665549603,-1.45933379264569,0.188747095602572,-7.73168873400035,1.06129184480018e-14,2.82424514880075e-13
"Slc7a3",11.6466497134194,4.54515155577596,0.588110916572205,7.72839175009248,1.08913740599913e-14,2.89265847073781e-13
"Sulf2",13.1094141037141,-4.91667454991107,0.636197868037105,-7.72821601097272,1.09064167178948e-14,2.89265847073781e-13
"Cpm",49.8899227525419,-1.45352260148496,0.188135447060737,-7.72593694698965,1.11033582940086e-14,2.93998422028192e-13
"Selenop",127.491691115557,-1.20000087632968,0.155433985915286,-7.72032492934784,1.16033525267034e-14,3.06726225610211e-13
"Nfe2l1",302.233238730677,1.24846416301281,0.161754072435224,7.71828581634487,1.17904579808306e-14,3.11154494919362e-13
"Eif4g1",362.774362118589,0.952471111873214,0.123437005193397,7.71625259686845,1.19799778009346e-14,3.15631687103562e-13
"Snhg16",69.7847654265295,1.3469683429787,0.174766937029447,7.70722635455781,1.28581623830075e-14,3.38207989700066e-13
"Scml4",38.2255544329975,-1.90939662318855,0.247855397412861,-7.70367175021812,1.3221120332072e-14,3.47180063992773e-13
"Cdca8",282.421489152109,1.11717724271736,0.145039457376839,7.7025746160559,1.33351702300159e-14,3.49597111294162e-13
"Card11",131.660736635778,-1.32322959597897,0.171799586568593,-7.70216985039516,1.33774906383428e-14,3.50128820051652e-13
"Nop14",187.24604457356,0.773409651167815,0.100441678747171,7.70008686448406,1.35973765861654e-14,3.55298555632252e-13
"Gm6061",24.7408503312246,2.79565747717427,0.363092197989118,7.69958014151011,1.36514032042035e-14,3.56124536461709e-13
"Aldh1b1",36.0501920089077,-2.44045705820551,0.317212813515411,-7.69343782541417,1.43233325581978e-14,3.72658868018054e-13
"Ddx6",529.576342112976,-0.751517849131289,0.0976839662451956,-7.69335928933221,1.43321311990326e-14,3.72658868018054e-13
"Ctsd",2243.83563027682,1.12395902370871,0.146262717875775,7.68452166096984,1.53569692862937e-14,3.98653874266908e-13
"Mmp9",82.4939533978632,-2.10355259809436,0.274010210391779,-7.67691318906221,1.62967787812446e-14,4.22360398854214e-13
"Tusc1",61.4555247123311,1.35962966369175,0.17720731667426,7.6725368297913,1.68627518103211e-14,4.36316837150767e-13
"Actn4",717.35905784936,0.746486103931234,0.0973189496756123,7.67051130760714,1.71312063801315e-14,4.42542237009998e-13
"Lpcat3",273.479730265765,1.11085294955579,0.144988275819827,7.66167432004104,1.83524555655554e-14,4.73320554496718e-13
"Pcbp1",1711.79051393321,0.514661315757957,0.0672118010475398,7.65730582630765,1.89874111637855e-14,4.88902757145964e-13
"Cpsf3",224.16499828593,-0.801445318078821,0.104711280979369,-7.65385840554018,1.95037024685532e-14,5.0057402442311e-13
"Slc38a7",57.339700835348,1.77311000548854,0.231660385907089,7.65391976079879,1.94943942138772e-14,5.0057402442311e-13
"Cytip",27.3998007707332,-2.20971914421898,0.288769272529914,-7.65219624948173,1.97575397967015e-14,5.06271023790641e-13
"Tmem106a",53.6191806111608,-1.74447811497265,0.228216794261033,-7.64395153573724,2.10654723651303e-14,5.38916520877334e-13
"Grm6",39.8842996236196,1.96963270577314,0.258265137178345,7.62639792304993,2.41403910450546e-14,6.15599345959523e-13
"Ppard",144.946142102421,1.46641531964243,0.192281277758347,7.62640719230801,2.4138656187829e-14,6.15599345959523e-13
"Dazap2",1089.02048837283,-0.63237047198027,0.0829264245408128,-7.62568114424184,2.4274917221309e-14,6.18037836370091e-13
"Serpine1",16.488723625835,-2.6559664323176,0.348380141823149,-7.62375954731045,2.46392144995518e-14,6.26309121207008e-13
"Gbp4",36.4121106820895,-2.32588106040546,0.305506728158915,-7.61319095792747,2.6741024679558e-14,6.7756723936864e-13
"Pim2",318.652306755965,1.45688165220757,0.191360932949559,7.6132658309708,2.67255314921216e-14,6.7756723936864e-13
"Gata1",50.6342552838313,1.67857996796859,0.220492400539801,7.61286993954962,2.68075519585868e-14,6.78171302493738e-13
"Ly86",673.930430776996,-1.38389681546184,0.181820617761044,-7.61133051082589,2.71288493460506e-14,6.85208314086973e-13
"Hmgcs1",256.536286413702,1.85266800078003,0.243434691128204,7.61053402945078,2.72965683533234e-14,6.88350129252776e-13
"5430416N02Rik",80.3711249272905,1.20115559930994,0.157901426314662,7.6069965125984,2.80538878792217e-14,7.05683823755415e-13
"Gzmc",12.6971146381206,-3.40658247188347,0.447827396188069,-7.60690949432857,2.80727750118602e-14,7.05683823755415e-13
"Dgka",457.996916874968,-1.16666111345426,0.153607737215905,-7.59506737485788,3.0763233217428e-14,7.71268796656864e-13
"Pkp3",90.1288481267075,-1.19402862108263,0.157212428601366,-7.59500143662466,3.07789020633506e-14,7.71268796656864e-13
"Atxn2l",776.924153108131,1.42709780108313,0.187916538112406,7.59431721879358,3.09419561637977e-14,7.74133633975204e-13
"Smchd1",103.409483896917,-2.18628356370674,0.28790527894835,-7.59375990496846,3.10753956593954e-14,7.76249702579897e-13
"F730043M19Rik",18.4640586136819,-2.6534913878107,0.349455085375323,-7.59322585035724,3.12037970853819e-14,7.78233476131025e-13
"Slc37a2",39.774060535337,-1.68606244515333,0.222209921101697,-7.58770102070141,3.25631198369053e-14,8.10134849901664e-13
"Vegfb",123.910232358134,1.01339787704822,0.133559485878781,7.5876143905494,3.25848913632003e-14,8.10134849901664e-13
"Vcp",914.167587257169,0.660473071233929,0.0870571262394742,7.58666291622261,3.28249559811702e-14,8.1482824323883e-13
"Calm1",1957.81948124345,-0.820953444678996,0.108266682791724,-7.58269694341967,3.38444772400432e-14,8.38825600487623e-13
"Pik3r5",261.695975010615,-0.909150499933698,0.119993362750739,-7.57667323502105,3.5452821381967e-14,8.77319273045653e-13
"Plekha2",200.750305496277,-1.2891236761407,0.170231634161617,-7.57276215134504,3.65370904823056e-14,9.0274456686219e-13
"Hdc",261.275227514321,1.84972619148085,0.244529394831158,7.56443286811408,3.89560457287902e-14,9.6101661256722e-13
"Prpf19",363.475991033493,0.673439656625793,0.0890316277043234,7.56404969773557,3.90710347615872e-14,9.62358960088892e-13
"Isoc1",102.631778699247,-1.26859186338616,0.167971461202431,-7.55242500306236,4.2722766600586e-14,1.05067584053175e-12
"Ido1",32.693394591901,-2.21928386219939,0.29391933860584,-7.55065615187558,4.33070815231768e-14,1.06339969730867e-12
"Cry1",82.2990694281546,1.13373241602598,0.150234891664046,7.54639886559258,4.47458250730879e-14,1.09703228848171e-12
"Sesn1",122.714181787825,-1.18316944921053,0.15681350195601,-7.54507382624767,4.52031356624365e-14,1.10653654278756e-12
"Lipg",141.01428260336,2.65605194224355,0.352168011909633,7.54200226148051,4.62809721265753e-14,1.13117816026908e-12
"Oasl1",507.732129798546,-1.25735717255903,0.166847660133717,-7.53595927896946,4.84757851867644e-14,1.18300276384351e-12
"Tuba1c",733.640547641822,1.12132259296352,0.148972715470976,7.52703331894347,5.19061286043883e-14,1.26477402628515e-12
"Pkmyt1",102.885053714083,1.01931976522639,0.135471868292421,7.5242172273446,5.30371037674091e-14,1.29035293652807e-12
"Dock11",23.767641562702,-1.97810908894789,0.262983738533047,-7.5217924118883,5.40303248948854e-14,1.31250729603218e-12
"Ampd2",218.782194376083,1.01960632297026,0.135679215738478,7.51483060556268,5.69846696625797e-14,1.38216098767848e-12
"Gls2",12.645084904834,-2.98422733980759,0.39776667870079,-7.50245684116845,6.26326397815438e-14,1.51683650641675e-12
"Pop1",67.4072691510586,1.17317061761985,0.156708073678525,7.48634444978583,7.08183872433501e-14,1.71246836854658e-12
"Phf23",324.956942606494,0.656500090004973,0.087749232031769,7.48154798400163,7.34522101227057e-14,1.77345784531828e-12
"Prps2",32.0061984381099,-1.90568250276112,0.255052032524788,-7.47174011473878,7.91411944268929e-14,1.9079152592717e-12
"Rab32",242.341126804869,1.18321865209098,0.158378084897002,7.47084833650096,7.9679448318481e-14,1.91798090217531e-12
"Fcrla",451.4738316729,-1.72295163368449,0.23069721727721,-7.46845434036669,8.11422613004441e-14,1.9502376781848e-12
"Zbtb20",61.4666203532064,-1.74475837104568,0.233692960894426,-7.46602877710937,8.26512786954692e-14,1.9835058378171e-12
"Stat1",1853.53651027318,-1.1595412713952,0.155318893920687,-7.46555195008869,8.29511553355197e-14,1.98769985643349e-12
"H2-Eb1",2484.00859225986,-1.60520576980703,0.215225420449146,-7.45825361361673,8.76767858571462e-14,2.09461819084584e-12
"Pias4",215.291184670224,1.00574935650259,0.134847265407213,7.45843346148262,8.75572164544095e-14,2.09461819084584e-12
"Adora3",64.9031141083608,1.25830467283897,0.168744086549964,7.45688159250775,8.85942531797797e-14,2.11335870910985e-12
"Casz1",101.970889393417,1.01903673128376,0.136748073319625,7.45192752297094,9.19862584686432e-14,2.19098304091654e-12
"Mmd",27.6449591799941,-1.76892426851587,0.237412951434132,-7.45083306462596,9.27526653465108e-14,2.20593053047907e-12
"Mtss1",183.80691239089,-1.17861866751023,0.158255966244785,-7.44754649999852,9.50920382742491e-14,2.25818716302391e-12
"Cd38",116.208763569574,-1.5875571857162,0.213241411942664,-7.44488217018118,9.70309841364952e-14,2.30079290295e-12
"Bop1",175.158239182552,0.854652648293282,0.114890421425935,7.43885032090546,1.01565322769649e-13,2.40472173299765e-12
"Ube2a",474.715741302091,0.711317775460057,0.0957490674542284,7.42897862477975,1.09439428140698e-13,2.58729790903464e-12
"Trim28",573.222532675676,0.747608586831418,0.100713025374234,7.42315687621752,1.14361186057815e-13,2.69963768633061e-12
"Septin11",128.410405482975,1.11651783685854,0.150433929368559,7.42198147416002,1.15380955497976e-13,2.71966949554353e-12
"Zfp704",55.045212334651,1.25902548827082,0.169703528181379,7.41897061164914,1.18034097021889e-13,2.77808548057296e-12
"Stk39",19.4350164691168,-3.05248842046633,0.41163988909799,-7.41543397836182,1.21227184137514e-13,2.84901815738563e-12
"Shisa8",297.938703590575,2.05743886181038,0.277461205061283,7.41523075759708,1.21413221158516e-13,2.84917554585722e-12
"Dennd1a",59.6109051756113,-1.22916963240407,0.165797368882713,-7.41368599928507,1.22836560945544e-13,2.87832513826233e-12
"Batf3",90.6832920581532,-1.41640268093013,0.191629179358539,-7.39137267962745,1.45320674759425e-13,3.40016135479085e-12
"Ccser2",85.4491259157104,-1.53068047907407,0.207130166723256,-7.38994470621555,1.46889885227252e-13,3.43182295089023e-12
"Ksr1",108.739794482509,1.2654980198041,0.171489931287679,7.37943044411857,1.58968103375498e-13,3.70855544541342e-12
"Pltp",23.1489531029148,-2.77223090841427,0.37603419041318,-7.37228416748006,1.67729009775782e-13,3.90720055470359e-12
"Bcl2l1",156.23516176147,1.08887788073688,0.14771874221338,7.37129130956177,1.68983133392032e-13,3.93065159619212e-12
"Midn",253.621902518498,-0.82271660526603,0.111640873963325,-7.36931355030682,1.71508847944338e-13,3.98356881182997e-12
"Spi1",604.929902812219,1.46746490636181,0.199149809121023,7.3686483197683,1.72366693768035e-13,3.997649144369e-12
"Smim36",37.887150521594,-1.6273126552567,0.221301769866937,-7.35336484762484,1.93278426178166e-13,4.47611422258385e-12
"Eef1a1",330.616861711745,-1.30163027438078,0.177081120837231,-7.35047456344716,1.97504364731985e-13,4.56732437044693e-12
"Smim19",54.8633184129956,-1.35931592600011,0.184942126954429,-7.34995291978587,1.98276680934041e-13,4.57851981104521e-12
"Rangap1",403.553283955171,0.733094091760324,0.0997785147126391,7.34721391545691,2.02380843336695e-13,4.66650864744569e-12
"Rbm43",72.9645642128163,-1.18545884159402,0.161469896245185,-7.34167091922786,2.10943542955245e-13,4.85689864772459e-12
"Ppic",32.3358428591127,1.93572549199661,0.263703665403011,7.34053312849594,2.1274470417971e-13,4.8912809193966e-12
"Pabpc4",170.799383772372,1.12212549389752,0.152976132135946,7.33529785483343,2.21228918929971e-13,5.07899398127232e-12
"Akr1b10",92.2272669493947,-1.32384410552574,0.18069674073415,-7.32633084662795,2.36539421243545e-13,5.42265769884012e-12
"Ddx60",34.7088264833525,-2.92388035398698,0.39944916993457,-7.31978077327313,2.48376381849129e-13,5.68581495452034e-12
"Ppp1r18",630.900879010165,-0.561337910644286,0.0767437325751382,-7.31444629820021,2.58444837144667e-13,5.90778867297456e-12
"Psme1",1681.37077187956,-0.743155301862453,0.101647121166808,-7.31112985131079,2.6490537836898e-13,6.04676975021263e-12
"Tbc1d8",199.610021614344,-0.813087723775696,0.111324589165931,-7.3037567878537,2.79842026496853e-13,6.37855132705238e-12
"Pcmt1",153.611162515785,0.79511672725712,0.108869838141978,7.30337016043142,2.8064769460005e-13,6.38775060760887e-12
"Cdc45",103.827472845858,1.34246041468494,0.183986502180295,7.29651577032217,2.95315248150481e-13,6.71197903772058e-12
"Carns1",52.845881248209,-1.59121967670937,0.218215687517139,-7.29195822176806,3.0548190215354e-13,6.92838521710986e-12
