"","GeneNameA","GeneNameB"
"27332","Polr2i","Hoxb8"
"27333","Zfp30","Hoxb8"
"27334","Stat5b","Hoxb8"
"27336","Irf9","Hoxb8"
"27337","Pbx1","Hoxb8"
"27340","Irf7","Hoxb8"
"27341","Pbx3","Hoxb8"
"27342","Pknox2","Hoxb8"
"27345","Pou2f1","Hoxb8"
"27347","Asb1","Hoxb8"
"27349","Pbx1","Hoxc12"
"27350","Nkx2-1","Hoxc12"
"27351","Rfxank","Hoxc12"
"27352","Pax6","Hoxc12"
"27354","Pbx2","Hoxc12"
"27356","Jade1","Hoxc12"
"27360","Pbx3","Hoxc12"
"27362","Meis1","Hoxc13"
"27364","Pou2f1","Hoxc4"
"27366","Sox8","Hoxc4"
"27368","Pbx1","Hoxc4"
"27370","Sall4","Hoxc4"
"27378","Pbx3","Hoxc4"
"27380","Pbx1","Hoxc5"
"27381","Pbx3","Hoxc5"
"27382","Polr2i","Hoxc5"
"27384","Pbx3","Hoxc6"
"27385","Gmnn","Hoxc8"
"27387","Jun","Hoxc8"
"27395","Gmnn","Hoxc9"
"27397","Ldb1","Hoxd1"
"27399","Gmnn","Hoxd10"
"27403","Pbx1","Hoxd10"
"27407","Pbx3","Hoxd10"
"27409","Zfp292","Hoxd10"
"27411","Pbx2","Hoxd10"
"27413","Gtf2a1l","Hoxd12"
"27414","Polr2i","Hoxd12"
"27415","Wwp1","Hoxd12"
"27417","Zfp292","Hoxd12"
"27418","Rnps1","Hoxd12"
"27419","Taf13","Hoxd12"
"27420","Smad1","Hoxd13"
"27422","Smad5","Hoxd13"
"27423","Sox15","Hoxd13"
"27429","Csde1","Hoxd3"
"27430","Meox2","Hoxd3"
"27432","Cers2","Hoxd3"
"27433","Polr2i","Hoxd4"
"27434","Pbx3","Hoxd4"
"27435","Pbx1","Hoxd4"
"27437","Zfp292","Hoxd9"
"27438","Polr2i","Hoxd9"
"27439","Pbx3","Hoxd9"
"27440","Rnf2","Hp1bp3"
"27442","Fbxw7","Hp1bp3"
"27450","Cul3","Hp1bp3"
"27452","Kcnma1","Hpca"
"27455","Ttc36","Hpd"
"27456","Itga2b","Hprt"
"27458","Hprt","Hprt"
"27460","Kcnma1","Hpx"
"27463","Hr","Hr"
"27464","Rorb","Hr"
"27465","Pik3cg","Hras"
"27468","Pik3ca","Hras"
"27474","Apbb1ip","Hras"
"27477","Braf","Hras"
"27480","Rassf5","Hras"
"27486","Pik3cb","Hras"
"27492","Grin2b","Hras"
"27498","Pik3cd","Hras"
"27504","Zhx2","Hras"
"27522","Araf","Hras"
"27532","Eif2ak1","Eif2ak1"
"27533","Khdrbs1","Prmt1"
"27535","Axin1","Prmt1"
"27537","Ubc","Prmt1"
"27539","Smad7","Prmt1"
"27547","Khdrbs3","Prmt1"
"27567","Nfkbia","Hspa8"
"27571","Cdkn1a","Hspa8"
"27579","Gapdh","Hspa8"
"27583","Atxn3","Hspa8"
"27587","Plin3","Hspa8"
"27591","Ccnd1","Hspa8"
"27599","Mapt","Hspa8"
"27607","Snap25","Hspa8"
"27615","Erg","Hspa8"
"27619","Stub1","Hspa8"
"27631","Hspa8","Hspa8"
"27635","Rnf2","Hspa8"
"27639","Patj","Hspa8"
"27647","Mef2d","Hspa8"
"27655","Traf6","Hspa8"
"27659","Zfand2a","Hspa8"
"27667","Fbxo32","Hspa8"
"27687","Grin1","Hspa8"
"27719","Ppp1r9b","Hspa8"
"27763","Kcna5","Hspa8"
"27767","Kat5","Hspa8"
"27779","Kdm2b","Hspa8"
"27791","Kcnma1","Hspa8"
"27843","Cidec","Hspa8"
"27847","Bag3","Hspa8"
"27855","Rnf123","Hspa1l"
"27858","Kcnma1","Hspa1l"
"27861","Set","Hspa1l"
"27867","Itga2b","Hspa1l"
"27876","Cyp2d10","Hsd11b1"
"27878","Hsp90ab1","Hsf1"
"27882","Pou5f1","Dnaja1"
"27886","Atxn3","Dnaja1"
"27925","Itgb3","Hsph1"
"27928","Stk39","Hsph1"
"27931","Itgb1","Hsph1"
"27950","Hspb1","Hspb1"
"27954","Akt1","Hspb1"
"27958","Mapkapk3","Hspb1"
"27974","Mapkapk2","Hspb1"
"27982","Mapk6","Hspb1"
"27986","Prkcd","Hspb1"
"28018","Crkl","Hspd1"
"28022","Kcnma1","Hspd1"
"28026","Fbxo32","Hspd1"
"28034","Mcl1","Hspd1"
"28062","Uox","Hspd1"
"28074","Hras","Hspd1"
"28078","Itga2b","Hspd1"
"28094","Lox","Hspa1b"
"28098","Foxp3","Hspa1b"
"28106","Pfn1","Hspa1b"
"28110","Bag4","Hspa1b"
"28114","Atxn3","Hspa1b"
"28118","Ikbkg","Hspa1b"
"28122","Pfn2","Hspa1b"
"28138","Grin1","Hspa1b"
"28142","Epm2a","Hspa1b"
"28150","Traf6","Hspa1b"
"28162","Hif1a","Hspa1b"
"28166","Ubqln2","Hspa1b"
"28178","Stub1","Hspa1b"
"28190","Trp53","Hspa1b"
"28210","Rara","Hspa1b"
"28214","Socs1","Hspa1b"
"28218","Kcnb1","Hspa1b"
"28234","Grin2b","Hspa1b"
"28258","Krt8","Hspa1b"
"28270","Il4ra","Hspa1b"
"28274","Bag3","Hspa1b"
"28278","Bag5","Hspa1b"
"28282","Dnajb6","Hspa1b"
"28286","Mt3","Hspa1b"
"28354","Nhlrc1","Hspa1b"
"28358","Erg","Hspa1b"
"28382","Hspa2","Hspa2"
"28390","Kcnma1","Hspa2"
"28398","Cdk1","Hspa2"
"28402","Traf6","Hspa2"
"28430","Catsper1","Hspa2"
"28438","H2ax","Hspa2"
"28466","Ip6k2","Hsp90ab1"
"28468","Hspa1b","Hsp90ab1"
"28470","Mt3","Hsp90ab1"
"28472","Itgb1bp2","Hsp90ab1"
"28474","Mapk7","Hsp90ab1"
"28476","Ckb","Hsp90ab1"
"28478","Stub1","Hsp90ab1"
"28482","Nod1","Hsp90ab1"
"28484","Akt1","Hsp90ab1"
"28486","Hdac6","Hsp90ab1"
"28492","Traf6","Hsp90ab1"
"28498","Nr1i3","Hsp90ab1"
"28512","Hsp90ab1","Hsp90ab1"
"28516","Ahr","Hsp90ab1"
"28526","Wdfy4","Hsp90ab1"
"28540","Krt8","Hsp90aa1"
"28544","Chordc1","Hsp90aa1"
"28548","Traf6","Hsp90aa1"
"28552","Itgb1bp2","Hsp90aa1"
"28556","Stra8","Hsp90aa1"
"28560","Akt1","Hsp90aa1"
"28564","Lrrk2","Hsp90aa1"
"28572","Fbxo32","Hsp90aa1"
"28584","Cdk4","Hsp90aa1"
"28588","Nod1","Hsp90aa1"
"28596","Hif1a","Hsp90aa1"
"28616","Hsp90aa1","Hsp90aa1"
"28684","Ulk1","Hsp90aa1"
"28688","Epop","Hsp90aa1"
"28708","Stub1","Hspa9"
"28712","Fbxo32","Hspa9"
"28728","Itga2b","Hspa9"
"28732","Park7","Hspa9"
"28736","Hspd1","Hspa9"
"28744","Dnaja3","Hspa9"
"28752","Kcnma1","Hspa9"
"28772","Tgm2","Hspa9"
"28780","Ubxn2a","Hspa9"
"28784","Itpr3","Hspa9"
"28792","Traf6","Hspa9"
"28832","Ubc","Hspe1"
"28836","Dag1","Hspg2"
"28839","Ppp1r9b","Hspg2"
"28842","Nid1","Hspg2"
"28851","Snap25","Hspg2"
"28869","Grm2","Htr2a"
"28871","Htr3a","Htr3a"
"28873","Nf1","Htr6"
"28875","Itga3","Slc6a4"
"28877","Grb7","Elavl1"
"28880","Fzr1","Elavl1"
"28889","Mdm2","Elavl1"
"28898","Itga2b","Elavl1"
"28917","Zbtb17","Irf8"
"28918","Myod1","Id2"
"28922","Tcf12","Id2"
"28930","Id2","Id2"
"28934","Usp1","Id2"
"28942","Olig1","Id2"
"28946","Tcf3","Id2"
"28962","E2f4","Id2"
"28970","Ppp1ca","Id2"
"28998","Tcf4","Id3"
"29000","Ankrd2","Id3"
"29004","Tcf3","Id3"
"29014","Id3","Id4"
"29019","Ubc","Ido1"
"29021","Ptpn11","Ido1"
"29027","Uba52","Ido1"
"29033","Ubb","Ido1"
"29035","Socs3","Ido1"
"29041","Rps27a","Ido1"
"29057","Rabac1","Ier5"
"29059","Pax6","Ifi204"
"29062","Topors","Ifi204"
"29065","Gata6","Ifi204"
"29066","Prrx2","Ifi204"
"29069","Wnt9a","Ifit3"
"29070","Axl","Ifnar1"
"29072","Ripk1","Ifnar1"
"29086","Irf9","Ifnar2"
"29088","Socs1","Ifngr1"
"29094","Hdac4","Ifrd1"
"29096","Cd79b","Cd79b"
"29098","Cd79a","Cd79b"
"29100","Gigyf1","Igf1"
"29101","Mdm2","Igf1r"
"29104","Snx9","Igf1r"
"29110","Pcna","Igf1r"
"29128","Adcyap1r1","Igf1r"
"29135","Myorg","Igf2"
"29136","Apmap","Igf2r"
"29138","Pdcd6","Igfals"
"29141","Vpreb1a","Igll1"
"29143","Igll1","Igll1"
"29146","Trim59","Cd74"
"29147","Ppp2r1a","Ikbkb"
"29151","Keap1","Ikbkb"
"29159","Smn1","Ikbkb"
"29163","Snx1","Ikbkb"
"29167","Ubc","Ikbkb"
"29171","Gsta3","Ikbkb"
"29179","Sdc3","Ikbkb"
"29183","Gmppb","Ikbkb"
"29187","Rbck1","Ikbkb"
"29191","Cd40","Ikbkb"
"29195","Ikbkb","Ikbkb"
"29199","Rnf31","Ikbkb"
"29211","Tnfrsf1a","Ikbkb"
"29215","Nagk","Ikbkb"
"29219","Ikbkg","Ikbkb"
"29235","Ctnna1","Ikbkb"
"29239","Rack1","Ikbkb"
"29247","Tnf","Ikbkb"
"29283","Reg1","Ikbkb"
"29287","Klhl21","Ikbkb"
"29311","Utp3","Ikbkb"
"29315","Nme2","Ikbkb"
"29335","Gtf2e2","Ikbkb"
"29367","Bzw2","Ikbkb"
"29371","Cd40","Ikbkg"
"29375","Ikbkg","Ikbkg"
"29383","Tnfrsf1a","Ikbkg"
"29391","Tank","Ikbkg"
"29399","Nfe2","Ikbkg"
"29411","Cyld","Ikbkg"
"29415","Rhbdd3","Ikbkg"
"29427","Tcf3","Ikbkg"
"29431","Traf6","Ikbkg"
"29435","Irf7","Ikbkg"
"29439","Tnfaip3","Ikbkg"
"29443","Tsg101","Ikbkg"
"29447","Bcl10","Ikbkg"
"29455","Senp6","Ikbkg"
"29483","Ripk1","Ikbkg"
"29487","Tlr4","Ikbkg"
"29511","Rbck1","Ikbkg"
"29535","Angptl8","Ikbkg"
"29551","Map3k7","Ikbkg"
"29555","Maml1","Ikbkg"
"29563","Nfkbiz","Ikbkg"
"29575","Tnf","Ikbkg"
"29623","Nkx3-2","Ikbkg"
"29628","Ebi3","Il12a"
"29629","Il6st","Il12rb2"
"29631","Il12rb1","Il12rb2"
"29637","Gak","Il12rb2"
"29639","Il12rb2","Il12rb2"
"29647","Il13ra2","Il13"
"29648","Chi3l1","Il13ra2"
"29649","Tmem219","Il13ra2"
"29652","Casp3","Il16"
"29658","Kcnd1","Il16"
"29660","Traf3","Il17ra"
"29666","Il17a","Il17ra"
"29669","Il17re","Il17ra"
"29672","Il17c","Il17ra"
"29678","Il17rc","Il17ra"
"29681","Il1r1","Il1a"
"29683","Casp1","Il1b"
"29685","S100a10","Irak1"
"29693","Ubc","Irak1"
"29697","Irf5","Irak1"
"29701","Irak4","Irak1"
"29705","Vcpip1","Irak1"
"29713","Traf2","Irak1"
"29725","Dynlt1f","Irak1"
"29729","Xiap","Irak1"
"29737","Notch2","Irak1"
"29741","Rsad2","Irak1"
"29753","Lpxn","Irak1"
"29757","Aarsd1","Irak1"
"29761","Dlk1","Irak1"
"29769","Parvg","Irak1"
"29773","Rnf41","Irak1"
"29781","Tollip","Irak1"
"29785","Eea1","Irak1"
"29793","Reg1","Irak1"
"29797","Tifa","Irak1"
"29809","Mdfic","Irak1"
"29817","Anxa1","Irak1"
"29821","Tlr4","Irak1"
"29833","Map3k7","Irak1"
"29845","Spp1","Irak1"
"29857","Dynlt1c","Irak1"
"29865","Pin1","Irak1"
"29869","Tnfrsf1a","Irak1"
"29881","Irak1","Irak1"
"29889","Il1rap","Irak1"
"29913","Dkk3","Irak1"
"29917","Uba52","Irak1"
"29921","Dynlt1a","Irak1"
"29925","Ubb","Irak1"
"29933","Il1r1","Irak1"
"29937","Ankrd17","Irak1"
"29949","Dynlt1b","Irak1"
"29957","Rps27a","Irak1"
"29981","Ech1","Irak1"
"29997","Il1r1","Il1rap"
"29998","Tollip","Il1rap"
"29999","Il1rl1","Il1rap"
"30001","Slc12a3","Il18r1"
"30003","Ecm1","Il2rb"
"30004","Il2","Il2rg"
"30005","Kit","Il3ra"
"30011","Csf2rb","Il3ra"
"30015","Il2rg","Il4"
"30016","Stub1","Il4ra"
"30020","Ptpn11","Il6st"
"30023","Ctf2","Il6st"
"30026","Il6st","Il6st"
"30032","Cntf","Il6st"
"30051","Itgb3","Ilf3"
"30055","Tmsb4x","Ilk"
"30058","Parvb","Ilk"
"30070","Parva","Ilk"
"30076","Egfr","Lrig1"
"30080","Ret","Lrig1"
"30081","Gcn1","Impact"
"30082","Dnajc1","Kpnb1"
"30085","Camk2a","Kpnb1"
"30088","Gli1","Kpnb1"
"30103","Hsp90aa1","Kpnb1"
"30106","Itgb1","Kpnb1"
"30124","Hjv","Inhbb"
"30125","Kcnma1","Inpp1"
"30128","Shc1","Inpp5d"
"30132","Cd22","Inpp5d"
"30136","Dok2","Inpp5d"
"30140","Plcg1","Inpp5d"
"30144","Cbl","Inpp5d"
"30156","Dok1","Inpp5d"
"30168","Slamf1","Inpp5d"
"30176","Crkl","Inpp5d"
"30184","Src","Inpp5d"
"30228","Cd300a","Inpp5d"
"30240","Tyrobp","Inpp5d"
"30267","Shc1","Inppl1"
"30270","Sh2b2","Inppl1"
"30273","Itsn1","Inppl1"
"30297","Jup","Insr"
"30300","Dok3","Insr"
"30303","Trim72","Insr"
"30309","Snx9","Insr"
"30312","Irs1","Insr"
"30327","Sh2b2","Insr"
"30330","Socs3","Insr"
"30333","Socs1","Insr"
"30345","Dok1","Insr"
"30363","Fbxo32","Eif3e"
"30369","Dcc","Eif3e"
"30384","Tbk1","Irf1"
"30388","Irf8","Irf4"
"30390","Spi1","Irf4"
"30394","Ppargc1a","Irf4"
"30398","Tlx3","Irf4"
"30406","Batf","Irf4"
"30408","Rad51","Irs1"
"30412","Igf1r","Irs1"
"30416","Mapk9","Irs1"
"30432","Crk","Irs1"
"30444","Trp53","Irs1"
"30448","Trim72","Irs1"
"30456","Ncl","Irs1"
"30464","Rps27a","Irs1"
"30480","Rps6kb1","Irs1"
"30488","Uba52","Irs1"
"30492","Ubc","Irs1"
"30496","Pik3r1","Irs1"
"30512","Eif2ak2","Irs1"
"30516","Fbxo40","Irs1"
"30540","Sirt1","Irs1"
"30544","Trp53bp2","Irs1"
"30552","Ubb","Irs1"
"30576","Ywhab","Irs1"
"30624","Sox6","Irf9"
"30625","Pou2f1","Irf9"
"30627","Mixl1","Irf9"
"30630","Traf6","Itch"
"30634","Jun","Itch"
"30638","Mavs","Itch"
"30642","Cyld","Itch"
"30650","Shtn1","Itch"
"30654","Wbp1l","Itch"
"30662","Smad2","Itch"
"30686","Cxcr4","Itch"
"30690","Rorc","Itch"
"30694","Traf2","Itch"
"30710","Ralbp1","Itch"
"30714","Ripk1","Itch"
"30758","Rnf11","Itch"
"30798","Ldlrad3","Itch"
"30810","Dpysl2","Itch"
"30814","Itga2b","Itga2b"
"30815","Reln","Itga3"
"30819","Cd151","Itga3"
"30823","Eng","Itga5"
"30825","Ywhaq","Itga5"
"30829","Gja1","Itga5"
"30831","Atxn3","Itga5"
"30845","Ptprc","Itga6"
"30846","Cdh17","Itga6"
"30848","Fndc5","Itgav"
"30849","Dab2","Itgb1"
"30853","Ptprc","Itgb1"
"30857","Itga6","Itgb1"
"30861","Vegfb","Itgb1"
"30865","Csf2rb","Itgb1"
"30869","Kdr","Itgb1"
"30877","Ccnd1","Itgb1"
"30885","Cnot1","Itgb1"
"30897","Wasl","Itgb1"
"30901","Hgh1","Itgb1"
"30909","Reln","Itgb1"
"30913","Itga3","Itgb1"
"30921","Nme2","Itgb1"
"30925","Cdh17","Itgb1"
"30937","Tln1","Itgb1"
"30941","Ltb","Itgb1"
"30961","Eng","Itgb1"
"30989","Slc39a7","Itgb2"
"30991","Itgb2","Itgb2"
"30997","Csk","Itgb3"
"31000","Itgb3","Itgb3"
"31006","Itga5","Itgb3"
"31009","Prkca","Itgb3"
"31012","Ubqln2","Itgb3"
"31039","Rpl28","Eif6"
"31041","Ndn","Itgb5"
"31049","Fndc5","Itgb5"
"31051","Ubqln2","Cd47"
"31054","Sirpa","Cd47"
"31066","Cbl","Itk"
"31069","Hnrnpk","Itk"
"31078","Plekhm1","Itk"
"31081","Lcp2","Itk"
"31084","Blnk","Itk"
"31090","Ankrd54","Itk"
"31102","Ebf3","Itk"
"31111","Lmo2","Itm2b"
"31113","Rabac1","Itm2b"
"31121","Vdac1","Itpr1"
"31125","Atp1a1","Itpr1"
"31133","Trpc4","Itpr1"
"31137","Itpr1","Itpr1"
"31149","Aco2","Itpr1"
"31157","Hspa9","Itpr1"
"31161","Ppif","Itpr1"
"31173","Crtc2","Itpr1"
"31185","Atp1a2","Itpr1"
"31189","Ncs1","Itpr1"
"31193","Ubc","Itpr3"
"31195","Trpc4","Itpr3"
"31197","Park7","Itpr3"
"31205","Vdac1","Itpr3"
"31207","Atp2b1","Itpr3"
"31217","Ptpn11","Itsn1"
"31223","Pik3ap1","Itsn1"
"31226","Ubc","Itsn1"
"31229","Smo","Itsn1"
"31232","Dennd1a","Itsn1"
"31235","Arhgap30","Itsn1"
"31256","Cbl","Itsn1"
"31271","Epn1","Itsn1"
"31274","Eps15l1","Itsn1"
"31292","Mib1","Jag1"
"31295","Mib1","Jag2"
"31298","Yes1","Jak2"
"31302","Src","Jak2"
"31306","Pkd1","Jak2"
"31310","Jak2","Jak2"
"31318","Mpl","Jak2"
"31322","Socs1","Jak2"
"31330","S1pr1","Jak2"
"31342","Ubash3b","Jak2"
"31362","Il12rb2","Jak2"
"31366","Stam","Jak2"
"31378","Ptprc","Jak2"
"31382","Ptpn6","Jak2"
"31386","Il6st","Jak2"
"31394","Crlf2","Jak2"
"31398","Fcer1g","Jak2"
"31402","Ptpn11","Jak2"
"31418","Ifngr1","Jak2"
"31434","Cav1","Jak2"
"31446","Egfr","Jak2"
"31454","Ptpn1","Jak2"
"31458","Cdkn1b","Jak2"
"31474","Csf2rb2","Jak2"
"31478","Sh2b1","Jak2"
"31482","Pck1","Jak2"
"31506","Il3ra","Jak2"
"31538","Sh2b1","Jak3"
"31540","Stam","Jak3"
"31546","Nkx2-5","Jarid2"
"31549","Ezhip","Jarid2"
"31552","Gata4","Jarid2"
"31555","Rb1","Jarid2"
"31558","Suz12","Jarid2"
"31573","Zkscan17","Jarid2"
"31582","Ezh1","Jarid2"
"31585","Eed","Jarid2"
"31597","Ush1g","Ush1g"
"31599","Grb2","Ajuba"
"31600","Rara","Ajuba"
"31601","Rarg","Ajuba"
"31605","Thra","Ajuba"
"31615","Casp9","Jun"
"31619","Spi1","Jun"
"31623","Mapk8","Jun"
"31627","Sp1","Jun"
"31635","Atf3","Jun"
"31639","Rela","Jun"
"31643","Jun","Jun"
"31647","Cops5","Jun"
"31655","Itgb1","Jun"
"31663","Atf4","Jun"
"31671","Brca1","Jun"
"31687","Creb1","Jun"
"31703","Barx2","Jun"
"31711","Bag1","Jun"
"31767","Batf3","Junb"
"31770","Itch","Junb"
"31773","Batf","Junb"
"31779","Rnf7","Junb"
"31788","Nfe2l2","Jund"
"31792","Abraxas2","Jund"
"31796","Fos","Jund"
"31806","Batf3","Jund"
"31808","Pik3r1","Jup"
"31810","Fbxo32","Jup"
"31812","Ptprq","Jup"
"31816","Pcp2","Jup"
"31820","Ppp1r9b","Jup"
"31832","Dlg4","Kcna1"
"31836","Kcnb1","Kcna2"
"31838","Kcna1","Kcna2"
"31844","Ranbp2","Kcna2"
"31846","Dlg4","Kcna3"
"31850","Dlg4","Kcna4"
"31854","Xirp2","Kcna5"
"31855","Dlg4","Kcnab1"
"31860","Kcna2","Kcnab2"
"31864","Kcnc1","Kcnc1"
"31866","Il16","Kcnd2"
"31870","Rara","Kcnd2"
"31872","Kcnb1","Kcnd2"
"31874","Dlg4","Kcnd2"
"31890","Patj","Kcnj10"
"31894","Il16","Kcnj10"
"31900","Dlg4","Kcnj10"
"31908","Snca","Kcnj11"
"31912","Patj","Kcnj15"
"31914","Il16","Kcnj15"
"31922","Dlg4","Kcnj16"
"31926","Il16","Kcnj2"
"31929","Kcnj2","Kcnj2"
"31932","Kcnj3","Kcnj3"
"31933","Kcnj6","Kcnj6"
"31934","Kcnk2","Kcnk2"
"31936","Stx1a","Kcnma1"
"31940","Map1a","Kcnma1"
"31946","Cttn","Kcnma1"
"31950","Gapdh","Kcnma1"
"31956","Ppp1r9b","Kcnma1"
"31968","Kcnma1","Kcnmb1"
"31973","Kdr","Kdr"
"31977","Stat3","Kdr"
"31981","Vegfa","Kdr"
"31993","Flt4","Kdr"
"31997","Tmem204","Kdr"
"32005","Plcg1","Kdr"
"32025","Src","Kdr"
"32029","Cdh5","Kdr"
"32070","Pou5f1","Kif11"
"32074","Kcnd2","Kif17"
"32075","Gabbr1","Kif1b"
"32077","Jakmip1","Kif1b"
"32078","Ppp1r9b","Kif2a"
"32081","Dlg4","Kif2a"
"32084","Hdac1","Kif2a"
"32093","Dnm1","Kif2a"
"32123","Ndn","Kif21b"
"32127","Axin1","Kif3a"
"32130","Tnks","Kif3a"
"32136","Cep290","Kif3a"
"32139","Ap3d1","Kif3a"
"32154","Uhmk1","Kif3a"
"32157","Dctn1","Kif3a"
"32163","Trim60","Kif3b"
"32166","Kif3a","Kif3b"
"32175","Clcn5","Kif3b"
"32178","Dnm1","Kif5a"
"32182","Clstn1","Kif5a"
"32186","Dlg4","Kif5a"
"32198","Kcnc1","Kif5a"
"32226","Hap1","Kif5a"
"32230","Kif5b","Kif5b"
"32238","Rusc1","Kif5b"
"32246","Clcn7","Kif5b"
"32250","Ncoa2","Kif5b"
"32254","Slc2a4","Kif5b"
"32270","Nudc","Kif5b"
"32274","Daxx","Kif5b"
"32282","Snap25","Kif5b"
"32290","Kcnc1","Kif5b"
"32294","Itgb3","Kif5b"
"32306","Kif5a","Kif5b"
"32342","Cdh2","Kif5c"
"32344","Kcnma1","Kif5c"
"32350","Kif5a","Kif5c"
"32354","Ncoa2","Kif5c"
"32356","Mapk8ip3","Kif5c"
"32360","Snap25","Kif5c"
"32364","Klc3","Kif5c"
"32376","Kif5b","Kif5c"
"32382","Kif5c","Kif5c"
"32396","Zfp821","Kifap3"
"32399","Kif3a","Kifap3"
"32405","Kif3b","Kifap3"
"32418","Kitl","Kit"
"32422","Socs1","Kit"
"32424","Cbl","Kit"
"32426","Socs6","Kit"
"32428","Grap2","Kit"
"32434","Jak2","Kit"
"32456","Atp1a1","Kl"
"32458","Wnt1","Kl"
"32464","Fgfr1","Kl"
"32476","Ctbp2","Klf3"
"32478","Ctnnb1","Klf4"
"32481","Rad21","Klf4"
"32490","Pou5f1","Klf4"
"32493","Mapk3","Klf4"
"32505","Mapk1","Klf4"
"32532","Fbxw11","Klf4"
"32547","Kcnma1","Kng1"
"32551","Chd8","Kpna1"
"32553","Kpna2","Kpna2"
"32557","Kpnb1","Kpna2"
"32565","Ngly1","Kpna2"
"32581","Pou5f1","Kpna2"
"32585","Chd8","Kpna2"
"32601","Rag1","Kpna2"
"32605","Ifng","Kpna2"
"32625","Cry2","Kpna2"
"32641","Pcyt1a","Kpna2"
"32661","Pou5f1","Kpna3"
"32665","Chd8","Kpna3"
"32673","Cry2","Kpna4"
"32675","Cry2","Kpna6"
"32677","Apbb1ip","Kras"
"32679","Raf1","Kras"
"32685","Rgl2","Kras"
"32687","Pik3cd","Kras"
"32689","Pik3ca","Kras"
"32701","Araf","Kras"
"32705","Pax6","Mafb"
"32708","Fos","Mafb"
"32720","Mafb","Mafb"
"32729","Jun","Mafb"
"32732","Taf5","Mafb"
"32747","Fbxo32","Krt14"
"32750","Fbxo32","Krt1"
"32754","Ankrd1","Krt4"
"32756","Sqstm1","Krt8"
"32762","Myh9","Krt8"
"32774","Raf1","Ksr1"
"32777","Ksr1","Ksr1"
"32820","Kcnma1","Stmn1"
"32822","Cdkn1b","Stmn1"
"32825","Ache","Lama1"
"32831","Ubc","Lama1"
"32834","Loxl3","Lama1"
"32852","Ache","Lamb1"
"32861","Ndn","Lamb1"
"32873","Lama1","Lamb1"
"32880","Ppp1r9b","Lamb2"
"32883","Apmap","Lamp1"
"32886","Slc2a8","Lamp1"
"32889","Slc36a1","Lamp1"
"32895","Cd63","Lamp1"
"32898","Plbd2","Lamp1"
"32901","Sppl2a","Lamp2"
"32903","Atp6v1g1","Lamp2"
"32905","Slc2a8","Lamp2"
"32907","Rara","Rpsa"
"32909","Itga2b","Rpsa"
"32915","Cd247","Laptm5"
"32918","Prkaca","Lasp1"
"32919","Acta2","Lasp1"
"32921","Prkg1","Lasp1"
"32926","Usp9x","Lat"
"32928","Lcp2","Lat"
"32936","Stk11","Lat"
"32944","Wwtr1","Lats1"
"32948","Asap1","Arhgef2"
"32952","Ubc","Arhgef2"
"32968","Rhob","Arhgef2"
"32972","Ksr1","Arhgef2"
"32980","Ogg1","Arhgef2"
"33004","Hip1r","Arhgef1"
"33008","Myo18a","Arhgef1"
"33010","Ivns1abp","Arhgef1"
"33012","Trim8","Arhgef1"
"33014","Vcl","Arhgef1"
"33018","Ipo5","Arhgef1"
"33024","Arhgef1","Arhgef1"
"33030","Unk","Arhgef1"
"33032","Tle1","Lbx1"
"33035","Was","Lck"
"33038","Stk11","Lck"
"33044","Cbl","Lck"
"33053","Zap70","Lck"
"33056","Dlg1","Lck"
"33059","Cd38","Lck"
"33071","Fyb","Lck"
"33098","Ptprc","Lck"
"33125","Stap1","Lck"
"33128","Fyb","Lcp2"
"33131","Lmo2","Ldb1"
"33134","Tal1","Ldb1"
"33143","Lmx1b","Ldb1"
"33149","Lhx1","Ldb1"
"33155","Lhx5","Ldb1"
"33158","Lmo4","Ldb1"
"33161","Lhx4","Ldb1"
"33164","Lhx3","Ldb1"
"33167","Lhx9","Ldb1"
"33170","Tcf4","Ldb1"
"33173","Isl1","Ldb1"
"33176","Ssbp3","Ldb1"
"33179","Pygo1","Ldb1"
"33182","Tardbp","Ldb1"
"33191","Lmx1a","Ldb1"
"33197","Lhx2","Ldb1"
"33200","Ywhaz","Ldb1"
"33203","Ssbp2","Ldb1"
"33206","Gata1","Ldb1"
"33218","Cbfa2t3","Ldb1"
"33227","Lmo3","Ldb1"
"33251","Csdc2","Ldb1"
"33257","Zfp593","Ldb1"
"33260","Isl2","Ldb1"
"33263","Lmo1","Ldb1"
"33266","Isl1","Ldb2"
"33267","Lmo2","Ldb2"
"33268","Lmo3","Ldb2"
"33270","Rlim","Ldb2"
"33271","Lmo1","Ldb2"
"33272","Lhx4","Ldb2"
"33274","Ssbp2","Ldb2"
"33275","Lhx5","Ldb2"
"33277","Lhx1","Ldb2"
"33278","Lmo4","Ldb2"
"33279","Lmx1a","Ldb2"
"33280","Lhx9","Ldb2"
"33281","Lhx2","Ldb2"
"33282","Lmx1b","Ldb2"
"33286","Pygo1","Ldb2"
"33288","Isl2","Ldb2"
"33290","Gnao1","Ldha"
"33293","Kcnma1","Ldha"
"33302","Fbxo32","Ldha"
"33311","Itga2b","Ldha"
"33319","Kcnma1","Ldhb"
"33323","Itga2b","Ldhb"
"33328","Lect2","Lect2"
"33329","Esr1","Lef1"
"33332","Smad2","Lef1"
"33344","Smad4","Lef1"
"33350","Hmgb2","Lef1"
"33371","Lepr","Lep"
"33375","Jak2","Lepr"
"33378","Socs7","Lepr"
