"","GeneNameA","GeneNameB"
"1","Abca17","Abca4"
"2","Fndc5","Abcb7"
"3","Unk","Abcb7"
"4","Rpp30","Abcb7"
"5","Cfd","Abcb7"
"6","Sting1","Abcb7"
"7","Syne2","Abi1"
"8","Nckap1","Abi1"
"9","Dlg4","Abi1"
"10","Mink1","Abi1"
"11","Prpf40a","Abi1"
"12","Cyfip1","Abi1"
"13","Tnik","Abi1"
"14","Ywhab","Abi1"
"15","Evl","Abi1"
"16","Prrc2a","Abi1"
"17","Prex1","Abi1"
"18","Rbm3","Abi1"
"19","Wipf2","Abi1"
"20","Tpm1","Abi1"
"21","Stx4a","Abi1"
"22","Abl1","Abi1"
"23","Tsc1","Abi1"
"24","Atxn1","Abi1"
"25","Abi2","Abi1"
"26","Nck2","Abi1"
"27","Pacsin2","Abi1"
"28","Shank3","Abi1"
"29","Ncf1","Abi1"
"30","Cdon","Abl1"
"31","Fmn1","Abl1"
"32","Asrgl1","Abl1"
"33","Epha4","Abl1"
"34","Dok3","Abl1"
"35","Enah","Abl1"
"36","Cish","Abl1"
"37","Sh3bp1","Abl1"
"38","Abl1","Abl1"
"39","Crkl","Abl1"
"40","Dok1","Abl1"
"41","Itgb1","Abl1"
"42","Inpp5d","Abl1"
"43","Nck1","Abl1"
"44","Pstpip1","Abl1"
"45","Prkn","Abl1"
"46","Pparg","Abl1"
"47","Crk","Abl1"
"48","Acadm","Acadl"
"49","Acadvl","Acadl"
"50","Osmr","Acadl"
"51","Eci1","Acadl"
"52","Kcnq1","Acadl"
"53","Cav3","Acadl"
"54","Ech1","Acadl"
"55","Cfd","Acadl"
"56","Fndc5","Acadl"
"57","Crat","Acadl"
"58","Kcnq1","Acadm"
"59","Cfd","Acadm"
"60","Eci1","Acadm"
"61","Mmut","Acadm"
"62","Adh5","Acadm"
"63","Ech1","Acadm"
"64","Fndc5","Acadm"
"65","Atp1b1","Acadm"
"66","Cav3","Acadm"
"67","Kcnq1","Acadvl"
"68","Metap2","Acadvl"
"69","Ppp1ca","Acadvl"
"70","Ech1","Acadvl"
"71","Fndc5","Acadvl"
"72","Cfd","Acadvl"
"73","Eci1","Acadvl"
"74","Acadm","Acadvl"
"75","Cav3","Acadvl"
"76","Atxn1","Acadvl"
"77","Crat","Acadvl"
"78","Acadl","Acads"
"79","Cpt2","Acads"
"80","Acadvl","Acads"
"81","Ech1","Acads"
"82","Eci1","Acads"
"83","Crat","Acads"
"84","Acadm","Acads"
"85","Fancd2","Slc33a1"
"86","Wdtc1","Slc33a1"
"87","Asic1","Asic2"
"88","Dlg4","Asic2"
"89","Hcn1","Asic1"
"90","Stom","Asic1"
"91","Tmf1","Ace"
"92","Nphp4","Aco1"
"93","Lgals1","Aco1"
"94","Dhodh","Aco1"
"95","Dlg4","Aco2"
"96","Kcnma1","Aco2"
"97","Cfd","Aco2"
"98","Hadhb","Aco2"
"99","Cav3","Aco2"
"100","Idh3g","Aco2"
"101","Atg16l1","Aco2"
"102","Atp5f1a","Aco2"
"103","Uqcr10","Aco2"
"104","Ndufs6","Aco2"
"105","Mettl21e","Aco2"
"106","Grin2b","Aco2"
"107","Tia1","Aco2"
"108","Tfe3","Aco2"
"109","Sdhaf3","Aco2"
"110","Atp5f1c","Aco2"
"111","Ogdh","Aco2"
"112","Fh1","Aco2"
"113","Dlat","Aco2"
"114","Ppp1r9b","Aco2"
"115","Atp5me","Aco2"
"116","Dld","Aco2"
"117","Ywhab","Aco2"
"118","Ywhah","Aco2"
"119","Slc25a4","Aco2"
"120","Got2","Aco2"
"121","Sdha","Aco2"
"122","Fndc5","Aco2"
"123","Ndufa12","Aco2"
"124","Mdh2","Aco2"
"125","Ywhaz","Aco2"
"126","Pfkm","Aco2"
"127","Coq9","Aco2"
"128","Ndufs1","Aco2"
"129","Ndufs2","Aco2"
"130","Cisd1","Aco2"
"131","Cycs","Aco2"
"132","Atxn1","Aco2"
"133","Ehhadh","Acox1"
"134","Scp2","Acox1"
"135","Ptgr3","Acox1"
"136","Elavl2","Acox1"
"137","Gpd2","Acox1"
"138","Pecr","Acox1"
"139","Crat","Acox1"
"140","Acad11","Acox1"
"141","Acsl6","Acox1"
"142","Hsdl2","Acox1"
"143","Acaa1a","Acox1"
"144","Hsd17b4","Acox1"
"145","Elavl4","Acox1"
"146","Dhrs4","Acox1"
"147","Hacl1","Acox1"
"148","Pex14","Acox1"
"149","Pex7","Acox1"
"150","Ech1","Acox1"
"151","Cat","Acox1"
"152","Fndc5","Acp1"
"153","Atxn1","Acp1"
"154","Fancd2","Acp1"
"155","Hnrnpk","Acp1"
"156","Prdx4","Acp1"
"157","Cfd","Acp1"
"158","Zap70","Acp1"
"159","Cfd","Acp2"
"160","Fndc5","Acp2"
"161","Xpo7","Acp5"
"162","Zp2","Acr"
"163","Canx","Chrna1"
"164","Chrna1","Chrna1"
"165","Stau1","Chrna1"
"166","Chrna5","Chrna4"
"167","Chrnb2","Chrna7"
"168","Canx","Chrnb1"
"169","Chrna4","Chrnb2"
"170","Canx","Chrnd"
"171","Fndc5","Adipoq"
"172","Adipoq","Adipoq"
"173","Cfd","Adipoq"
"174","Gstk1","Adipoq"
"175","Cacnb4","Acta1"
"176","Zbtb7b","Acta1"
"177","Klhl40","Acta1"
"178","Actg1","Acta1"
"179","Eef1a2","Acta1"
"180","Pgam2","Acta1"
"181","Atxn1","Acta1"
"182","Fancd2","Acta1"
"183","Hmga2","Acta1"
"184","Hip1r","Acta1"
"185","Kcnma1","Acta1"
"186","Ipp","Acta1"
"187","Prkn","Acta1"
"188","Fth1","Acta1"
"189","Adss2","Acta1"
"190","Epb41","Acta1"
"191","Ckm","Acta1"
"192","Ywhaz","Acta1"
"193","Eno3","Acta1"
"194","Fbxo32","Acta1"
"195","Tln1","Acta1"
"196","Tpt1","Acta1"
"197","Gc","Acta1"
"198","Itpr1","Acta1"
"199","Kat5","Acta1"
"200","Tpm2","Acta1"
"201","Dhx9","Acta1"
"202","Rps2","Acta1"
"203","Trim32","Acta1"
"204","Plekhh2","Actb"
"205","Pabpc1","Actb"
"206","Syn1","Actb"
"207","Tcp1","Actb"
"208","Iqcb1","Actb"
"209","Ssb","Actb"
"210","Ywhab","Actb"
"211","Ddx6","Actb"
"212","Rara","Actb"
"213","Rnf2","Actb"
"214","Banf1","Actb"
"215","Fndc5","Actb"
"216","Cibar1","Actb"
"217","Rpl7","Actb"
"218","Lipc","Actb"
"219","Tedc2","Actb"
"220","Hsp90ab1","Actb"
"221","Actn4","Actb"
"222","Pkd1","Actb"
"223","Hnrnpa2b1","Actb"
"224","Prkce","Actb"
"225","Dhx9","Actb"
"226","Nckap1","Actb"
"227","Dmap1","Actb"
"228","Ppia","Actb"
"229","Gsn","Actb"
"230","Arid1a","Actb"
"231","Capzb","Actb"
"232","Dnm1","Actb"
"233","Prom1","Actb"
"234","Cask","Actb"
"235","Tfe3","Actb"
"236","Nphp1","Actb"
"237","Rps6ka1","Actb"
"238","Rpl6","Actb"
"239","Nphp4","Actb"
"240","Tjp1","Actb"
"241","Cyfip1","Actb"
"242","Rd3","Actb"
"243","Mapt","Actb"
"244","Mt3","Actb"
"245","H3f3b","Actb"
"246","Unk","Actb"
"247","Prkn","Actb"
"248","Fbxo32","Actb"
"249","Pi4ka","Actb"
"250","Atxn2","Actb"
"251","Cxadr","Actb"
"252","Emd","Actb"
"253","Ttc23","Actb"
"254","Ncl","Actb"
"255","Cfd","Actb"
"256","Dmrt2","Actb"
"257","Cap1","Actb"
"258","Csf1","Actb"
"259","Kcnma1","Actb"
"260","Grin2b","Actb"
"261","Pgk2","Actb"
"262","Rpl7a","Actb"
"263","Dync1i1","Actb"
"264","Sult2b1","Actb"
"265","Cfl1","Actb"
"266","Micall2","Actb"
"267","Trpm7","Actb"
"268","Rpl3","Actb"
"269","Fancd2","Actb"
"270","Polr2a","Actb"
"271","Psmc2","Actb"
"272","Mme","Actb"
"273","Ro60","Actb"
"274","Pde4dip","Actb"
"275","Rpgrip1l","Actb"
"276","Lsm2","Actb"
"277","Api5","Actb"
"278","Camk2d","Actb"
"279","Eef1a1","Actb"
"280","Cct8","Actb"
"281","Nr4a1","Actb"
"282","Atp6v1a","Actb"
"283","Set","Actb"
"284","Tgm2","Actb"
"285","Pcbp1","Actb"
"286","Dab1","Actb"
"287","Pknox1","Actb"
"288","Eed","Actb"
"289","Hdgf","Actb"
"290","Kat5","Actb"
"291","Trpv1","Actb"
"292","Tpt1","Actb"
"293","Gapdh","Actb"
"294","Ppp1r9b","Actb"
"295","Rplp0","Actb"
"296","Cdk9","Actb"
"297","Patj","Actb"
"298","Marcksl1","Actb"
"299","H3f3a","Actb"
"300","Lrrk2","Actb"
"301","Rpl28","Actb"
"302","Traf6","Actb"
"303","Wdfy4","Actb"
"304","Grin1","Actb"
"305","Mks1","Actb"
"306","Rps2","Actb"
"307","Dmrt2","Actc1"
"308","Grin1","Actc1"
"309","Mapt","Actc1"
"310","Ppp1r9b","Actc1"
"311","Eed","Actc1"
"312","Nphp4","Actc1"
"313","Tfe3","Actc1"
"314","Grin2b","Actc1"
"315","Nfix","Actc1"
"316","Arf3","Actg1"
"317","Sult2b1","Actg1"
"318","Plekhg5","Actg1"
"319","Lmna","Actg1"
"320","Fbxo32","Actg1"
"321","Rps13","Actg1"
"322","Cfl2","Actg1"
"323","Smarca4","Actg1"
"324","Cotl1","Actg1"
"325","Cap1","Actg1"
"326","Nphp1","Actg1"
"327","Rpl27a","Actg1"
"328","Rpl35a","Actg1"
"329","Ank2","Actg1"
"330","Rps4x","Actg1"
"331","Ywhaz","Actg1"
"332","Ttc23","Actg1"
"333","Syp","Actg1"
"334","Tfe3","Actg1"
"335","Rpl31","Actg1"
"336","Smarca2","Actg1"
"337","Rps27a","Actg1"
"338","Tpt1","Actg1"
"339","Rnf123","Actg1"
"340","Rnf2","Actg1"
"341","Kcnma1","Actg1"
"342","Dlg4","Actg1"
"343","Rpl3","Actg1"
"344","Nckap1","Actg1"
"345","Rps2","Actg1"
"346","Tedc2","Actg1"
"347","Cask","Actg1"
"348","Iqcb1","Actg1"
"349","Mks1","Actg1"
"350","Kat5","Actg1"
"351","Eed","Actg1"
"352","Hspa8","Actg1"
"353","Itga2b","Actg1"
"354","Git1","Actg1"
"355","Klhl17","Actg1"
"356","Tpi1","Actg1"
"357","Rps16","Actg1"
"358","Nphp4","Actg1"
"359","Actb","Actg1"
"360","Lrrk2","Actg1"
"361","Rps15","Actg1"
"362","Ppp1ca","Actg1"
"363","Rgs14","Actg1"
"364","Pgk2","Actg1"
"365","Uba52","Actg1"
"366","Kcnq2","Actg1"
"367","Cibar1","Actg1"
"368","Kcnd2","Actg1"
"369","Eef1a1","Actg1"
"370","Rps8","Actg1"
"371","Grn","Actg1"
"372","Ep400","Actg1"
"373","Kat5","Actg2"
"374","Plec","Actg2"
"375","Zbtb7b","Actg2"
"376","Grin1","Actn2"
"377","Trpv1","Actn2"
"378","Atxn2","Actn2"
"379","Ar","Actn2"
"380","Rab6b","Actn2"
"381","Got1","Actn2"
"382","Igsf8","Actn2"
"383","Tulp3","Actn2"
"384","Nfix","Actn2"
"385","Appl1","Actn2"
"386","Prkce","Actn2"
"387","Grip1","Actn2"
"388","Atxn1","Actn2"
"389","Acta1","Actn2"
"390","Ywhaz","Actn2"
"391","Tuba4a","Actn2"
"392","Myh7","Actn2"
"393","Ryr2","Actn2"
"394","Dlg4","Actn2"
"395","Raver1","Actn2"
"396","Ppp1r9b","Actn2"
"397","Fgf12","Actn2"
"398","Grin2b","Actn2"
"399","Pgam2","Actn2"
"400","Ywhab","Actn2"
"401","Atxn1","Actn3"
"402","Rab33b","Actn3"
"403","Usp42","Actn3"
"404","Trim32","Actn3"
"405","Nrap","Actn3"
"406","Grin2b","Actn3"
"407","Rab10","Actn3"
"408","Cfd","Acta2"
"409","Casp7","Acta2"
"410","Nphp4","Acta2"
"411","Pdlim5","Acta2"
"412","Slc6a4","Acta2"
"413","Wdfy4","Acta2"
"414","Fancd2","Acta2"
"415","Atxn1","Acta2"
"416","Fndc5","Acta2"
"417","Inha","Acvr1"
"418","Smad7","Acvr1"
"419","Smad6","Acvr1"
"420","Inhba","Acvr1b"
"421","Acvr2b","Acvr1b"
"422","Tec","Acvr1b"
"423","Tgfbrap1","Acvr1b"
"424","Txk","Acvr1b"
"425","Acvr2a","Acvr1b"
"426","Btk","Acvr1b"
"427","Tgfbr3","Acvr2a"
"428","Inhba","Acvr2a"
"429","Acvr2a","Acvr2b"
"430","Inhba","Acvr2b"
"431","Eng","Acvrl1"
"432","Cdh5","Acvrl1"
"433","Fndc5","Adam10"
"434","Cfd","Adam10"
"435","Mme","Adam10"
"436","Dlg1","Adam10"
"437","Adam2","Adam11"
"438","Adam28","Adam11"
"439","Adam12","Adam11"
"440","Ywhab","Adam11"
"441","Adam1b","Adam11"
"442","Adam7","Adam11"
"443","Adam5","Adam11"
"444","Adam19","Adam11"
"445","Adam19","Adam12"
"446","Adam5","Adam12"
"447","Adam2","Adam12"
"448","Adam8","Adam12"
"449","Fst","Adam12"
"450","Adam7","Adam12"
"451","Sh3gl2","Adam15"
"452","Pacsin3","Adam15"
"453","Fndc5","Adam17"
"454","Wdtc1","Adam17"
"455","Cfd","Adam17"
"456","Adam7","Adam19"
"457","Adam7","Adam2"
"458","Adam5","Adam2"
"459","Adam19","Adam2"
"460","Adam2","Adam22"
"461","Dlgap1","Adam22"
"462","Syngap1","Adam22"
"463","Kalrn","Adam22"
"464","Lgi1","Adam22"
"465","Ywhaz","Adam22"
"466","Slc6a4","Adam22"
"467","Adam19","Adam22"
"468","Adam7","Adam22"
"469","Adam5","Adam22"
"470","Adam1b","Adam22"
"471","Adam8","Adam22"
"472","Adam25","Adam22"
"473","Ywhab","Adam22"
"474","Adam12","Adam22"
"475","Grin2b","Adam22"
"476","Mapt","Adam22"
"477","Adam28","Adam22"
"478","Ppp1r9b","Adam22"
"479","Adam32","Adam22"
"480","Adam26a","Adam22"
"481","Dlg4","Adam22"
"482","Adam11","Adam22"
"483","Adam19","Adam5"
"484","Adam7","Adam5"
"485","Adam19","Adam8"
"486","Syngap1","Adam9"
"487","Cfd","Adamts1"
"488","Fndc5","Adamts1"
"489","Dchs1","Adamts1"
"490","Gucy1b1","Adcy7"
"491","Adcy7","Adcy9"
"492","Gucy1b1","Adcy9"
"493","Sharpin","Adcyap1"
"494","Ppp1r9b","Add1"
"495","Tia1","Add1"
"496","Mtpn","Add1"
"497","Hsph1","Add1"
"498","Pex5l","Add1"
"499","Lnx1","Add1"
"500","Fancd2","Add1"
"501","Cdkl5","Add1"
"502","Trpv1","Add1"
"503","Pdha1","Add1"
"504","Ywhab","Add1"
"505","Atp1b1","Add1"
"506","Foxp3","Add1"
"507","Add2","Add1"
"508","Ppp1r9b","Add2"
"509","Prkaca","Add2"
"510","Atg16l1","Add2"
"511","Rph3a","Add2"
"512","Tia1","Add2"
"513","Trpv1","Add2"
"514","Tnk2","Add2"
"515","Mtpn","Add2"
"516","Slc6a4","Add2"
"517","Rgs14","Add2"
"518","Fyn","Add2"
"519","Ywhab","Add2"
"520","Abhd5","Plin2"
"521","Hspa8","Plin2"
"522","Fancd2","Adh1"
"523","Desi1","Adk"
"524","Wdfy4","Adm"
"525","C4b","Cfd"
"526","Arglu1","Adnp"
"527","Tfcp2l1","Adnp"
"528","Kdm1a","Adnp"
"529","Tnik","Adnp"
"530","Smarca4","Adnp"
"531","Eed","Adnp"
"532","Smarca2","Adnp"
"533","Drd2","Adora2a"
"534","Cnr1","Adora2a"
"535","Anks1b","Adprh"
"536","Srpk2","Adprh"
"537","Zbtb7b","Parp2"
"538","Parp2","Parp2"
"539","Ywhah","Parp2"
"540","Cxcr4","Adra1a"
"541","Adrb1","Adrb2"
"542","Cav3","Adrb2"
"543","Magi3","Adrb2"
"544","Gria1","Adrb2"
"545","Kcnk2","Adrb2"
"546","Atxn1","Adsl"
"547","Wars1","Adsl"
"548","Fancd2","Adsl"
"549","Pag1","Adsl"
"550","Rad23b","Adsl"
"551","Foxp3","Adsl"
"552","Lta4h","Adsl"
"553","Cfd","Adsl"
"554","Itga2b","Adsl"
"555","Fndc5","Adsl"
"556","Eno3","Adss1"
"557","Adss1","Adss1"
"558","Anxa6","Adss2"
"559","Pdia3","Adss2"
"560","Wdr1","Adss2"
"561","Idh1","Adss2"
"562","Fancd2","Avil"
"563","Crk","Avil"
"564","Scarf1","Avil"
"565","Gmeb2","Aebp1"
"566","Nfe2","Aebp1"
"567","Fndc5","Aebp1"
"568","Wdtc1","Aebp1"
"569","Cfd","Aebp1"
"570","Suz12","Aebp2"
"571","Jarid2","Aebp2"
"572","Eed","Aebp2"
"573","Ezh2","Aebp2"
"574","Ezhip","Aebp2"
"575","Ezh1","Aebp2"
"576","Smarca4","Afp"
"577","Foxa2","Afp"
"578","H2az1","Afp"
"579","Kat5","Afp"
"580","Cfd","Aga"
"581","Ampd3","Aga"
"582","Cst3","Aga"
"583","C4b","Aga"
"584","Apoa2","Aga"
"585","Qtrt2","Aga"
"586","Krt6a","Aga"
"587","Fndc5","Aga"
"588","Alb","Aga"
"589","Mmp14","Acan"
"590","Lum","Acan"
"591","Slc6a4","Acan"
"592","Agtrap","Agtr1a"
"593","Ankrd1","Agtr1a"
"594","Mybl2","Nr0b1"
"595","Tfcp2l1","Nr0b1"
"596","Nanog","Nr0b1"
"597","Nr4a1","Nr0b1"
"598","Pou5f1","Nr0b1"
"599","Hnf4a","Nr0b1"
"600","Rif1","Nr0b1"
"601","Zfp281","Nr0b1"
"602","Atxn1","Ahcyl"
"603","Cacna1c","Ahcyl"
"604","Aip","Ahr"
"605","Hsp90aa1","Ahr"
"606","Maf","Ahr"
"607","Arnt","Ahr"
"608","Fancd2","Ahr"
"609","Calcoco1","Ahr"
"610","Arnt","Ahrr"
"611","Wdr48","Ahsg"
"612","Phlpp1","Ahsg"
"613","Kcnma1","Ahsg"
"614","Usp1","Ahsg"
"615","Alb","Ahsg"
"616","Foxo3","Ahsg"
"617","Fancd2","Ahsg"
"618","Apmap","Ahsg"
"619","Ptbp2","Aicda"
"620","Top2b","Aicda"
"621","Ywhah","Aip"
"622","Fancd2","Aip"
"623","Ccdc87","Aire"
"624","Aire","Aire"
"625","Ubac1","Aire"
"626","Csf1","Ak1"
"627","Cav3","Ak1"
"628","Kcnma1","Ak1"
"629","Dmd","Ak1"
"630","Fbxo32","Ak1"
"631","Ubc","Ak1"
"632","Pgam2","Ak1"
"633","Anks1b","Ak1"
"634","Atxn1","Ak1"
"635","Uvrag","Ak2"
"636","Fndc5","Ak2"
"637","Cfd","Ak2"
"638","Ubc","Ak4"
"639","Nphs2","Akap1"
"640","Ropn1","Akap3"
"641","Cfd","Alpl"
"642","Tfe3","Alpl"
"643","Ubc","Alpl"
"644","Fndc5","Alpl"
"645","Tsc1","Akt1"
"646","Hdac6","Akt1"
"647","Prkce","Akt1"
"648","Mapt","Akt1"
"649","Mtor","Akt1"
"650","Hoxc12","Akt1"
"651","Hmox1","Akt1"
"652","Parvb","Akt1"
"653","Akt1s1","Akt1"
"654","Map4k4","Akt1"
"655","Vhl","Akt1"
"656","Src","Akt1"
"657","Akt1","Akt1"
"658","Insr","Akt1"
"659","Hoxc11","Akt1"
"660","Traf6","Akt1"
"661","Mapkap1","Akt1"
"662","Pde3a","Akt1"
"663","Fndc5","Akt1"
"664","Pik3r1","Akt1"
"665","Cfd","Akt1"
"666","Ilk","Akt1"
"667","Ppl","Akt1"
"668","Ccdc88a","Akt2"
"669","Grin2b","Akt2"
"670","Rab3d","Akt2"
"671","Map4k4","Akt2"
"672","Grin1","Akt2"
"673","Ywhab","Akt2"
"674","Akt1s1","Akt2"
"675","Vim","Akt2"
"676","Fndc5","Alas1"
"677","Cfd","Alas1"
"678","Alas2","Alas2"
"679","Qtrt2","Alb"
"680","Atg16l1","Alb"
"681","Nphp1","Alb"
"682","Gfap","Alb"
"683","Fbxo32","Alb"
"684","Tedc2","Alb"
"685","Ryr2","Alb"
"686","Set","Alb"
"687","Ppp1r9b","Alb"
"688","Nap1l1","Alb"
"689","H2az1","Alb"
"690","Chkb","Alb"
"691","Wdtc1","Alb"
"692","Acta1","Alb"
"693","Rab32","Alb"
"694","Fancd2","Alb"
"695","Rnf123","Alb"
"696","Eed","Alb"
"697","Foxa2","Alb"
"698","Cfd","Alb"
"699","Kat5","Alb"
"700","Ttr","Alb"
"701","C4b","Alb"
"702","Kcnma1","Alb"
"703","Fga","Alb"
"704","Rab5c","Alb"
"705","Ampd3","Alb"
"706","Cd6","Alcam"
"707","Atp1b1","Alcam"
"708","Abcd2","Abcd1"
"709","Fancd2","Aldh1a1"
"710","Ywhab","Aldh1a1"
"711","Rab1a","Aldh2"
"712","Cav3","Aldh2"
"713","Fndc5","Aldh2"
"714","Rab19","Aldh2"
"715","Eif6","Aldh2"
"716","Kcnh2","Aldh2"
"717","Fancd2","Aldh2"
"718","Cfd","Aldh2"
"719","Wdtc1","Aldh2"
"720","Rab3a","Aldh2"
"721","Mettl21e","Aldh2"
"722","Rab35","Aldh2"
"723","Osmr","Aldh2"
"724","Rab33b","Aldh2"
"725","Atg16l1","Aldh2"
"726","Rab21","Aldh2"
"727","Rab6a","Aldh2"
"728","Dlg4","Aldh2"
"729","Lta4h","Aldh2"
"730","Sirt3","Aldh2"
"731","Fhit","Aldh2"
"732","Fancd2","Aldh3a2"
"733","Cfd","Aldh3a2"
"734","Rgs14","Aldh3a2"
"735","Wdtc1","Aldh3a2"
"736","Fndc5","Aldh3a2"
"737","Stam2","Aldoa"
"738","Ywhab","Aldoa"
"739","Iqcb1","Aldoa"
"740","Mettl21e","Aldoa"
"741","Mbp","Aldoa"
"742","Cfd","Aldoa"
"743","Fancd2","Aldoa"
"744","Itga2b","Aldoa"
"745","Aldoc","Aldoa"
"746","Dmd","Aldoa"
"747","Hadh","Aldoa"
"748","Abcf1","Aldoa"
"749","Ywhaz","Aldoa"
"750","Fndc5","Aldoa"
"751","Kcnma1","Aldoa"
"752","Tfe3","Aldoa"
"753","Fbxo32","Aldoa"
"754","Traf6","Aldoa"
"755","Ppp1r9b","Aldoa"
"756","Ppp1r9b","Aldoc"
"757","Itga2b","Aldoc"
"758","Chaf1a","Aldoc"
"759","Rpgrip1l","Aldoc"
"760","Tia1","Aldoc"
"761","Lancl1","Aldoc"
"762","Prnp","Aldoc"
"763","Fbxo32","Aldoc"
"764","Ywhab","Aldoc"
"765","Dlg4","Aldoc"
"766","Gfap","Aldoc"
"767","Grin2b","Aldoc"
"768","Mapt","Akr1b1"
"769","Prkce","Akr1b1"
"770","Nphp1","Akr1b1"
"771","Fancd2","Akr1b1"
"772","Got1","Akr1b1"
"773","Fbxo32","Akr1b1"
"774","Tfe3","Akr1b1"
"775","Fgfr1","Alk"
"776","Plcb2","Alk"
"777","Kit","Alk"
"778","Epha8","Alk"
"779","Fes","Alk"
"780","Fgfr2","Alk"
"781","Ret","Alk"
"782","Matk","Alk"
"783","Map3k4","Alk"
"784","Ephb3","Alk"
"785","Fndc5","Alox15"
"786","Cfd","Alox15"
"787","Rabac1","Alox15"
"788","Gsap","Alox5"
"789","Alox5","Alox5ap"
"790","Cops5","Gfer"
"791","Txn1","Gfer"
"792","Jdp2","Alx3"
"793","Dlx2","Alx4"
"794","Lmx1b","Alx4"
"795","Pou3f4","Alx4"
"796","Ercc8","Alx4"
"797","Hoxa11","Alx4"
"798","Hoxa10","Alx4"
"799","Foxh1","Alx4"
"800","Mixl1","Alx4"
"801","Foxa1","Alx4"
"802","Alx4","Alx4"
"803","Sox2","Alx4"
"804","Rax","Alx4"
"805","Cdx1","Alx4"
"806","Dlx5","Alx4"
"807","Hoxc4","Alx4"
"808","Prrx1","Alx4"
"809","Hoxd12","Alx4"
"810","Pou4f2","Alx4"
"811","Hoxd13","Alx4"
"812","Ldb1","Alx4"
"813","Sox15","Alx4"
"814","Pax3","Alx4"
"815","Gtf3c1","Alx4"
"816","Cdx4","Alx4"
"817","Cdx2","Alx4"
"818","Dlx1","Alx4"
"819","Tbx21","Alx4"
"820","Hoxb13","Alx4"
"821","Serpina1b","Ambp"
"822","Serpinc1","Ambp"
"823","Alb","Ambp"
"824","Apoa1","Ambp"
"825","Serpina1c","Ambp"
"826","Ctsb","Ambp"
"827","Kng1","Ambp"
"828","Amelx","Amelx"
"829","Kcnq1","Ampd3"
"830","Slc6a4","Ampd3"
"831","Wdtc1","Ampd3"
"832","Cav3","Ampd3"
"833","App","Mat1a"
"834","Mid1ip1","Mat1a"
"835","Fancd2","Amy1"
"836","Ang3","Ang3"
"837","Atp1b1","Ank1"
"838","Anks1b","Ank1"
"839","Hook1","Ank3"
"840","Spata7","Ank3"
"841","Rgs14","Ank3"
"842","Ppp1r9b","Ank3"
"843","Actg1","Ank3"
"844","Ywhab","Ank3"
"845","Agap2","Ank3"
"846","Dlg4","Ank3"
"847","Shank3","Ank3"
"848","Tnik","Ank3"
"849","Adsl","Ankfy1"
"850","Washc4","Ankfy1"
"851","Dsc1","Ankfy1"
"852","Fancd2","Ankfy1"
"853","Krt77","Ankfy1"
"854","Lta4h","Ankfy1"
"855","Dnajc11","Ankfy1"
"856","Dcaf5","Ankfy1"
"857","Snx6","Ankfy1"
"858","Fndc5","Ankfy1"
"859","Cfd","Ankfy1"
"860","Wars1","Ankfy1"
"861","Vps26a","Ankfy1"
"862","Fxr1","Ankfy1"
"863","Eed","Ankfy1"
"864","Abcf1","Anp32a"
"865","Set","Anp32a"
"866","Setbp1","Anp32a"
"867","E4f1","Anp32a"
"868","Sap30","Anp32a"
"869","Ywhah","Anp32a"
"870","Xpo7","Anp32a"
"871","Atxn1","Anp32a"
"872","Fbp1","Slc25a4"
"873","Grin2b","Slc25a4"
"874","Ilk","Slc25a4"
"875","Atxn1","Slc25a4"
"876","Nphs2","Slc25a4"
"877","Mapt","Slc25a4"
"878","Fndc5","Slc25a4"
"879","Dlg4","Slc25a4"
"880","Ywhab","Slc25a4"
"881","Mdh2","Slc25a4"
"882","Ppp1ca","Slc25a4"
"883","Grid2","Slc25a4"
"884","Ubc","Slc25a4"
"885","Prkce","Slc25a4"
"886","Pdha1","Slc25a4"
"887","Fancd2","Slc25a4"
"888","Dtnbp1","Slc25a4"
"889","Pfkm","Slc25a4"
"890","Tfe3","Slc25a4"
"891","Cox5a","Slc25a4"
"892","Cfd","Slc25a4"
"893","Ppp1r9b","Slc25a4"
"894","Rd3","Slc25a4"
"895","Lipc","Slc25a4"
"896","Eed","Slc25a4"
"897","Psma3","Slc25a5"
"898","Atxn1","Slc25a5"
"899","Pag1","Slc25a5"
"900","Fndc5","Slc25a5"
"901","Grid2","Slc25a5"
"902","Cox5a","Slc25a5"
"903","Mapt","Slc25a5"
"904","Coq2","Slc25a5"
"905","Ywhae","Slc25a5"
"906","Cfd","Slc25a5"
"907","Ppp1r9b","Slc25a5"
"908","Slc6a4","Slc25a5"
"909","Lipc","Slc25a5"
"910","Hspb2","Slc25a5"
"911","Dlg4","Slc25a5"
"912","Fancd2","Slc25a5"
"913","Vdac1","Slc25a5"
"914","Cbl","Slc25a5"
"915","Ubc","Slc25a5"
"916","Nphs2","Slc25a5"
"917","Prkce","Slc25a5"
"918","Soat1","Slc25a5"
"919","B9d1","Slc25a5"
"920","Ywhab","Slc25a5"
"921","Rd3","Slc25a5"
"922","Ilk","Slc25a5"
"923","Tfe3","Slc25a5"
"924","Sdha","Slc25a5"
"925","Slc25a4","Slc25a5"
"926","Itga2b","Slc25a5"
"927","Ecsit","Slc25a5"
"928","Mettl21e","Slc25a5"
"929","Uvrag","Slc25a5"
"930","Cdk1","Slc25a5"
"931","Fbp1","Slc25a5"
"932","Mdh2","Slc25a5"
"933","Cbx1","Slc25a5"
