"","baseMean","lgFC_Treatment_6H_vs_Naive","lfcSE","stat","pvalue","padj"
"Larp1",159.205877488607,1.47453902604547,0.234293630525738,6.29355148382274,3.10283530392688e-10,1.01999804204216e-08
"Cpeb4",119.391037798995,1.8430798398867,0.292907906493038,6.29235264405711,3.12690114077091e-10,1.02360055947672e-08
"Plxnb2",42.0164334263296,-1.70527804513811,0.271013789020199,-6.29221875131605,3.12960022817157e-10,1.02360055947672e-08
"Map3k8",127.465056977358,1.99747401981738,0.317714395228078,6.28701138449662,3.23635652225208e-10,1.05585112534531e-08
"Ralgps2",147.732195840855,-1.19877641125377,0.191082721138182,-6.27359922505432,3.52795916068959e-10,1.14809364445356e-08
"BC147527",21.210880474452,2.88483258064349,0.46040068012263,6.26591728725315,3.7063704164494e-10,1.20313056726448e-08
"Gbp6",22.4650514916095,3.17772404750923,0.507321307024574,6.26373070381471,3.75874375215353e-10,1.21708122694731e-08
"N4bp1",263.407058236133,0.998548043109747,0.159431269407447,6.2631881864895,3.77184965434102e-10,1.21827922002556e-08
"Il15ra",187.082170435658,1.79363556471478,0.286919815692281,6.25134782129664,4.06925484067665e-10,1.31106937055831e-08
"Socs3",670.056162399023,1.495591454547,0.239329312148587,6.24909435923361,4.12839460451341e-10,1.32682300043815e-08
"Ets2",189.629856200703,1.51570252210343,0.243097112869339,6.234967187447,4.51872797702685e-10,1.44510036440622e-08
"Psme2b",196.96567440214,1.40324450207649,0.225048744940914,6.23529139184893,4.50937906456863e-10,1.44510036440622e-08
"Ubc",2959.92225692866,0.696286529337626,0.111707396875484,6.23312823334118,4.5721160022467e-10,1.45857257293348e-08
"Arid5a",334.111658885592,1.17959774961343,0.189373609875361,6.22894473200251,4.69587398093812e-10,1.49437247668576e-08
"Cmtr1",55.6550570613987,1.45228829356507,0.233710909913248,6.21403722275588,5.16402867170502e-10,1.63650512199408e-08
"Rmnd5b",116.685591656218,-1.15895720948974,0.186509740179399,-6.21392324269483,5.16777790994116e-10,1.63650512199408e-08
"Olfm1",62.0451964046212,-1.70541451117045,0.27474625347314,-6.20723481980865,5.39249938800698e-10,1.70350370910894e-08
"Chi3l1",130.538300916518,2.03954091856129,0.328990229909248,6.19939661771688,5.66800336182369e-10,1.78617955090853e-08
"Nbeal2",114.404409333467,-1.10261137363117,0.177869184078697,-6.1990016952196,5.68224199600271e-10,1.78632034786959e-08
"Hspa1a",50.75823015866,1.85324986326953,0.299143008299211,6.19519698556972,5.82121805783712e-10,1.82557908680645e-08
"Pold4",238.823614290099,-1.04763733952074,0.169139737474934,-6.19391607886345,5.86874824404105e-10,1.83603930572028e-08
"Rassf4",155.431185294751,1.20621389565029,0.194835766141057,6.19092643789549,5.98116199477371e-10,1.86669903991106e-08
"Rgs1",396.158762030762,2.14417751444483,0.346477299518342,6.18850792656711,6.07363543497124e-10,1.89100303254201e-08
"Arrb1",56.6364372713521,-1.51881265187452,0.245462701988259,-6.18754963410761,6.11066100088886e-10,1.89342778190221e-08
"Nxf1",360.511940954256,0.84353121616655,0.136325172309398,6.18764093143492,6.10712407437702e-10,1.89342778190221e-08
"Cd14",336.981398100106,1.74053579956259,0.281637115194527,6.18006543051117,6.40750397795235e-10,1.98066805542813e-08
"Ptgs1",58.1418598035675,-2.13034349129771,0.344784947372851,-6.17876014463575,6.46069624852892e-10,1.9923556621654e-08
"Ncoa5",144.979236203276,1.12278353678827,0.182168675047284,6.16342813327726,7.11866945219303e-10,2.18929158255558e-08
"Smap2",481.692539627435,0.904035326828312,0.146684989746083,6.16310727084776,7.13311494625121e-10,2.18929158255558e-08
"Rflnb",155.752922019983,-1.21548070882472,0.197417007641975,-6.15691992976132,7.41733255606479e-10,2.27114163749766e-08
"Bin2",208.520668566864,-1.57313165146262,0.255638662662042,-6.15373134517732,7.56808446020724e-10,2.31183561152368e-08
"Dscaml1",30.0700556453737,2.72926143160405,0.44377275408298,6.1501329373946,7.74180299722692e-10,2.35933723341372e-08
"Slc49a3",17.6577523746747,2.96683903781561,0.483227935340647,6.13962650094757,8.27157319566384e-10,2.51486892089761e-08
"Cd79b",1386.91503687153,-1.04856774374072,0.170865842658406,-6.13678970253296,8.42057354089635e-10,2.55417490636275e-08
"Chchd10",338.248258706433,-0.779358686687764,0.127095458907194,-6.13207343038794,8.67410474102026e-10,2.62493001415174e-08
"Ccl7",80.5374756946682,3.14894853882147,0.513775664945973,6.12903403891775,8.84142110796765e-10,2.66932601842417e-08
"H2-Eb2",56.4551559234689,-1.46248627099931,0.238657063960932,-6.12798233049039,8.90004667463995e-10,2.68077684953341e-08
"Swap70",322.597357183009,1.25996176903628,0.20572083721602,6.12461910075373,9.09007978253275e-10,2.73166388267666e-08
"Add3",279.654847043179,-1.27106980401713,0.207643815030244,-6.12139496585532,9.27596557819555e-10,2.7810719020553e-08
"Hhex",74.6843821099156,-1.5729158335215,0.257066398355824,-6.11871424496451,9.43333909280607e-10,2.82172304688278e-08
"Zc3h12c",34.1661140893166,1.91691305681137,0.313470922423524,6.11512239154822,9.64828848997759e-10,2.87936941295368e-08
"Tmem108",20.6562737025859,-2.44524127443388,0.401333625520311,-6.09278943737579,1.10959972263874e-09,3.30380128910734e-08
"Ccl17",1313.44947813403,2.2231744981258,0.364992504029538,6.09101412654187,1.12197648970238e-09,3.33299070977643e-08
"Cars",199.972091440417,0.904557806365861,0.148992784716719,6.07115175466855,1.26996106588093e-09,3.75537345326252e-08
"Crtc2",286.872998114532,0.909264703413468,0.149760410336829,6.0714624203314,1.26750624998004e-09,3.75537345326252e-08
"Kpna3",59.8152299832221,1.90593959970298,0.314054664931469,6.06881480368674,1.28857631735984e-09,3.80174042424708e-08
"H2-D1",4081.88653382915,0.568078553665051,0.0936298806005892,6.06727841604742,1.30095922554877e-09,3.82955088393357e-08
"Enpp4",24.0931681428117,2.69636095902637,0.445113670051899,6.05769074383176,1.3808955129477e-09,4.05563688972757e-08
"Pld4",75.5452432065582,-1.52451236137947,0.251919680867288,-6.05158102825078,1.43431108482337e-09,4.20298578521093e-08
"Pxdc1",67.8104543099297,-1.85135316967422,0.307016825522443,-6.03013586152427,1.63821898061689e-09,4.78966416183973e-08
"Bbx",233.622855968994,1.79766358338943,0.298352191975702,6.02530710931005,1.68788811752102e-09,4.92376731939916e-08
"Ifi44",12.8693134081157,4.92423427084894,0.817489468895589,6.02360575666067,1.7057356398836e-09,4.96255214710126e-08
"Irak3",102.509292961486,1.42008728488921,0.235765228358429,6.02331096394874,1.70884670908521e-09,4.96255214710126e-08
"Tra2a",162.172991423806,1.00575243857196,0.167086313179341,6.01935861432556,1.75109531485696e-09,5.07386722998374e-08
"Max",345.243179836676,1.84306222898621,0.306224847418288,6.01865669792848,1.75870413143291e-09,5.0845392656962e-08
"Rnaset2a",399.733942616922,0.750733835620028,0.125114380244231,6.00038008544302,1.96856184344833e-09,5.67857750475341e-08
"Rfc3",102.728653826738,1.71161870860701,0.286298299729897,5.97844524477373,2.25277307012139e-09,6.48398151204717e-08
"Gm11772",13.7860133936379,4.01083861642799,0.671466763271356,5.97324966151319,2.32573560036647e-09,6.67914135165112e-08
"Mthfr",146.321865612483,1.64427507296613,0.275684451870674,5.9643373494907,2.45628801853397e-09,7.03846071151593e-08
"Nectin2",50.6349862364641,2.00230569361764,0.335934967470834,5.96039676575639,2.51626226482194e-09,7.19439930551296e-08
"Eif6",371.135393168337,0.780852171507313,0.13126825568848,5.94852249244782,2.70573711795643e-09,7.71909849157968e-08
"Cd47",859.408451784125,0.960839042846629,0.161629629393923,5.94469619493388,2.76970056189824e-09,7.86692142054957e-08
"Csf2rb",1150.150019291,-0.818354932905315,0.137661005485531,-5.94471128566127,2.76944542412674e-09,7.86692142054957e-08
"Ifrd1",401.205595254449,0.941172718418414,0.158417997030774,5.94107194926585,2.83164289829726e-09,8.01087985190083e-08
"Mtdh",417.18986008532,0.803581756611253,0.135260178817399,5.94100764642701,2.83275399333738e-09,8.01087985190083e-08
"Slc26a11",50.6294064391223,-1.89094253922356,0.318588223535984,-5.93538115827428,2.93163614670782e-09,8.27245127933762e-08
"Nrp2",252.656854552446,1.40791704889125,0.237276230616059,5.93366240367087,2.96250674664242e-09,8.3413885614158e-08
"Zfyve26",134.908311995026,1.62865997821005,0.275006198291979,5.92226643735815,3.17534608323829e-09,8.92127602388337e-08
"Col9a3",19.1038974391408,2.70875935368663,0.457478113080208,5.92106873801787,3.19856124318042e-09,8.96704874927983e-08
"D16Ertd472e",146.889417873378,1.21231219784118,0.205115555237097,5.91038644748249,3.41306063872197e-09,9.54772384292158e-08
"Alox5ap",244.287276973728,-1.15599688021165,0.196022065619218,-5.89727935250531,3.69543932837706e-09,1.03153728838663e-07
"Met",41.5977163607607,2.76891586944177,0.471086641836967,5.87772104648221,4.15953081883016e-09,1.15858587452663e-07
"Fzd5",26.0976885182791,2.05573877242931,0.349994918935003,5.87362461913649,4.26368241771573e-09,1.18504752519859e-07
"Dapk1",43.2772500538497,-1.69532753021553,0.288915100494249,-5.86790904080581,4.41325233200982e-09,1.22399238124606e-07
"Cyth1",503.708802526507,0.861381985265105,0.147004341042448,5.85956835802812,4.64071828305382e-09,1.28432870089985e-07
"Eif2ak3",69.7170026079496,-1.43574761092862,0.245263795631736,-5.85389134678644,4.80202406411205e-09,1.32613679484817e-07
"Wdr43",259.847572189915,1.49134947706248,0.255135112468235,5.84533215610673,5.05558462587641e-09,1.39319004413513e-07
"Lrp8",138.602876551076,1.36206557782191,0.233203255231221,5.84067995307968,5.19881944421037e-09,1.42962015799178e-07
"Kif21b",206.828266052412,-1.03211286911066,0.176844243435403,-5.83628196802268,5.33785332938477e-09,1.46474314241931e-07
"Zdhhc9",37.1773941145835,-1.67546259666721,0.287098637604265,-5.83584307695899,5.35192491871059e-09,1.4654996098761e-07
"Slc7a11",206.982806335995,1.51207958010305,0.25946863467248,5.82760063470372,5.62299427367680e-09,1.53647725385363e-07
"Dusp16",146.495798061576,1.41424240674238,0.243071944663841,5.81820501209309,5.9482919770393e-09,1.62194268813922e-07
"Ppp6r1",392.107631407892,0.792999385961852,0.136393766114417,5.81404420856467,6.09812981574885e-09,1.6593062473441e-07
"Batf2",23.731507208794,3.48019606049054,0.598721466024312,5.8127130192944,6.14683883349127e-09,1.66905359688425e-07
"Sgsh",24.5610537265305,-2.0781661382872,0.358554747562919,-5.79595208935986,6.79346574177100e-09,1.84077339513427e-07
"Cd83",669.147784722316,0.926214774422996,0.159832021707521,5.79492622647225,6.8351220367313e-09,1.8481941674268e-07
"Tbxas1",60.5176702695216,-1.4780430781036,0.255079975205789,-5.79443006810384,6.8553581195905e-09,1.84980413260284e-07
"Psmb8",2474.25795193603,0.800455336583176,0.138526475098131,5.77835634680044,7.5433910353786e-09,2.03122662557637e-07
"H2-DMa",449.990920566282,-0.945930748781642,0.163771453954461,-5.77591958757766,7.65339208605308e-09,2.05231333951469e-07
"Il2ra",56.1429176849482,1.66133070018712,0.287622730661396,5.7760758211524,7.64629278270481e-09,2.05231333951469e-07
"Ppan",169.40182613501,1.27602503491978,0.221113649453901,5.77090124499893,7.88486762604655e-09,2.11001664240816e-07
"Fcer1g",809.523764761526,0.823696085312914,0.142885004965628,5.76474827089841,8.17798107275905e-09,2.18394249184279e-07
"H2-T10",92.2262600362782,1.39371501529197,0.242172707303945,5.75504577211815,8.66183221391636e-09,2.30839610770874e-07
"Ifi205",15.9207019777245,5.19537499986147,0.904754523401024,5.74230342649381,9.33972707682113e-09,2.47917138261889e-07
"Lat2",66.2198936753087,-1.33383621076891,0.232283305722776,-5.74228185111508,9.34091750091121e-09,2.47917138261889e-07
"Ifi27l2a",1984.74471821996,2.02456552758953,0.352868450431706,5.73745123745871,9.61119388554749e-09,2.54568881811066e-07
"Eeig2",32.709864078331,2.24944107667258,0.392717532415281,5.72788554368361,1.016901351112e-08,2.68794006114339e-07
"Xbp1",605.73633383913,-1.06403384607394,0.186123688959076,-5.71681042872459,1.08542089972021e-08,2.8632121167365e-07
"Samd1",85.1723955365632,-1.26227873065752,0.220876595482173,-5.71485959343937,1.0979464065141e-08,2.89036623113224e-07
"Itga1",13.5665578997117,-3.3159681608087,0.580872015642627,-5.70860373974152,1.139067419668e-08,2.99253574432859e-07
"Ankrd17",167.296460877474,1.00044802268575,0.175332044078805,5.7060192729863,1.15648909370928e-08,3.03215521087501e-07
"Nudt17",45.4083844892378,1.8871736248328,0.331088857964632,5.69990073490905,1.19877210375524e-08,3.13666591673493e-07
"Tmem106a",160.452617911521,1.22720473987206,0.215718980765459,5.68890477563652,1.278567371903e-08,3.33871060501768e-07
"Man2a2",56.6836764254925,-1.63794464202152,0.288227467527721,-5.68281939286021,1.32492164779906e-08,3.45279379925421e-07
"Pttg1",227.610475503875,1.50239643530623,0.264580432553031,5.67841098757407,1.3595174811998e-08,3.5358374330321e-07
"Ripk2",61.0805175728614,1.29116402658298,0.227473573414206,5.67610561175782,1.37795723955995e-08,3.57661366067746e-07
"Casp4",46.3192012848765,1.88167127482047,0.331731731010258,5.67226797716942,1.40919310067998e-08,3.65037380800143e-07
"Xrn2",416.963420702933,0.933018183654848,0.16457154769693,5.66937722049663,1.43317511290662e-08,3.70508663919492e-07
"Sipa1",337.517964829085,-0.863222202973288,0.152484171100166,-5.66106105797854,1.50439883632047e-08,3.88146887012405e-07
"Mmp8",191.442469572009,-1.3760428325158,0.243638980712635,-5.64787633116392,1.62441959472649e-08,4.18279971986034e-07
"Calhm2",56.6178019291853,-1.78145345336915,0.315712592622261,-5.6426430082268,1.67459338003105e-08,4.30343917820678e-07
"Ltb4r1",65.0728405863763,-1.55164519529046,0.275406095114422,-5.63402634442713,1.76050109709049e-08,4.51524954643881e-07
"Mpzl2",26.4771507915252,-1.99491681712869,0.354327688454773,-5.63014656243362,1.80056551931989e-08,4.60887838067811e-07
"Trim7",50.944969716812,-1.52285996023952,0.270501156702216,-5.62977245201201,1.80447522955906e-08,4.60977577381635e-07
"Rars",135.556457845814,0.942615373638958,0.16751709450251,5.62698019827962,1.83391770539453e-08,4.67576813391141e-07
"Smchd1",127.916526629892,1.83136398360825,0.325953516037219,5.61848206416997,1.92642388500641e-08,4.90197291917545e-07
"St6galnac4",69.4785084530493,1.61990712990438,0.288784958420253,5.60938886417698,2.03042334512107e-08,5.15647905215845e-07
"Kcnab2",102.085962918728,-1.22045582739769,0.217985413203267,-5.59879585272821,2.15845793415491e-08,5.47090942527875e-07
"Shfl",101.032935928246,1.2523175428675,0.223696281168591,5.59829397397839,2.16471455609745e-08,5.47605135362776e-07
"Gatad2a",252.911322366886,0.859223664324371,0.153784616501168,5.5871886530201,2.30774988247062e-08,5.8265061360155e-07
"Gmppb",57.2587745126177,1.37991451979778,0.247515327855753,5.57506693323641,2.47434711376025e-08,6.23496961428458e-07
"Fcgrt",33.3038456494582,-1.99273609356222,0.358962588150113,-5.55137543394603,2.8343064372539e-08,7.12814310200242e-07
"Psat1",147.920778427235,1.12207870282935,0.202304531717596,5.54648328093655,2.91472484376074e-08,7.31618530550177e-07
"Ier3",1002.16875938067,0.825934664696027,0.149038521626812,5.54175293528569,2.99458624072459e-08,7.48762181271523e-07
"Tbrg1",222.169738641218,1.06530261803055,0.192229405871587,5.54182963423499,2.99327457640054e-08,7.48762181271523e-07
"Galnt9",15.012527103489,-2.97714633911355,0.539003091844326,-5.52343091192026,3.32443050343297e-08,8.2963437149256e-07
"Txnrd1",784.048671892548,0.822961144904691,0.149314110603595,5.51160999839807,3.55566101938131e-08,8.85633106212052e-07
"Ly6a",980.379370037759,1.93307008925158,0.350884008184239,5.50914274849647,3.60585409497798e-08,8.96411175396446e-07
"Hook2",109.728311357126,1.18924937806097,0.216109697748394,5.50298940978369,3.73404859256982e-08,9.26501865344144e-07
"Tagln2",1259.29633619745,1.07618512116595,0.195582374451701,5.50246475012356,3.74518123526355e-08,9.27487330002553e-07
"Cxxc5",71.3794392287193,-1.23098935639188,0.223788039704309,-5.50069323641416,3.78300894488744e-08,9.35067401797369e-07
"Haao",46.0286524319537,-1.50497304997606,0.27392398236472,-5.49412664412948,3.92648653926019e-08,9.68682926790437e-07
"Fbxw11",239.203319489871,1.21245303176928,0.220821270687472,5.4906532690198,4.00449810624692e-08,9.86050560306276e-07
"Mast3",134.461836932525,-1.25063832812033,0.227820904123709,-5.48956792587047,4.02918147875627e-08,9.90245892084462e-07
"Fcgr2b",405.208433504616,-1.03248269433669,0.188210511959087,-5.48578654608373,4.1163370746757e-08,1.00974995816666e-06
"Nsd3",331.558615610072,0.768035776681765,0.140181730262992,5.47885787428126,4.28080034057624e-08,1.04810824217662e-06
"Arf4",531.372006014414,1.08156216416861,0.197495545953015,5.47638762661473,4.34096226593812e-08,1.06083289185718e-06
"Mybbp1a",327.324766899569,1.13782095273955,0.207968306248305,5.47112669841647,4.47183449916012e-08,1.09075707030361e-06
"Laptm4a",437.232808372521,0.784739389073574,0.143474505075522,5.46953891676089,4.5120784528478e-08,1.09850451355798e-06
"Sh3bp2",175.264467754264,1.169748883979,0.213960275071903,5.46713114659202,4.57377657169022e-08,1.11143628811504e-06
"Diaph1",419.449799078818,-0.646339058630447,0.118270743257436,-5.46491077022812,4.63139713346158e-08,1.12333063057293e-06
"Cdk2ap2",236.986569170778,-0.922893008012802,0.16901342301307,-5.46047166881788,4.74871268927886e-08,1.14963227572972e-06
"Lamtor4",113.243790888103,-1.46265455848883,0.267889167929757,-5.4599242283374,4.76337833008316e-08,1.15103127110517e-06
"Cd55",64.7620517586485,-1.68772282777459,0.30970286384057,-5.44949054343714,5.05143089596467e-08,1.21836374235632e-06
"Mertk",54.100968226943,1.67549995034589,0.307505247628914,5.44868734197285,5.0742924195084e-08,1.22160288880061e-06
"Ampd3",77.5595070448172,1.51021322200906,0.277265424884552,5.44681408667482,5.12800124736779e-08,1.23224252608363e-06
"Lgals8",126.963289184481,1.22162004025844,0.224634648343592,5.43825295548307,5.38055486187339e-08,1.29053604761082e-06
"Gm15753",82.3577385512438,2.22356511798344,0.409196713707721,5.43397599124336,5.51119994233983e-08,1.31942812667626e-06
"Ppfibp2",176.003609444808,1.17593220967939,0.21657633302316,5.42964318060388,5.64668352055282e-08,1.34936983317712e-06
"Gtpbp1",248.905401511019,0.731181674129799,0.13468901969856,5.42866579448134,5.67768880969284e-08,1.35428039526964e-06
"Ms4a4b",57.2138961422877,1.44732733838845,0.267062748969999,5.41942799574431,5.97900244744273e-08,1.42353014153085e-06
"Sp140l1",44.5677262859673,1.822377449578,0.336321937021685,5.41855064738313,6.00841191126039e-08,1.42790735916779e-06
"Mafb",20.4507153388149,-3.07257780990344,0.567827156377609,-5.41111458899678,6.26336751307038e-08,1.48577172214812e-06
"Rhbdf2",128.045536529455,1.09673201264245,0.202880245862253,5.40580975728454,6.45162469693974e-08,1.52763150045272e-06
"Irf2",401.219483652029,0.839709795310032,0.155361144640239,5.40488934510941,6.48484146495784e-08,1.53269464697325e-06
"Mmp19",31.857219818323,-1.69080450878635,0.313489336988053,-5.39349926549745,6.90986083889695e-08,1.63017336221117e-06
"Dnajc13",164.80699239737,1.11303765811519,0.206496671432919,5.39009975507891,7.04185838807902e-08,1.65829363349817e-06
"Pnpla2",253.192583429015,1.02560080290276,0.190311421807399,5.38906594865704,7.08248147414867e-08,1.66483303181803e-06
"Ccl6",2235.48423132231,-0.993492275189502,0.18448215120647,-5.38530296124746,7.23227246290127e-08,1.69696364020828e-06
"Fndc3a",148.466101457522,1.29832068824115,0.241543514165808,5.3751006013348,7.65399350003074e-08,1.79266770004337e-06
"Cyth4",180.242828004857,-0.963858924062547,0.179393057245091,-5.37288866617452,7.74851749181617e-08,1.81153065981955e-06
"Atad3a",145.376506698304,1.2264382398453,0.228451043806907,5.36849479611886,7.93964816647423e-08,1.85287068562476e-06
"Gm12216",59.302179245978,1.52720597449463,0.285360692869639,5.35184421910659,8.70623349039084e-08,2.02811395984788e-06
"Casp6",57.4949617972851,-1.17937681673102,0.22069842406977,-5.34383886836536,9.09984667385635e-08,2.11600025349708e-06
"Bmyc",97.7220325766571,-1.10721655731781,0.20770224396376,-5.33078765153348,9.77877082840527e-08,2.26979641163988e-06
"Gpr35",22.9950058930809,-2.12587632959079,0.398830539553479,-5.33027468751734,9.80643280646333e-08,2.27214521841347e-06
"Lpxn",210.191828082797,0.805157199583903,0.151119890665176,5.32793662065189,9.93347719710573e-08,2.29747136887345e-06
"Spryd7",59.6384005810574,1.45172403290966,0.272606406478736,5.3253481884803,1.00759839992821e-07,2.32627709017294e-06
"Rnf19b",891.794470770632,1.36296685795144,0.256051829091517,5.32301160584288,1.02063230677815e-07,2.3521760920624e-06
"Mtss1",97.0656272997362,-1.42512733289178,0.267961871343071,-5.31839595592015,1.04686055129047e-07,2.40833709774673e-06
"Washc1",181.130204638546,0.79730966928547,0.14998881380966,5.31579421847605,1.0619310842328e-07,2.43867578067077e-06
"Gm12185",10.3732988738415,5.36654652741391,1.01014977647905,5.3126245754559,1.08057507556809e-07,2.47709882809875e-06
"Chmp4b",393.743552810233,1.45141469691333,0.273845704449186,5.30011854607218,1.15727514216673e-07,2.64823809917729e-06
"Rab8b",140.463054870781,1.27413836178136,0.240595548946093,5.29576863480065,1.18516820301401e-07,2.70728369760802e-06
"Iffo2",92.6469087135577,1.36534294158234,0.258549383390177,5.28078204511476,1.28633639312274e-07,2.93320932459959e-06
"Bmf",117.50671594867,-1.1914007616008,0.225724936090619,-5.27810875588199,1.30523994942135e-07,2.97108397625754e-06
"Mgat1",300.223820108071,0.849628637005957,0.161103862798153,5.27379432279944,1.33631666122518e-07,3.03648656073484e-06
"Rhoc",108.421905166953,1.28949759682225,0.244572818031587,5.27244853782444,1.34615590621191e-07,3.05348709233918e-06
"Nop58",319.364789543176,1.1250227482932,0.213462618259705,5.27035017871122,1.36163730585534e-07,3.08320391353818e-06
"Ch25h",14.4172349631062,3.68785885658984,0.699958158939517,5.26868471992268,1.37404728541053e-07,3.10545982399853e-06
"Mafk",85.7007988300239,1.54632302149473,0.29350964682912,5.26838909112584,1.37626153410682e-07,3.10545982399853e-06
"Dcp2",93.3055236330548,1.35565363298285,0.257361124649889,5.26751518834503,1.38282723413244e-07,3.11484840634493e-06
"Clec10a",17.1587673944998,-2.55812008826676,0.485779462217703,-5.26601119896734,1.39419782998641e-07,3.13500873159444e-06
"Niban2",207.435119220657,0.781420512712524,0.148526419814682,5.2611549762494,1.43153308281839e-07,3.20782292191414e-06
"Slc7a1",215.432930665926,0.974729597126026,0.185264351802356,5.26129062414495,1.43047719822972e-07,3.20782292191414e-06
"Dlgap4",237.858908800979,0.748334399628586,0.142361447862866,5.25658042161415,1.46758615749783e-07,3.28293193642692e-06
"A630023P12Rik",23.8968579262749,-2.23478046018604,0.425404686686219,-5.25330474752015,1.49394039536098e-07,3.3361234483992e-06
"Aldh3b1",81.2001695708458,-1.09418252763354,0.209038962073928,-5.23434730433928,1.65568878624186e-07,3.69096061263417e-06
"Dennd1c",161.198118289181,-1.04227127936128,0.199260270749561,-5.23070291654504,1.68866702045317e-07,3.75800949293976e-06
"Rrs1",118.562771989151,1.11179396112316,0.212594077996281,5.22965630840674,1.69825462146732e-07,3.77286344035073e-06
"Dnah2",53.2586010530489,-1.43199950717903,0.274111141031997,-5.22415652931042,1.7495074107524e-07,3.88007191507964e-06
"Mat2a",520.086802517009,1.0662288513178,0.20414826452462,5.22281614198693,1.76222339922111e-07,3.90159272935245e-06
"Snhg15",197.368722048022,0.855551487558445,0.163994653732375,5.21694743143659,1.81895855062854e-07,4.02033296036533e-06
"AI467606",139.72751483581,-1.21247641588587,0.232484473650431,-5.21530060415551,1.83519377056037e-07,4.04930659562146e-06
"Peli1",322.852259498445,1.297724366605,0.249027486971405,5.21116918613089,1.87654220564379e-07,4.12648126443096e-06
"Soat1",81.3159052074946,-1.08771202128351,0.208719418806362,-5.21135995636625,1.87461324835723e-07,4.12648126443096e-06
"Cdc42se1",272.211750528188,-0.839134318449035,0.161196545940954,-5.20565942372244,1.93308903103951e-07,4.24362188644471e-06
"Cd300lb",44.2462911340611,-1.33008253931421,0.256134259097149,-5.19291149884688,2.07030614059975e-07,4.53715822894212e-06
"Dennd5a",428.480613087186,0.853203449438198,0.164534497697822,5.18555963263801,2.15367159422015e-07,4.71188420411138e-06
"Grap",279.687789737779,0.766663973808351,0.148138854475747,5.17530648202677,2.27537161523353e-07,4.96974926821326e-06
"Tasor2",40.6002172696623,1.55705212388456,0.300962339715013,5.17357794785541,2.29653251522515e-07,5.00752342377039e-06
"Traf3ip3",163.866660789611,-0.819237939835252,0.158486602052563,-5.16913057145076,2.35185544271829e-07,5.11953473850206e-06
"Svbp",194.744250859036,1.12555907682228,0.217922953781286,5.16494044015172,2.40515495647728e-07,5.22677298595532e-06
"Vsir",61.0359437130543,-1.27170532486037,0.246287684900801,-5.1634953870007,2.42380557491741e-07,5.25848070457795e-06
"Stk39",34.1232558886399,1.54935669621178,0.300236158646927,5.16046002984537,2.46343755257054e-07,5.33552561553405e-06
"Ankrd33b",178.186393977265,1.04931013677874,0.203436813050453,5.15791670664101,2.49712652200267e-07,5.39946289031361e-06
"Il18",23.1015424460638,2.11433098926761,0.410188724676537,5.15453219962326,2.54264869215466e-07,5.48873097679785e-06
"Ltk",14.8561393397347,-2.72921714958335,0.529617902309618,-5.15318144964788,2.56103941110888e-07,5.5192316892982e-06
"Zdhhc14",33.9982395838444,1.61268844629021,0.313002801717515,5.15231313407111,2.57292947056768e-07,5.5356449340187e-06
"Scube3",9.70699395056642,3.73614953988331,0.726705327348091,5.14121666551882,2.72965052603126e-07,5.86309015143564e-06
"Fam20c",145.370650340888,1.23671619214432,0.240678307126705,5.13846140480473,2.76997069263428e-07,5.93984443890716e-06
"Alcam",98.8939598688268,1.3466349152636,0.262267646709815,5.13458267596985,2.82770770064933e-07,6.04364193709738e-06
"Siah2",67.7492493390115,1.10446869782111,0.215103785507674,5.13458512696287,2.82767085190164e-07,6.04364193709738e-06
"Dck",169.690011893422,1.42067591572973,0.276862151980338,5.13134751560632,2.87675222339196e-07,6.13833522197244e-06
"Acp5",478.829360755289,1.0594330182972,0.206649276951852,5.12672017983416,2.94833210463485e-07,6.28072325974188e-06
"Kdm2b",98.4215389694061,0.984791954033065,0.192385264982706,5.11885332861428,3.07398900858074e-07,6.53765281430834e-06
"Sfxn5",13.7473617524585,-3.02931649180603,0.592172417328789,-5.11559877353099,3.12747232507868e-07,6.64049533679001e-06
"Map4k2",324.721139460212,-1.2373717813599,0.242040718032956,-5.11224636671015,3.18350262372743e-07,6.74840032447097e-06
"Nolc1",238.017938758248,1.04977962766144,0.20627149651187,5.08931018300452,3.59368375188686e-07,7.60545620170566e-06
"Aftph",246.749304700461,0.886413608638605,0.174433276836448,5.08167721615253,3.74116752819909e-07,7.90466587687351e-06
"Rela",448.823918845274,0.846606133650631,0.166654165140361,5.08001784976447,3.77399406228178e-07,7.96103763756899e-06
"Zfp513",182.848622222978,0.987475624284737,0.194567487171028,5.07523450419406,3.87018396007358e-07,8.15067034973544e-06
"Exoc3l4",68.6975962724569,1.12749805492926,0.222420541125468,5.06921729991312,3.99454967610946e-07,8.39892977353404e-06
"Tbk1",361.610948479515,1.06675218272053,0.210458408905729,5.06870781864723,4.00525511216584e-07,8.40778998586255e-06
"Mir155hg",15.7103889742857,2.39264895182651,0.472766060097579,5.06095753009991,4.17156137783017e-07,8.74272863521947e-06
"Bst1",202.124473332,-0.875327330633919,0.173028560620207,-5.05886038406827,4.21769522385167e-07,8.82513546677332e-06
"Txnip",261.83848880272,-0.888167727311291,0.175718494217015,-5.05449202298759,4.31537793846941e-07,9.01496371920254e-06
"Tsr1",106.274284268218,1.11092664004232,0.220082791432105,5.04776694630863,4.47003950454065e-07,9.32301959143486e-06
